WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,560.5,192.8,0,63.98,448.6,96.96,1621,14.1,3.2,10.4,0.318,0.0771,0.561,17,53,0,0.047,0.15,0,0.355,0.1,0.11,0.27,0.47,0.047,70,0.1917808219178082,3.7,0.23,0.74,0.26,39.8
2003,366,727.9,192.8,21.46,82.87,801.7,168.1,3169,25.4,4.15,14.6,0.268,0.0519,0.528,0,0,0,0,0,0,0.462,0.25,0.12,0.18,0.46,0,0,0,10.8,0.16,0.57,0.43,28.7
2004,365,343.9,127.2,0,39.26,290.4,97.78,744.5,9.16,2.99,6.08,0.379,0.168,0.736,26,54,0,0.071,0.15,0,0.218,0,0.063,0.25,0.61,0.071,80,0.2191780821917808,3.08,0.33,0.66,0.34,37.5
2005,365,576.2,192.5,0,65.78,420.4,77.82,1172,13.3,2.89,10.3,0.315,0.0942,0.668,39,6,0,0.11,0.016,0,0.365,0.13,0.11,0.21,0.44,0.11,45,0.1232876712328767,3,0.22,0.77,0.23,43.3
2006,365,805.3,192.8,19.51,91.92,794.3,140.2,2211,25,4.03,16.1,0.253,0.0705,0.509,0,0,0,0,0,0,0.511,0.31,0.093,0.17,0.42,0,0,0,8.9,0.16,0.64,0.36,32.2
2007,366,750.8,192.8,0,85.47,604.7,173.8,1690,19.1,3.5,14.2,0.255,0.0756,0.498,0,13,0,0,0.036,0,0.476,0.22,0.14,0.16,0.48,0,13,0.03561643835616438,4.9,0.18,0.74,0.26,39.3
2008,365,662.3,192.8,0,75.6,507.1,147.6,1634,16,3.18,12,0.261,0.0793,0.469,0,6,0,0,0.016,0,0.42,0.15,0.12,0.24,0.5,0,6,0.01643835616438356,4,0.2,0.75,0.25,41.4
2009,365,805.9,192.8,19.45,92,833.5,160.7,2379,26.3,4.33,16.2,0.252,0.0678,0.52,0,0,0,0,0,0,0.511,0.31,0.096,0.18,0.42,0,0,0,10.1,0.16,0.62,0.38,30.6
2010,365,833.7,192.8,0,95.17,765.3,183.6,2267,24.1,4.03,16.5,0.257,0.0653,0.55,0,12,0,0,0.033,0,0.529,0.32,0.11,0.16,0.41,0,12,0.03287671232876712,7.6,0.17,0.68,0.32,34.6
2011,366,451.9,141.2,0,51.45,342.3,112.8,825.7,10.8,2.93,7.85,0.328,0.146,0.638,11,37,0,0.03,0.1,0,0.287,0,0.16,0.22,0.6,0.03,48,0.13150684931506848,2.95,0.27,0.73,0.27,41.8
2012,365,645.4,192.8,0,73.67,505.5,106.8,1744,15.9,2.97,12,0.281,0.0785,0.487,0,40,0,0,0.11,0,0.409,0.16,0.16,0.18,0.5,0,40,0.1095890410958904,3.9,0.19,0.75,0.25,40.6
2013,365,745.9,192.8,18.11,85.15,576,133.3,1575,18.2,3.28,13.8,0.254,0.0876,0.464,0,0,0,0,0,0,0.473,0.2,0.18,0.17,0.45,0,0,0,4.4,0.18,0.76,0.24,41
2014,365,650.6,185.2,19.42,74.27,457.9,139.6,1111,14.4,3.03,11.4,0.268,0.112,0.479,0,0,0,0,0,0,0.413,0.11,0.24,0.16,0.5,0,0,0,3,0.21,0.79,0.21,45.2
2015,366,664.5,192.8,16.97,75.65,495.2,127.6,1457,15.7,3.08,12.1,0.269,0.0905,0.431,0,0,0,0,0,0,0.421,0.16,0.13,0.18,0.52,0,0,0,3.6,0.2,0.77,0.23,42.3
2016,365,755,192.8,17.73,86.18,768.7,131.4,2655,24.2,4.09,15,0.261,0.0716,0.486,0,0,0,0,0,0,0.479,0.27,0.096,0.19,0.44,0,0,0,9.2,0.17,0.62,0.38,31.2
2017,365,810.9,192.8,0,92.57,783.4,202,2334,24.7,4.54,16,0.266,0.0643,0.516,0,3,0,0,0.0082,0,0.514,0.29,0.099,0.21,0.4,0,3,0.00821917808219178,8.7,0.18,0.65,0.35,32.8
2018,365,360.7,96.4,0,41.17,298.9,96.41,575.2,9.43,3.04,6.28,0.376,0.174,0.747,33,51,0,0.09,0.14,0,0.229,0,0,0.32,0.59,0.09,84,0.23013698630136986,3.15,0.32,0.67,0.33,38.3
2019,366,691.4,192.8,0,78.71,711.2,81.92,2578,22.5,4.09,13.9,0.321,0.063,0.635,47,11,0,0.13,0.03,0,0.438,0.27,0.09,0.15,0.36,0.13,58,0.1589041095890411,8.6,0.18,0.62,0.38,30.7
2020,365,852.9,192.8,0,97.37,698.5,162.6,1758,22,3.91,16.3,0.252,0.0842,0.552,0,5,0,0,0.014,0,0.541,0.31,0.13,0.17,0.39,0,5,0.0136986301369863,5.7,0.18,0.74,0.26,38.8
2021,365,699.9,192.8,21.57,79.9,538.2,171.1,1611,17,3.33,12.8,0.267,0.0928,0.459,0,0,0,0,0,0,0.444,0.18,0.13,0.2,0.49,0,0,0,4.2,0.2,0.75,0.25,41.2
2022,92,63.89,44.04,20.79,28.93,182.8,146.4,251.7,1.45,0.427,1.03,0.299,0.234,0.355,0,0,0,0,0,0,0.0405,0,0,0,0.25,0,0,0,0.42,0.29,0.71,0.29,44.1
