WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2004,365,488.7,159,0,55.79,372.7,117,940.3,11.8,3.04,8.69,0.32,0.133,0.615,7,53,0,0.019,0.15,0,0.31,0.027,0.13,0.28,0.54,0.019,60,0.1643835616438356,3.11,0.26,0.74,0.26,41.4
2005,365,705.2,192.8,0,80.5,539.2,93.76,1461,17,3.2,13.1,0.277,0.0894,0.555,19,24,0,0.052,0.066,0,0.447,0.2,0.16,0.19,0.41,0.052,43,0.1178082191780822,3.9,0.19,0.77,0.23,41.5
2006,365,867.7,192.8,20.3,99.06,989.2,164.8,2664,31.2,4.71,18,0.242,0.0688,0.476,0,0,0,0,0,0,0.55,0.38,0.096,0.14,0.39,0,0,0,13.2,0.15,0.58,0.42,27.8
2007,366,812.5,192.8,0,92.49,735.8,189.2,2183,23.3,3.84,15.8,0.252,0.0748,0.481,0,8,0,0,0.022,0,0.515,0.29,0.12,0.19,0.41,0,8,0.021917808219178082,7.5,0.16,0.68,0.32,34.9
2008,365,780.4,192.8,19.74,89.09,650,161.8,2077,20.5,3.64,14.6,0.251,0.0712,0.537,0,0,0,0,0,0,0.495,0.2,0.18,0.24,0.39,0,0,0,5.9,0.18,0.71,0.29,38.1
2009,365,867.6,192.8,0,99.04,1026,179.3,2826,32.4,4.92,18.1,0.246,0.0656,0.505,0,9,0,0,0.025,0,0.55,0.36,0.11,0.21,0.32,0,9,0.024657534246575342,14.3,0.15,0.56,0.44,26.8
2010,365,920.1,192.8,23.84,105,1030,203.4,2782,32.5,4.91,19.1,0.247,0.0747,0.517,0,0,0,0,0,0,0.583,0.41,0.096,0.16,0.34,0,0,0,13.4,0.15,0.59,0.41,28.3
2011,366,689.6,189.1,0,78.51,480.6,147.3,1142,15.2,3.1,12.1,0.265,0.107,0.489,0,3,0,0,0.0082,0,0.437,0.13,0.19,0.25,0.43,0,3,0.00821917808219178,3.1,0.2,0.8,0.2,45.4
2012,365,831,192.8,0,94.87,718.9,137.2,2316,22.7,3.72,16.2,0.246,0.0593,0.487,0,10,0,0,0.027,0,0.527,0.32,0.12,0.16,0.4,0,10,0.0273972602739726,6.5,0.16,0.71,0.29,36.6
2013,365,911.3,192.8,19.58,104,829.4,160.8,2157,26.2,4.23,18,0.242,0.069,0.536,0,0,0,0,0,0,0.578,0.38,0.11,0.16,0.36,0,0,0,8.2,0.16,0.69,0.31,34.8
2014,365,786,192.8,0,89.73,565.7,176.3,1320,17.8,3.46,14.3,0.256,0.0947,0.5,0,9,0,0,0.025,0,0.498,0.25,0.15,0.16,0.44,0,9,0.024657534246575342,3.5,0.19,0.8,0.2,44.2
2015,366,790.5,192.8,0,89.99,625,146.8,1735,19.8,3.4,14.9,0.239,0.0772,0.488,0,9,0,0,0.025,0,0.501,0.24,0.15,0.21,0.39,0,9,0.024657534246575342,4.9,0.17,0.75,0.25,39.9
2016,365,824.8,192.8,18.9,94.16,866.8,146.8,2918,27.3,4.51,16.6,0.246,0.0652,0.51,0,0,0,0,0,0,0.523,0.3,0.16,0.16,0.38,0,0,0,10.7,0.17,0.61,0.39,30.2
2017,365,891.2,192.8,25.58,101.7,913.6,211.9,2559,28.8,4.94,17.9,0.254,0.0848,0.494,0,0,0,0,0,0,0.565,0.33,0.16,0.18,0.33,0,0,0,10.9,0.17,0.62,0.38,30.9
2018,365,449.4,122.8,0,51.3,348.6,111.3,699.7,11,3.13,7.82,0.343,0.13,0.647,13,42,0,0.036,0.12,0,0.285,0,0.16,0.24,0.57,0.036,55,0.1506849315068493,3.18,0.28,0.71,0.29,40.9
2019,366,772.9,192.8,0,87.99,812,95.12,2790,25.7,4.28,15.7,0.28,0.0778,0.547,22,21,0,0.06,0.058,0,0.49,0.31,0.093,0.18,0.36,0.06,43,0.1178082191780822,10,0.17,0.61,0.39,30.1
2020,365,950.1,192.8,0,108.5,969.7,176.3,2342,30.6,4.66,19.5,0.241,0.0632,0.509,0,9,0,0,0.025,0,0.603,0.42,0.1,0.15,0.32,0,9,0.024657534246575342,11.1,0.15,0.64,0.36,31
2021,365,809.3,192.8,0,92.38,659.2,202.9,1830,20.8,3.83,15.2,0.262,0.0815,0.534,0,1,0,0,0.0027,0,0.513,0.26,0.14,0.21,0.39,0,1,0.0027397260273972603,5.6,0.18,0.73,0.27,38.9
2022,92,82.99,87.82,21.91,37.59,239.9,172.8,479.9,1.91,0.56,1.35,0.316,0.16,0.423,0,0,0,0,0,0,0.0526,0,0,0.055,0.2,0,0,0,0.56,0.29,0.71,0.29,43.5
