Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0.18,944,155,111000,25.5,805,25.4,0.933,1.05,0.42,0.81,0.44,46.3,0
0.19,902,149,108000,25.5,769,25.3,0.933,0.986,0.41,0.81,0.43,46.2,0
0.2,881,146,107000,25.5,751,25.3,0.932,0.956,0.41,0.8,0.43,46.1,0
0.21,840,141,101000,25.5,722,25.3,0.932,0.912,0.4,0.8,0.42,46,0
0.22,814,136,98200,25.5,685,25.3,0.932,0.844,0.39,0.8,0.42,45.9,0
0.23,805,132,95500,25.5,659,25.3,0.932,0.807,0.39,0.8,0.42,45.6,0
0.24,796,131,93800,25.5,653,25.3,0.932,0.798,0.388,0.798,0.41,45.5,0
0.25,779,129,92100,25.5,640,25.3,0.931,0.781,0.38,0.79,0.4,45.3,0
0.26,763,127,90000,25.5,629,25.3,0.931,0.771,0.38,0.79,0.4,45.2,0
0.27,731,123,88000,25.5,611,25.3,0.93,0.752,0.37,0.781,0.39,45,0
0.28,700,118,83600,25.5,581,25.3,0.93,0.713,0.37,0.78,0.39,44.9,0
0.29,679,116,82300,25.5,561,25.3,0.93,0.685,0.36,0.77,0.389,44.6,0
0.3,656,113,79600,25.5,547,25.3,0.929,0.658,0.36,0.77,0.38,44.6,0
0.31,645,109,78400,25.5,523,25.2,0.929,0.616,0.35,0.76,0.38,44.5,0
0.32,600,101,75000,25.4,490,25.2,0.928,0.584,0.35,0.76,0.37,44.5,0
0.33,581,95.4,70000,25.4,453,25.1,0.927,0.55,0.35,0.75,0.37,44.4,0
0.34,540,92.9,65200,25.4,441,25.1,0.927,0.515,0.35,0.75,0.37,44.3,0
0.35,535,88.9,64300,25.3,417,25.1,0.926,0.506,0.34,0.743,0.36,43.9,0
0.36,530,87.3,63600,25.3,411,25.1,0.926,0.497,0.34,0.74,0.36,43.7,0
0.37,521,85.7,62100,25.3,402,25,0.925,0.49,0.34,0.732,0.36,43.3,0
0.38,517,82.8,60600,25.3,388,25,0.925,0.476,0.34,0.73,0.35,43.1,0
0.39,505,80.2,56400,25.2,373,25,0.925,0.444,0.33,0.73,0.35,42.8,0
0.4,497,74.9,55300,25.2,352,24.9,0.924,0.43,0.33,0.72,0.35,42.6,0
0.41,483,73.7,54600,25.2,342,24.9,0.924,0.418,0.32,0.71,0.35,42.5,0
0.42,465,71.9,53300,25.2,337,24.9,0.923,0.41,0.32,0.71,0.34,42.2,0
0.43,452,70.8,52700,25.1,332,24.8,0.923,0.402,0.31,0.71,0.34,42.1,0
0.44,426,68.6,50800,25.1,318,24.8,0.922,0.376,0.31,0.71,0.34,41.9,0
0.45,395,63.4,47000,25.1,290,24.7,0.922,0.354,0.3,0.7,0.34,41.6,0
0.46,386,59.4,43000,25,270,24.7,0.922,0.342,0.3,0.7,0.33,41.4,0
0.47,370,56.3,41700,25,258,24.7,0.922,0.335,0.293,0.7,0.33,41.1,0
0.48,367,55.6,41100,24.9,253,24.6,0.921,0.33,0.29,0.69,0.33,41,0
0.49,361,54.1,39300,24.9,245,24.6,0.921,0.324,0.29,0.69,0.32,40.8,0
0.5,350,51.4,38200,24.9,234,24.5,0.921,0.322,0.29,0.68,0.32,40.7,0
0.51,341,49.4,36800,24.8,223,24.5,0.921,0.321,0.28,0.68,0.31,40.4,0
0.52,336,48.1,35800,24.8,217,24.4,0.92,0.319,0.27,0.67,0.31,40,0
0.53,322,46.9,34900,24.8,213,24.4,0.92,0.317,0.27,0.67,0.3,39.9,0
0.54,313,45.7,33900,24.7,208,24.3,0.919,0.312,0.26,0.67,0.3,39.8,0
0.55,306,44.1,32800,24.6,198,24.3,0.919,0.31,0.25,0.66,0.3,39.5,0
0.56,296,43.7,32400,24.5,197,24.1,0.918,0.309,0.25,0.66,0.29,39.2,0
0.57,289,42.1,31300,24.4,186,24,0.917,0.306,0.244,0.66,0.29,39.2,0
0.58,277,41.2,30600,24.3,185,23.9,0.917,0.305,0.24,0.66,0.29,39.1,0
0.59,274,40.6,30200,24.2,182,23.8,0.916,0.301,0.23,0.65,0.29,38.9,0
0.6,270,40.1,29800,24.2,181,23.7,0.915,0.3,0.22,0.65,0.28,38.8,0
0.61,265,39.7,29400,24.1,176,23.7,0.915,0.298,0.21,0.65,0.27,38.7,0
0.62,260,39.1,29000,24.1,174,23.6,0.914,0.288,0.21,0.65,0.27,38.5,0
0.63,247,38.2,28400,24.1,170,23.6,0.913,0.273,0.21,0.64,0.268,38.3,0
0.64,245,36.5,27100,24,161,23.6,0.911,0.261,0.2,0.64,0.26,38.1,0
0.65,244,34,24900,24,151,23.5,0.91,0.253,0.2,0.64,0.256,37.9,0
0.66,240,32.9,24400,24,146,23.5,0.909,0.251,0.2,0.63,0.25,37.6,0
0.67,236,32.5,23700,23.8,145,23.3,0.908,0.246,0.2,0.63,0.25,37.4,0
0.68,232,32,23100,23.7,143,23.1,0.907,0.245,0.19,0.63,0.24,37,0
0.69,224,31.6,22900,23.5,141,22.9,0.906,0.24,0.19,0.62,0.24,36.6,0
0.7,221,31.2,22700,23.5,140,22.8,0.906,0.236,0.18,0.62,0.23,36.3,0
0.71,218,30.8,22500,23.4,138,22.7,0.906,0.235,0.18,0.611,0.23,35.6,0
0.72,209,30.6,22200,23.3,137,22.6,0.905,0.233,0.17,0.61,0.22,35.3,0
0.73,207,30.4,22000,23.2,136,22.5,0.904,0.23,0.16,0.61,0.219,35.2,0
0.74,205,29.6,21400,23.1,133,22.3,0.902,0.224,0.16,0.6,0.21,34.8,0
0.75,204,28.9,20800,23,129,22.2,0.899,0.219,0.158,0.6,0.21,34.4,0
0.76,200,27.5,20000,22.9,127,22.1,0.898,0.215,0.15,0.59,0.202,34.3,0
0.77,196,27.1,19800,22.9,123,22.1,0.897,0.208,0.15,0.58,0.2,34,0
0.78,195,26.8,19500,22.8,121,22,0.896,0.204,0.14,0.58,0.2,33.8,0
0.79,194,25.7,18900,22.7,120,21.9,0.894,0.202,0.14,0.58,0.2,33.2,0
0.8,193,24.4,18100,22.6,119,21.6,0.893,0.2,0.14,0.57,0.2,33.1,0
0.81,190,23.9,17700,22.5,115,21.5,0.892,0.196,0.132,0.57,0.19,31.9,0
0.82,185,23.6,17500,22.3,112,21.3,0.891,0.189,0.13,0.56,0.19,31.5,0
0.83,179,23.3,17300,22.1,110,21,0.891,0.183,0.13,0.56,0.18,30.3,0
0.84,173,22.9,16500,21.9,109,20.6,0.89,0.18,0.13,0.55,0.18,29.6,0
0.85,171,22,16200,21.7,106,20.3,0.89,0.177,0.13,0.55,0.18,29.1,0
0.86,167,21.8,15900,21.5,104,20.1,0.889,0.171,0.123,0.55,0.17,28,0
0.87,164,21.4,15700,21.3,99.6,19.7,0.887,0.165,0.12,0.547,0.17,27,0
0.88,163,20.6,14800,21.1,98.4,19.4,0.875,0.162,0.12,0.531,0.17,24.7,0
0.89,160,19.5,14500,20.9,95.4,19.3,0.805,0.157,0.12,0.525,0.16,23.5,0
0.9,151,18.7,13800,20.8,88.9,19,0.727,0.15,0.119,0.51,0.15,20.6,0
0.91,149,18,13400,20.5,87,18.8,0.693,0.141,0.11,0.493,0.15,19.8,0
0.92,147,16.7,12300,20.4,82,18.7,0.632,0.132,0.11,0.477,0.15,18.8,0
0.93,140,12.8,9250,20.2,77.8,18.4,0.495,0.128,0.1,0.441,0.14,17.1,0
0.94,135,6.71,4830,19.9,68.3,18.1,0.324,0.118,0.0985,0.425,0.14,12.7,0
0.95,130,2.4,1730,19.7,56.1,17.9,0.141,0.0947,0.093,0.39,0.14,5.44,0
0.96,121,0,0,19.1,34.6,17.3,0,0.0851,0.0877,0.258,0.13,0,0
0.97,109,0,0,18.7,19.3,16.8,0,0.0793,0.086,0.135,0.13,0,0
0.98,102,0,0,18.2,1.29,16.4,0,0.0712,0.085,0.0121,0.13,0,0
0.99,85.8,0,0,17.9,0,16,0,0.0708,0.0806,0,0.12,0,0
1,58.7,0,0,17,0,15.1,0,0.0708,0.076,0,0.11,0,0
