exceedance,vicFallsFull,sioma,vicFallsOverlap,vicFallsRatio,vicFallsRatioSmoothed,ngonyeScaled,conversionFactor
0.247,349.1046,321.22190092158394,345.95166,1.0091138166528815,1.0070094580953095,323.47349237538947,0.9265804357072048
0.248,349.1046,322.337537732254,347.46008320000004,1.0047329661147102,1.0055687888086362,324.13256740498076,0.928468337011259
0.249,349.1046,322.337537732254,348.7445484096999,1.0010324221323084,1.0054297515602266,324.0877504806753,0.9283399602316191
0.25,349.1046,322.337537732254,349.3005,0.9994391648451691,1.0053138910934192,324.0504043030841,0.9282329831892336
0.251,349.3005,323.4547104740087,349.3005,1,1.0051278535507409,325.1133388596167,0.930755435104206
0.252,353.2963,324.57341805494667,349.3005,1.0114394339544317,1.0042427678578396,325.95050772057937,0.9225981356741618
0.253,353.2963,324.57341805494667,349.3005,1.0114394339544317,1.0038863313052817,325.8348178903959,0.9222706773051287
0.254,353.2963,325.6936593862121,350.5578981,1.0078115538541335,1.004510446157657,327.1626831007639,0.9260291803247414
0.255,353.2963,325.6936593862121,353.8138,0.9985373662644023,1.0041736780124793,327.05299985119626,0.9257187234941218
0.256,353.2963,326.81543338198117,353.8138,0.9985373662644023,1.0022027050166684,327.53531137661633,0.9270838991991038
0.257,355.32794479999967,327.93873895944535,353.98,1.0038079688117962,1.0002317320208578,328.01473286614197,0.9231323842282338
0.258,357.5196,329.06357503879974,358.3644,0.9976426229837563,0.9991157957559815,328.7726156291985,0.91959326322025
0.259,357.5196,329.7433354028673,358.3644,0.9976426229837563,1.0006065794299337,329.9433509272804,0.9228678677400634
0.26,357.5196,330.18994054322656,358.3644,0.9976426229837563,1.0016355568254216,330.7299849541676,0.9250681220111221
0.261,358.3644,332.44725553487876,358.3644,1,1.0006279429601033,332.65601344859755,0.9282618849656873
0.262,361.7746,332.44725553487876,358.5573182562,1.0089728519820678,1.000501092784505,332.6138424558558,0.9193952324343825
0.263,361.7746,333.57820288327736,359.7097909684,1.0057402080328177,0.999936549957785,333.5570373322224,0.9220023664796324
0.264,361.7746,333.57820288327736,362.9525,0.9967546717545686,0.9996838223895735,333.47273292419936,0.9217693362778906
0.265,361.7746,334.71067537906714,362.9525,0.9967546717545686,0.9990943266761845,334.40753684918,0.924353276457717
0.266,363.1577665072,335.84467196015504,365.4635406,0.9936908231967149,0.997222994965357,334.9120296152637,0.9222218564575947
0.267,366.0613,335.84467196015504,367.5781,0.9958735300062762,0.996402965246383,334.6366270032973,0.9141546156430557
0.268,366.0613,336.98019156734927,367.5781,0.9958735300062762,0.9968681432649902,335.92481788482417,0.9176736734662313
0.269,366.0613,338.11723314434823,367.5781,0.9958735300062762,0.9972598063888459,337.190726462265,0.9211318608721134
0.27,367.5781,339.25579563772504,367.5781,1,0.9974466810146005,338.3895673738164,0.9205922969127279
0.271,368.9358006808004,339.79728642888927,368.9317727262,1.0000109178848182,0.9973217403818466,338.8872210782887,0.9185533647126063
0.272,370.3799,340.39587799691486,370.56654932320015,0.9994963136215586,0.9973999920606769,339.51084601161,0.9166556986802199
0.273,370.3799,341.5374791741994,372.2415,0.9949989455769979,0.997541886058911,340.69794113523693,0.9198607730474492
0.274,370.3799,342.68059812469625,372.2415,0.9949989455769979,0.996703448881857,341.5509340157824,0.9221637945681782
0.275,372.2415,342.9381411530671,373.5784282,0.9964212917580876,0.9958634520069717,341.5195610735475,0.9174677220931775
0.276,374.7305,343.82523380634376,375.9083004,0.9968667879939158,0.9950969700268378,342.1394483794618,0.9130280251526411
0.277,374.7305,343.94328739781895,376.9428,0.9941309397606216,0.9949231334609216,342.19713323068834,0.9131819620518968
0.278,374.7305,344.9713851798887,376.9428,0.9941309397606216,0.9939210638931215,342.87432617067884,0.9149891086278774
0.279,374.7305,346.11270960102286,376.9428,0.9941309397606216,0.9934708119328844,343.8528746276188,0.9176004478621804
0.28,374.7305,346.11905120887104,377.0751193,0.993782089615585,0.9929569176532433,343.6813062294257,0.9171426030958933
0.281,376.9428,347.2682308596137,381.5270541130002,0.9879844586023971,0.9920008926188252,344.4903949908971,0.9139062876141874
0.282,379.1131,348.41892310120795,381.682,0.9932695280364281,0.9907399261179914,345.1925381314009,0.9105265371505256
0.283,379.1131,349.4395987069348,381.682,0.9932695280364281,0.9904947159202224,346.1180760525019,0.9129678611804813
0.284,379.1131,350.7248412470823,383.93580809479994,0.987438764519695,0.9902993414574587,347.3225793197573,0.9161450219466364
0.285,380.78005999999976,351.43530391863834,386.4594,0.9853041742547852,0.9909321999965789,348.2485588685626,0.9145661641750958
0.286,383.5279,351.88006510327136,386.4594,0.9924144683762381,0.9918936959913748,349.0276183209694,0.9100449232532221
0.287,383.5279,353.0367974541058,386.4594,0.9924144683762381,0.9922796370976353,350.3112252598715,0.9133917643537054
0.288,383.5279,354.1950372823283,386.4594,0.9924144683762381,0.9928965695351258,351.6790374639898,0.9169581599252357
0.289,386.4594,355.3547835733726,386.4594,1,0.9937910844336569,353.1484157260694,0.9138046990862931
0.29,387.9749,355.3547835733726,389.544329,0.9959711157802531,0.993231918127592,352.9497133043962,0.9097230601886777
0.291,387.9749,356.5160353153533,391.1994429414,0.9917572915821278,0.992990347851455,354.0169819224143,0.9124739304589402
0.292,387.9749,356.5710228518314,391.275,0.991565778544502,0.992748777575318,353.9854470549364,0.9123926497691898
0.293,389.0951065435996,357.6787914990528,393.6216356,0.9885003042337839,0.9914235599243579,354.6111807774331,0.9113740440672891
0.294,392.4543,358.84305111790906,396.129,0.9907234764432797,0.9914935719215624,355.79057851212747,0.9065783672446129
0.295,392.4543,360.0088131680017,396.129,0.9907234764432797,0.9923281716206844,357.24688733833574,0.9102891402599889
0.296,392.4543,361.17607664804325,396.129,0.9907234764432797,0.9930757367353206,358.6751984084282,0.9139285731062908
0.297,394.7271786,362.34484055936423,396.129,0.9964611997606839,0.993273847330746,359.90765384284543,0.911788377783737
0.298,396.129,362.34484055936423,397.08220000000006,0.9975994894759824,0.9931543618962434,359.8643589121314,0.908452445824798
0.299,396.9661,364.68686569419333,398.2409751554,0.9967987343469552,0.992319663551008,361.88594786713355,0.9116293503831525
0.3,396.9661,365.86012493335096,401.0216,0.9898870784017619,0.9908542048884635,362.5140431912294,0.9132115895821569
0.301,396.9661,365.86012493335096,401.0216,0.9898870784017619,0.9896243951598934,362.0641048502905,0.9120781468500472
0.302,396.9661,367.7147538162498,403.0601321886,0.984880588026631,0.9884040193156955,363.4507406336628,0.9155712304744985
0.303,396.9661,368.7051967297425,404.87522999999976,0.9804652658054686,0.9872980370613587,364.0219169855969,0.9170100847039505
0.304,401.0216,369.3888774857076,405.9529,0.9878525316606926,0.9877214372884284,364.8533129885423,0.9098096286797078
0.305,401.5105,371.03450570011114,405.9529,0.9890568585665972,0.9891661403738911,367.0147699489134,0.9140851109719756
0.306,401.5105,371.74884839062497,405.9529,0.9890568585665972,0.9907090498240133,368.2949483622472,0.917273516787848
0.307,403.050694,372.9310716696555,405.9529,0.9928508799912503,0.9918186673642543,369.87999852212096,0.917700934468856
0.308,405.9529,374.1147855347359,405.9529,1,0.991872961210892,371.0743401611163,0.9140822498401079
0.309,406.0875,375.47917952652983,407.8490186,0.9956809541774878,0.9917552083566861,372.38343192493113,0.9170029412994272
0.31,406.0875,376.4866811430079,410.923,0.9882325885871561,0.9925328851193419,373.67541184387534,0.9201844721737935
0.311,406.0875,377.7093612816748,410.923,0.9882325885871561,0.991756263591743,374.5956248683375,0.9224505183447841
0.312,406.0875,378.86452748010413,410.923,0.9882325885871561,0.9899583392057513,375.0600984081756,0.9235942953382599
0.313,410.6973,379.4029736233079,412.9683800000001,0.9945005959051875,0.9887774213658327,375.1450939177834,0.9134345268833844
0.314,410.6973,380.0556797654348,415.932,0.9874145292980583,0.9894833482150591,376.0587665224527,0.915659213056557
0.315,410.6973,381.24831685002715,415.932,0.9874145292980583,0.9909610427021274,377.80222959413396,0.9199043421861648
0.316,410.6973,382.11286040185934,415.932,0.9874145292980583,0.9918223558007436,378.9880773855328,0.9227917431780847
0.317,413.09288000000015,383.3975745259495,415.932,0.9931740765317411,0.9906940159663478,379.82968281887,0.9194776797384402
0.318,415.3399,383.6380415957753,415.932,0.998576449996634,0.990778897044931,380.10047571673965,0.915155215563782
0.319,415.3399,384.83512735234746,417.7369665000001,0.9942617802774701,0.9913248518494228,381.4966256090196,0.9185166790116229
0.32,415.3399,386.0336940989942,420.9801,0.9866022170644171,0.9910935868898522,382.5955185449121,0.9211624468174431
0.321,415.932,387.23374088940477,420.9801,0.9880086968481409,0.990039529468327,383.3767106244063,0.9217292985978629
0.322,417.33999200000056,388.43526677964235,421.029807584,0.9912362129295007,0.9882137044089598,383.8570539073929,0.919770597751371
0.323,420.0154,389.6382708281317,426.0674,0.9857956745810639,0.9870042607380446,384.57463345397014,0.9156203164311836
0.324,420.0154,390.1306054182215,426.0674,0.9857956745810639,0.9858724955887095,384.6190335691961,0.915726027115187
0.325,420.0154,390.84275209565163,426.0674,0.9857956745810639,0.9842015805879155,384.66805437387114,0.915842739037357
0.326,420.0154,390.98023125631426,426.0674,0.9857956745810639,0.9833099679636293,384.45475867105876,0.9153349107462697
0.327,420.0154,392.0487096453233,429.1652630540999,0.978679861019072,0.9825084634013671,385.1911752921153,0.9170882193655645
0.328,420.9801,393.2561425426005,431.1941,0.9763122918425832,0.9807281525090197,385.6773701386283,0.9161415709166023
0.329,424.724,393.2561425426005,431.1941,0.9849949245594966,0.9789478416166723,384.9772519445772,0.9064174662712189
0.33,424.724,395.5366082283147,433.309975352,0.9801851426452273,0.9776073377592339,386.67949055639986,0.910425336351136
0.331,424.724,395.675430653383,436.3602,0.9733334983346327,0.9783959261481533,387.12722942818607,0.911479524180847
0.332,424.724,397.79485110078247,436.3602,0.9733334983346327,0.9793200041638019,389.56845523635724,0.917227317590617
0.333,426.0674,398.1006089978905,436.3602,0.9764121475789955,0.977827870150456,389.27387060200675,0.9136438755981019
0.334,429.4657,399.3154046959187,436.3602,0.9841999797415072,0.9767438281281723,390.028857013242,0.9081723104155744
0.335,429.4657,400.5316701826884,436.990306908,0.9827808379521239,0.9771977710994445,391.39865535726096,0.9113618511496051
0.336,429.4657,401.7494045396996,440.6810383912,0.9745499864660755,0.9780835045403051,392.94446553917015,0.9149612309881094
0.337,429.4657,402.9686068507056,441.566,0.9725968484892407,0.9778048972049334,394.0246771984694,0.9174764764647547
0.338,431.1941,402.9686068507056,441.566,0.9765110991335384,0.9767204932038621,393.5876964288944,0.9127854403130617
0.339,434.2405,404.1892762017017,443.3135174000002,0.9795336324206563,0.9758388237441313,394.4235878586604,0.9083067743765504
0.34,434.2405,405.4114116809189,445.6208105,0.9744618962313925,0.9769926048679107,396.08395114131787,0.9121303773860749
0.341,436.3602,407.8600773880506,446.8115,0.9766091517340086,0.9776363073409512,398.7388199694484,0.9137836584762964
0.342,436.3602,407.8600773880506,446.8115,0.9766091517340086,0.9769648798588632,398.46497150464353,0.9131560841356373
0.343,439.0488,409.08660580350954,446.8115,0.9826264543325317,0.9765609789840884,399.49801625275313,0.9099171122953829
0.344,439.0488,410.3145967222604,449.3373833,0.9771027658005237,0.9776160939260702,401.1301533284669,0.9136345511671297
0.345,439.0488,411.5440492435614,451.78409358199997,0.9718111067589226,0.978065211878618,402.5169177207883,0.916793116666731
0.346,441.566,412.3994970294763,452.097,0.9767063262972326,0.9774086563601843,403.08283827519625,0.9128484490997864
0.347,443.8904,412.7749624688493,452.097,0.9818477008252654,0.9756644257558623,402.7298467235675,0.9072731618515911
0.348,443.8904,414.00733550172737,453.0635887192,0.9797529774018424,0.9747092935132556,403.5367974961941,0.9090910672909216
0.349,443.8904,415.2411674479601,456.6711348999999,0.9720132631049725,0.9745101125623065,404.65671683021515,0.9116140309189276
0.35,443.8904,416.4764574154616,457.4224,0.9704168401022775,0.9744416611063509,405.8320109756108,0.9142617433844273
0.351,443.8904,416.4764574154616,457.4224,0.9704168401022775,0.9735487605980929,405.46013893510707,0.9134239869461179
0.352,443.8904,418.3669758790423,457.4224,0.9704168401022775,0.9721126136842193,406.6998144009385,0.9162167381879368
0.353,446.8115,420.19106655678786,457.69213919999976,0.9762271661055442,0.971632364342758,408.27123947427697,0.9137438035374581
0.354,448.7655,421.4321797311991,459.99046456759993,0.9755973972674593,0.970215002831046,408.8798234509992,0.9111213394322852
0.355,448.7655,422.67474649839204,462.788,0.9696999490047278,0.9694311836617532,409.75407980186765,0.9130694757102934
0.356,448.7655,423.9187659789946,463.28890400000006,0.9686515177147431,0.9687458006572324,410.669524361947,0.9151093931283645
0.357,448.7655,426.01503052914006,467.22299999999996,0.9604953095202934,0.9677116124761322,412.25969213242286,0.9186528200862653
0.358,451.7743895167999,427.65953193882467,468.1939,0.9649301059172277,0.9667673912719013,413.44729004505984,0.9151631868448028
0.359,452.097,427.65953193882467,468.1939,0.9656191590706329,0.9663276559594338,413.2592330471531,0.9140941723726393
0.36,453.6742,428.9093535209935,468.1939,0.9689878488378426,0.9659144735537915,414.2897524085274,0.9131878171792168
0.361,453.6742,431.40113683928723,468.1939,0.9689878488378426,0.9670266527684739,417.1763973582103,0.9195506320575654
0.362,453.6742,432.66750488790376,469.33992089459997,0.9666218018174549,0.9665526396698917,418.19591894878914,0.9217978870052322
0.363,457.4224,435.00041052056446,473.6402,0.9657592408752467,0.9653487517215341,419.9271032943818,0.9180291636229049
0.364,458.6166,435.18016933856626,473.6402,0.9682805640230707,0.9649073722841263,419.9085536666371,0.9155982440815206
0.365,458.6166,436.43866804305594,476.924781736,0.9616120142271525,0.9647059530338408,421.0349811952963,0.9180543861589318
0.366,458.6166,437.69860992382877,479.1271,0.957191943432129,0.9646172728536888,422.2116394365742,0.9206200548270042
0.367,462.788,438.9599941260133,479.1271,0.9658981927759879,0.9639307393298184,423.1270316741008,0.9142999206420668
0.368,463.5928,440.2228197967282,479.1271,0.9675779140858449,0.9622538676246547,423.6061109660331,0.9137460956383125
0.369,463.5928,441.4870860850707,479.9092139,0.9660010405563918,0.9628074923358868,425.0670742522447,0.916897489029693
0.37,463.5928,442.752792142111,482.42999999999984,0.9609535062081549,0.9634002790403421,426.5481634956003,0.920092295427367
0.371,463.5928,444.0199371208814,484.6547,0.9565424620869251,0.961971569089697,427.13455561928293,0.9213571816026541
0.372,467.9279999999999,445.2885201763717,484.6547,0.9654873872057774,0.9603028989519296,427.61185679538454,0.9138411396526488
0.373,468.1939,445.60221518779105,487.0214426134,0.9613414503633151,0.9588594964612269,427.26991567697263,0.9125918036885415
0.374,468.6029,447.8299971472032,490.2231,0.9558972231214726,0.9583034517896541,429.1570320811158,0.9158223990528351
0.375,468.6029,447.8299971472032,490.2231,0.9558972231214726,0.9584336552843233,429.21534111176203,0.915946830699857
0.376,468.6029,449.1028893822318,490.2231,0.9558972231214726,0.9569720370054811,429.7789068771616,0.9171494817406415
0.377,471.0691945592006,450.37721633334104,492.2038400000002,0.9570611935071461,0.9552552306128392,430.22519165127426,0.9132951095514836
0.378,473.647,451.65297716518296,494.6943206914,0.9574538865496098,0.9536260306219143,430.7080358326035,0.9093439541105581
0.379,473.647,452.9301710443197,495.8325,0.9552560592538811,0.9534434545195748,431.84330693663804,0.911740825839999
0.38,473.647,454.2087971392135,498.93092030200006,0.9493238056148217,0.9532608784172353,432.9794769457625,0.9141395954070489
0.381,473.647,456.57161055696076,501.4829,0.9444928231849979,0.9529120208312282,435.072576070002,0.9185587073706832
0.382,478.7252,458.0532604314438,501.4829,0.9546191904050966,0.9516546239306498,435.9085032960936,0.9105610134918606
0.383,478.7252,459.33760711177433,501.4829,0.9546191904050966,0.9514731959204077,437.0474210450725,0.9129400771989286
0.384,478.7252,460.62338187844347,501.4829,0.9546191904050966,0.9520186028989849,438.52202847852135,0.9160203567276621
0.385,479.1271,461.49782311949616,505.060913095,0.9486521082455613,0.952212818850473,439.44414304597245,0.9171765551269642
0.386,483.8375,462.495621241246,507.1746,0.9539860631821862,0.9508266509502725,439.7531626239797,0.9088860673758848
0.387,483.8375,463.7062036572871,507.62391690000004,0.9531416544648627,0.950646325181679,440.82059847074726,0.9110922540537831
0.388,483.8375,465.7807454305477,511.5359789,0.9458523348454151,0.9504659994130856,442.70876171301757,0.9149947280089237
0.389,484.6547,465.7807454305477,512.9077,0.9449160151036922,0.9508142396448059,442.87096530773715,0.9137865893134579
0.39,488.9841,466.0522550460583,512.9077,0.9533569100249422,0.9493753983529315,442.4585452876336,0.9048526225855476
0.391,488.9841,467.07364836155017,512.9077,0.9533569100249422,0.947889900172715,442.7343939187356,0.9054167485583592
0.392,488.9841,468.3679744847952,514.1303220888,0.9510897898676034,0.9477869827868705,443.91306937094197,0.907827206183068
0.393,488.9841,470.96089307264566,518.03873,0.9439141741390649,0.9489035163159849,446.89644748395006,0.9139283823010811
0.394,488.9841,470.96089307264566,518.6822,0.9427431672033474,0.9482285921969806,446.5785846181075,0.9132783348540525
0.395,490.2231,472.13611779319353,518.6822,0.9451319131445035,0.9466300107340532,446.938218254505,0.9117037084839638
0.396,494.165,473.5594947413976,518.6822,0.952731749807493,0.9462339349989201,448.09806416525305,0.9067782302778485
0.397,494.165,474.8609247224909,520.9235722311001,0.9486324411919124,0.9474048294673273,449.88553340740884,0.9103953809100378
0.398,494.165,476.1637730670313,524.4984,0.9421668397844495,0.948743010640837,451.75705161771555,0.9141826143448353
0.399,497.3908854164012,477.0258928331649,524.4984,0.9483172597216717,0.9501541996063452,453.248155396398,0.9112514295812876
0.4,499.3804,478.77372165399123,524.4984,0.9521104354179156,0.9503129183105179,454.984852635392,0.9110987388279396
0.401,499.3804,480.08082030458525,524.4984,0.9521104354179156,0.95072156769517,456.4231901003585,0.9139789829563966
0.402,501.4829,480.08082030458525,525.1073560754,0.9550102359030601,0.9520538744237454,457.0628050075103,0.9114225131255927
0.403,504.6303,481.3893341349627,529.0497660529005,0.9538427807367015,0.9529940262955953,458.7611597530338,0.9091034758575413
0.404,504.6303,482.69926235358656,530.3563,0.9514929868844774,0.952871841053511,459.95053479403373,0.9114603994132611
0.405,504.6303,484.0106041706588,530.3563,0.9514929868844774,0.9526959845480324,461.11495907205375,0.9137678793208687
0.406,507.1746,486.63752544960147,531.129428,0.9548983228246205,0.9521058708303902,463.330444946939,0.9135521474201173
0.407,509.9149,487.95310334050623,536.0443052999999,0.9512551387233253,0.9524798100702905,464.7654791929742,0.9114569493713054
0.408,509.9149,490.7363080854862,536.2561,0.950879439879565,0.9537730873890337,468.05108365659015,0.9179003862342328
0.409,509.9149,491.931877675128,536.2561,0.950879439879565,0.9535983240045479,469.10541407541234,0.9199680457962933
0.41,512.9077,493.2295116655658,536.2561,0.9564603554160037,0.9529370840571846,470.01669261753335,0.916376752810561
0.411,515.2343,494.55213404386865,536.39736,0.9605459281156788,0.9513886106781387,470.5112677159048,0.9131986510135386
0.412,515.2343,495.8761629895623,542.198,0.950269643193077,0.9507181365050512,471.43846161471174,0.9149982088046386
0.413,515.2343,497.20159772987046,542.198,0.950269643193077,0.9505444212290349,472.61220494829115,0.9172762856593422
0.414,515.2343,499.8566815115516,547.8792319999995,0.9404158250700044,0.949573432304956,474.65062472348933,0.9212325823872545
0.415,518.6822,500.76749005187924,548.182,0.9461861206679533,0.9470050629616303,474.2293484457175,0.9142965547028943
0.416,520.5884,502.2114393503379,548.182,0.9496634329474517,0.9464511393361523,475.31858896077625,0.9130410684540344
0.417,520.5884,503.84983141977267,548.182,0.9496634329474517,0.9460493083014274,476.6667845024667,0.9156308217825575
0.418,520.5884,505.18368479236506,552.3089719,0.942567342712399,0.9458157867645686,477.8107042925146,0.9178281811360273
0.419,524.4984,505.18368479236506,554.2083,0.9463921778147313,0.9447579372851456,477.276295994544,0.9099671152372325
0.42,525.9775,506.5189385964587,555.1466680000001,0.9474568259500026,0.9435125416884524,477.90697116848196,0.9086072525316805
0.421,525.9775,509.1936444623099,560.277,0.9387811743119919,0.9432852712595164,480.3148650402518,0.9131851933595103
0.422,525.9775,510.5330950096853,560.277,0.9387811743119919,0.9426654488687304,481.2619091696472,0.9149857345031817
0.423,527.1902136604,513.2161875594292,560.277,0.9409456637705991,0.9414992214633254,483.19264102957857,0.9165432675137567
0.424,531.4016,513.2161875594292,560.5073215503999,0.9480725399448994,0.9409297841911394,482.90039660369297,0.9087296624693884
0.425,531.4016,514.5598280570323,566.3882,0.9382285859768972,0.9407753137241792,484.0851836702143,0.9109592136535047
0.426,531.4016,515.9048637025969,566.3882,0.9382285859768972,0.940617860861398,485.2693293039278,0.9131875577791406
0.427,536.1915627999998,518.5991174455213,568.3181532123,0.9434707650447002,0.9401511952188158,487.56158010582993,0.9093048341898119
0.428,536.8608,519.8026186574059,572.52945303,0.9376998810432711,0.9378425958739313,487.4930372237287,0.908043644132201
0.429,536.8608,519.9483340507734,572.5422,0.9376790042725236,0.9376472268734756,487.52811354019116,0.9081089800935198
0.43,536.8608,522.6509430103325,572.5422,0.9376790042725236,0.9374906614491693,489.98037826978873,0.9126767651312755
0.431,536.8608,524.0043338819027,576.0850826268997,0.9319123445307067,0.9357888814322024,490.357429468972,0.9133790909468003
0.432,542.198,524.0043338819027,578.739,0.9368610029737066,0.9354117108243917,490.1597904358663,0.9040236047271777
0.433,542.3552,525.3591146954258,578.739,0.9371326280067525,0.9352560653681345,491.3452985153304,0.905947428023794
0.434,542.3552,526.7152847134008,582.2020984968,0.9315583049259328,0.9351004199118773,492.53168390950515,0.9081348974058056
0.435,546.99,528.0728431998615,584.9787,0.9350596867885959,0.9353049956179813,493.9091682950214,0.9029583142196775
0.436,547.8849,530.7921226420299,584.9787,0.9365894860787239,0.9339162356990288,495.7153811165418,0.9047801483788689
0.437,547.8849,532.1538421334402,584.9787,0.9365894860787239,0.9337614955292599,496.9047674821628,0.9069510174165464
0.438,548.182,533.5169471647292,587.3309091398,0.9333443744734341,0.9337831815691436,498.18915234453755,0.9088024640439444
0.439,548.182,533.5169471647292,591.2615,0.927139683541039,0.9325090153642472,497.5093630807208,0.9075623845378374
0.44,553.45,537.6145682217257,591.2615,0.9360494468183707,0.932344666374812,501.2420752469234,0.9056682179906466
0.441,553.45,539.1188403055651,594.0152368425,0.9317101072051193,0.9314481382546324,502.16124010061503,0.9073290091256934
0.442,553.45,540.4053432941053,597.5875,0.9261405233543206,0.9303888661113449,502.78711458791463,0.9084598691623716
0.443,559.0066792,543.0974165063974,597.5875,0.9354390431526765,0.9313419654518472,505.80941532088866,0.9048360854019804
0.444,559.0506,544.471579761162,600.9269200000001,0.9303137892374665,0.9311889691637398,507.0059290967494,0.9069052588383759
0.445,559.2214920000004,545.8471220541859,603.9569,0.9259294694704214,0.9302525534093077,507.7756790620285,0.9080045855283905
0.446,563.9818256,547.2240426704419,603.9569,0.9338113789245557,0.9301117924907037,508.9795352222141,0.9024750658954818
0.447,564.6867,548.6023408963589,603.9569,0.9349784728016187,0.9291621531076528,509.7405322671594,0.9026961893509434
0.448,564.6867,551.363067330137,610.3697,0.9251551969240938,0.9291378863365667,512.2923149831696,0.9072151247464649
0.449,564.6867,551.363067330137,610.3697,0.9251551969240938,0.9289575012679736,512.1928573184496,0.9070389958156436
0.45,566.9062303999996,553.3876550537111,610.3697,0.9287915674713204,0.9271399251227248,513.067789070338,0.9050311348815587
0.451,570.3586,555.5144712971041,613.1939225833,0.9301439218398629,0.9255973778402585,514.1827379849171,0.9015078197907722
0.452,570.3586,556.9010202768563,616.8261,0.9246667739902705,0.9254581556831528,515.3885911234855,0.9036220215202954
0.453,572.5422,561.0689003390249,621.5931430939004,0.9210883459078142,0.9253189335260472,519.1676764963386,0.9067762629485453
0.454,576.0661,561.4948631691883,623.3263,0.9241806418243543,0.9248995608539131,519.3263523669103,0.9015047967011257
0.455,576.0661,565.2491153855779,623.3263,0.9241806418243543,0.9245791753309989,522.6175609597742,0.907218044873278
0.456,576.0661,568.0427688943757,623.3263,0.9241806418243543,0.9244406818068976,525.1218445721947,0.9115652606049804
0.457,577.110369110801,569.4416466109311,623.3263,0.9258559587663814,0.9248133922945758,526.6272609160643,0.9125243438746041
0.458,581.8096,570.847418755804,627.0167400000001,0.927901223179464,0.9241100332801722,527.5258271443264,0.9066983892055517
0.459,581.8096,573.6464753217454,629.8704,0.9236973193215621,0.9239723219777296,530.0334657973734,0.911008456713972
0.46,581.8096,575.0508144516377,629.8704,0.9236973193215621,0.9238346106752869,531.2518452874355,0.9131025773507956
0.461,584.9787,575.0508144516377,636.3602540807003,0.919257128723529,0.9233350897737828,530.9645953861898,0.9076648352943274
0.462,587.589,579.0156770293526,636.4584,0.9232166627072564,0.9225975455381327,534.1984424553808,0.9091362201392142
0.463,587.589,580.681800498045,636.4584,0.9232166627072564,0.9224605589964686,535.6560582865025,0.9116168925669174
0.464,587.589,582.0929509806672,637.05,0.9223593124558513,0.9223235724548046,536.8780500492484,0.9136965634980374
0.465,593.4044,583.5054616921113,643.0906,0.9227384135299133,0.9224046146167666,538.2281305188905,0.9070174244054989
0.466,593.4044,584.9193319549139,643.0906,0.9227384135299133,0.9222683430206006,539.452583082775,0.9090808613531937
0.467,593.4044,588.4785541472852,643.0906,0.9227384135299133,0.9221320714244347,542.6549481246924,0.9144774594268131
0.468,596.89,590.5883950167519,648.9173200000004,0.9198244238572637,0.9219398263155963,544.486962325751,0.9122065411143612
0.469,599.256,593.4310663387687,649.7671,0.9222627615340943,0.9218042992071792,547.0273082341778,0.9128441070830794
0.47,599.256,594.8544346028757,649.7671,0.9222627615340943,0.9216071439098185,548.2220965164462,0.9148378931816222
0.471,601.3250994936001,597.705233002341,652.8949210435998,0.9210135966939833,0.9212539933734548,550.6383327636179,0.915708213788735
0.472,605.1438,599.1326618075883,656.4879,0.9217897237709942,0.9214675113366892,552.0812828363647,0.9123142017424035
0.473,605.1438,601.9915753134457,656.7952799999999,0.9213583264483876,0.9213326953460906,554.634520659176,0.9165334266982095
0.474,610.3697,603.4230586916153,663.2533,0.9202663597753679,0.9210528482192714,555.7845268890968,0.9105703099106932
0.475,611.0679,604.8558922737681,663.2533,0.9213190495999041,0.9209864771027261,557.0640973800437,0.9116238921731017
0.476,611.0679,606.2900754018526,663.2533,0.9213190495999041,0.9207150136880385,558.2203750725387,0.9135161167401179
0.477,611.0679,610.5546864030302,663.9849569102,0.9203038316463595,0.9196340019946281,561.4868496933939,0.918861635005527
0.478,616.8261,612.0402902564432,670.0633,0.9205489988781657,0.9196509806699383,562.8634531438516,0.9125156233561642
0.479,617.0284,613.48121128733,670.7636227,0.9198894798681813,0.9195175750846005,564.1067557628892,0.9142314288335661
0.48,617.0284,616.367089571535,675.24,0.9137912445945146,0.9193841694992627,566.6781447524033,0.9183988042566652
0.481,623.0255,617.3193155464743,676.9182,0.9203852105025393,0.9183395717108949,566.9087558478119,0.9099286559664282
0.482,623.0255,619.1558099174281,676.9182,0.9203852105025393,0.9170045313316255,567.7686832945842,0.9113089003493183
0.483,623.0255,620.0357292765061,676.9182,0.9203852105025393,0.915713709253029,567.7752175251964,0.9113193882516789
0.484,623.0255,622.8453284509726,682.4,0.9129916471277842,0.9154259511740369,570.168777231537,0.915161220899525
0.485,623.0974117,625.0569676068095,683.8179,0.911203716223281,0.9142063111097587,571.4310245892733,0.9170813645818798
0.486,623.3263,626.5099759801499,684.3319433999998,0.910853725318005,0.9140742887096737,572.6766606635703,0.9187429772553641
0.487,629.0591,630.8770374915498,689.9265311000001,0.9117769380415697,0.9133465077459387,576.2093390100107,0.9159860162741637
0.488,629.8704,633.7951024562589,690.7627,0.9118477300525927,0.9133909284464702,578.902697077348,0.9190822383102111
0.489,635.1294,635.2561402212741,690.7627,0.9194610537019443,0.9132547028959451,580.1506576006045,0.9134369430868804
0.49,635.1294,636.7185139977213,693.91,0.915290743756395,0.9130777057999724,581.373480001407,0.9153622553158568
