WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2008,365,675.6,192.8,0,77.13,498.2,153.7,1465,15.7,3.12,12.2,0.257,0.0771,0.484,0,10,0,0,0.027,0,0.428,0.15,0.15,0.24,0.47,0,10,0.0273972602739726,3.5,0.2,0.78,0.22,43
2009,365,807.4,192.8,19.02,92.17,926.6,158.6,3068,29.2,4.49,16.6,0.247,0.0602,0.503,0,0,0,0,0,0,0.512,0.32,0.1,0.19,0.39,0,0,0,12.6,0.15,0.57,0.43,27.7
2010,365,841.8,192.8,0,96.1,812.7,193.6,2114,25.6,4.28,16.8,0.262,0.07,0.548,0,14,0,0,0.038,0,0.534,0.32,0.12,0.16,0.4,0,14,0.038356164383561646,8.8,0.17,0.66,0.34,32.9
2011,366,524.4,163.6,0,59.7,382.3,127.7,945.2,12.1,2.94,9.14,0.302,0.113,0.564,0,27,0,0,0.074,0,0.333,0.044,0.15,0.24,0.57,0,27,0.07397260273972603,2.96,0.24,0.76,0.24,43.3
2012,365,729.8,192.8,15.18,83.31,563.2,121.7,1712,17.8,3.15,13.5,0.257,0.0766,0.427,0,0,0,0,0,0,0.463,0.2,0.16,0.18,0.46,0,0,0,4.3,0.18,0.76,0.24,41
2013,365,785,192.8,21.82,89.61,591.9,151.5,1557,18.7,3.31,14.6,0.243,0.0835,0.466,0,0,0,0,0,0,0.498,0.22,0.18,0.17,0.43,0,0,0,4.1,0.18,0.78,0.22,42
2014,365,616.5,176.5,14.99,70.38,435.6,141.1,1057,13.7,2.94,10.8,0.271,0.0998,0.51,0,0,0,0,0,0,0.391,0.099,0.18,0.2,0.52,0,0,0,2.9,0.21,0.79,0.21,45
2015,366,683.4,192.8,14.35,77.8,511,119,1515,16.2,3.08,12.5,0.267,0.0851,0.437,0,0,0,0,0,0,0.433,0.18,0.12,0.21,0.5,0,0,0,3.7,0.19,0.77,0.23,42.2
2016,365,772.1,192.8,18.86,88.13,798.3,137,2803,25.2,4.01,15.4,0.25,0.0661,0.497,0,0,0,0,0,0,0.49,0.28,0.099,0.22,0.41,0,0,0,9.8,0.16,0.61,0.39,30.6
2017,365,823.9,192.8,0,94.05,830.6,202.1,2294,26.2,4.45,16.4,0.258,0.0645,0.527,0,4,0,0,0.011,0,0.523,0.3,0.096,0.22,0.38,0,4,0.010958904109589041,9.8,0.17,0.63,0.37,31.4
2018,365,376.4,127,0,42.97,309.1,97.62,723,9.75,3.05,6.58,0.378,0.148,0.738,34,49,0,0.093,0.13,0,0.239,0,0.079,0.22,0.6,0.093,83,0.2273972602739726,3.17,0.31,0.67,0.33,38.6
2019,366,704.3,192.8,0,80.18,702.9,85.86,2268,22.2,3.83,14.1,0.306,0.0653,0.606,43,6,0,0.12,0.016,0,0.447,0.27,0.093,0.15,0.37,0.12,49,0.13424657534246576,8.1,0.17,0.64,0.36,31.7
2020,365,849.1,192.8,0,96.93,732.8,162.7,1960,23.1,3.77,16.4,0.236,0.0866,0.487,0,8,0,0,0.022,0,0.538,0.3,0.14,0.19,0.37,0,8,0.021917808219178082,6.7,0.16,0.71,0.29,36.8
2021,365,705.9,192.8,18.48,80.58,500.2,155,1235,15.8,3.04,12.7,0.258,0.101,0.464,0,0,0,0,0,0,0.448,0.21,0.099,0.2,0.49,0,0,0,3.1,0.19,0.8,0.2,44.7
2022,92,62.79,49.56,18.58,28.44,180.6,135.6,285.7,1.44,0.427,1.01,0.308,0.206,0.383,0,0,0,0,0,0,0.0398,0,0,0.0027,0.25,0,0,0,0.43,0.3,0.7,0.3,43.6
