WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,771.7,192.8,18.87,88.09,656.3,137,2291,20.7,4.01,14.6,0.268,0.0646,0.54,0,0,0,0,0,0,0.489,0.27,0.12,0.18,0.43,0,0,0,6.1,0.19,0.71,0.29,37.3
2003,366,806.3,192.8,23.8,91.79,1056,202.7,4002,33.4,5.06,17,0.259,0.0534,0.534,0,0,0,0,0,0,0.511,0.33,0.1,0.16,0.4,0,0,0,16.4,0.15,0.51,0.49,24.1
2004,365,580.6,188.5,0,66.28,418.8,130.2,1137,13.2,3.05,10.2,0.292,0.11,0.553,0,19,0,0,0.052,0,0.368,0.066,0.21,0.2,0.53,0,19,0.052054794520547946,3,0.23,0.77,0.23,44
2005,365,758.1,192.8,0,86.55,680,105.9,1939,21.4,3.84,14.8,0.277,0.0763,0.526,0,20,0,0,0.055,0,0.481,0.26,0.13,0.17,0.44,0,20,0.0547945205479452,6.6,0.18,0.69,0.31,35.4
2006,365,842.3,192.8,0,96.16,1182,187.3,3371,37.3,5.28,18.5,0.248,0.0611,0.518,0,17,0,0,0.047,0,0.534,0.39,0.096,0.16,0.36,0,17,0.04657534246575343,18.8,0.14,0.5,0.5,22.6
2007,366,827.3,192.8,0,94.19,845.8,200.2,2615,26.7,4.01,16.5,0.242,0.0632,0.474,0,1,0,0,0.0027,0,0.525,0.31,0.11,0.21,0.37,0,1,0.0027397260273972603,10.2,0.15,0.62,0.38,31
2008,365,819.1,192.8,21.87,93.51,781.5,171.8,2626,24.6,4.09,16,0.249,0.0574,0.503,0,0,0,0,0,0,0.519,0.28,0.11,0.25,0.35,0,0,0,8.6,0.17,0.65,0.35,33.3
2009,365,862,192.8,0,98.41,1330,191.4,3858,42,5.68,19.3,0.238,0.0619,0.507,0,9,0,0,0.025,0,0.547,0.4,0.11,0.22,0.27,0,9,0.024657534246575342,22.7,0.14,0.46,0.54,20.5
2010,365,911.3,192.8,24.68,104,1202,228.1,3346,37.9,5.44,19.7,0.249,0.0648,0.551,0,0,0,0,0,0,0.578,0.42,0.093,0.17,0.31,0,0,0,18.2,0.14,0.52,0.48,24
2011,366,781.2,192.8,21.19,88.94,577.4,168.2,1449,18.3,3.51,14.3,0.259,0.0955,0.474,0,0,0,0,0,0,0.495,0.19,0.18,0.23,0.4,0,0,0,4,0.19,0.78,0.22,42.7
2012,365,851.7,192.8,22.88,97.23,839.7,155.9,2740,26.5,4.14,17.1,0.242,0.0704,0.537,0,0,0,0,0,0,0.54,0.34,0.1,0.16,0.4,0,0,0,9.4,0.16,0.65,0.35,32.1
2013,365,909.3,192.8,23.38,103.8,955.7,178.9,2556,30.1,4.93,18.6,0.249,0.0771,0.542,0,0,0,0,0,0,0.577,0.38,0.11,0.16,0.34,0,0,0,11.5,0.16,0.62,0.38,30.2
2014,365,842,192.8,0,96.12,684.9,185.7,1685,21.6,4,16.1,0.264,0.0837,0.52,0,10,0,0,0.027,0,0.534,0.3,0.12,0.17,0.42,0,10,0.0273972602739726,5.5,0.19,0.75,0.25,39
2015,366,835.4,192.8,20.77,95.11,782.4,167.1,2295,24.7,4.13,16.4,0.248,0.0665,0.541,0,0,0,0,0,0,0.53,0.3,0.12,0.22,0.37,0,0,0,8.3,0.17,0.66,0.34,33.8
2016,365,828.1,192.8,0,94.53,1088,170.4,3771,34.3,5.24,17.7,0.246,0.0502,0.525,0,10,0,0,0.027,0,0.525,0.34,0.13,0.2,0.34,0,10,0.0273972602739726,16.6,0.15,0.52,0.48,24.1
2017,365,889.4,192.8,26.57,101.5,1127,228.9,3316,35.5,5.43,18.8,0.242,0.0663,0.479,0,0,0,0,0,0,0.564,0.36,0.15,0.23,0.27,0,0,0,16.7,0.15,0.53,0.47,25.1
2018,365,599.8,159.1,0,68.47,433.4,129.4,945.6,13.7,3.2,10.5,0.295,0.104,0.557,0,18,0,0,0.049,0,0.38,0.03,0.25,0.18,0.54,0,18,0.049315068493150684,3.2,0.23,0.77,0.23,43.8
2019,366,799.3,192.8,0,91,1092,111.6,3728,34.5,5.07,17.4,0.258,0.0585,0.518,0,13,0,0,0.036,0,0.507,0.35,0.1,0.17,0.38,0,13,0.03561643835616438,17.1,0.15,0.5,0.5,23.2
2020,365,945.9,192.8,24.05,108,1137,205.4,2823,35.8,5.4,20,0.25,0.0626,0.54,0,0,0,0,0,0,0.6,0.43,0.11,0.16,0.3,0,0,0,15.8,0.15,0.56,0.44,26.4
2021,365,858.6,192.8,25.68,98.01,833.3,223.2,2445,26.3,4.66,17,0.263,0.0614,0.539,0,0,0,0,0,0,0.545,0.31,0.13,0.21,0.35,0,0,0,9.3,0.18,0.65,0.35,32.6
2022,92,80.79,94.08,0,36.59,274.7,196.4,540.6,2.18,0.733,1.45,0.365,0.187,0.494,0,15,0,0,0.041,0,0.0512,0,0,0.063,0.19,0,15,0.0410958904109589,0.73,0.34,0.67,0.33,37.1
