waterYear,days,energy,powerMax,powerMin,powerMean,flowMean,flowMin,flowMax,grossHeadMin,grossHeadMax,netHeadMin,netHeadMax,headlossMax,headlossMin,riverVolume,eFlowVolume,canalVolume,eFlowProportionMean,eFlowProportionMin,eFlowProportionMax,lowFlowShutoffDays,highHeadShutoffDays,lowHeadShutoffDays,lowFlowShutoffProportion,highHeadShutoffProportion,lowHeadShutoffProportion,capFactor,proportion4Units,proportion3Units,proportion2Units,proportion1Units,proportion0Units,shutoffDays,shutoffDaysProportion,bypassVolume,eFlowProportion,generationProportion,bypassProportion,specificEnergy,energyExceedance,energyPctVariation,riverVolumePctVariation,riverFlowPctVariation
1999,366,781.4,192.8,0,88.96,858,193.6,3411,15.6,25.6,13.7,25.4,1.87,0.173,27.1,4.2,15.8,0.243,0.0469,0.47,0,7,0,0,0.019,0,0.496,0.27,0.12,0.23,0.38,0,7,0.019178082191780823,11.3,0.15,0.58,0.42,28.8,0.8593525179856116,-0.08393903868698713,-0.21676300578034682,-0.22
2000,365,841.3,192.8,19.89,96.04,1217,140,3677,15,25.6,13.1,25.4,1.87,0.145,38.4,5.3,18.5,0.236,0.0626,0.492,0,0,0,0,0,0,0.534,0.38,0.096,0.2,0.32,0,0,0,19.9,0.14,0.48,0.52,21.9,0.6515151515151515,-0.013716295427901577,0.10982658959537564,0.10636363636363637
2001,365,860.4,192.8,0,98.22,794.8,195.1,2029,18.8,25.6,17,25.4,1.87,0.165,25.1,4.63,16.9,0.269,0.0766,0.529,0,16,0,0,0.044,0,0.546,0.3,0.14,0.25,0.31,0,16,0.043835616438356165,8.2,0.18,0.67,0.33,34.3,0.46515151515151537,0.008675263774912048,-0.2745664739884393,-0.2774545454545455
2002,365,847.9,192.8,0,96.8,1073,193.6,3846,14.6,25.6,12.8,25.4,1.87,0.165,33.8,5.25,18.1,0.255,0.0623,0.522,0,21,0,0,0.058,0,0.538,0.38,0.11,0.18,0.34,0,21,0.057534246575342465,15.7,0.16,0.54,0.46,25.1,0.5916666666666673,-0.005978898007034024,-0.023121387283237118,-0.024545454545454544
2003,366,831.9,192.8,0,94.71,1317,189.2,4339,13.7,25.6,11.8,25.4,1.87,0.165,41.7,5.64,18.7,0.248,0.0551,0.502,0,8,0,0,0.022,0,0.528,0.39,0.096,0.19,0.33,0,8,0.021917808219178082,23,0.14,0.45,0.55,19.9,0.6799999999999999,-0.024736225087924998,0.20520231213872836,0.19727272727272727
2004,365,852.8,192.8,0,97.35,631.6,193.6,1337,21,25.6,19.3,25.4,1.77,0.173,19.9,3.7,16.1,0.254,0.098,0.484,0,19,0,0,0.052,0,0.541,0.3,0.12,0.24,0.35,0,19,0.052054794520547946,3.8,0.19,0.81,0.19,42.9,0.5395522388059705,-0.00023446658851119048,-0.4248554913294798,-0.4258181818181818
2005,365,870.6,192.8,20.19,99.38,960.1,156.6,2684,17.2,25.6,15.4,25.4,1.87,0.15,30.3,4.93,17.9,0.252,0.0796,0.537,0,0,0,0,0,0,0.552,0.38,0.088,0.19,0.35,0,0,0,12.4,0.16,0.59,0.41,28.7,0.37749999999999984,0.020633059788980095,-0.12427745664739887,-0.12718181818181817
2006,365,861.5,192.8,25.87,98.34,1457,210.1,4543,13.3,25.5,11.5,25.3,1.87,0.198,46,6.06,19.8,0.247,0.0434,0.502,0,0,0,0,0,0,0.546,0.42,0.082,0.22,0.27,0,0,0,26.2,0.13,0.43,0.57,18.7,0.44910714285714265,0.00996483001172333,0.3294797687861271,0.3245454545454545
2007,366,917.5,192.8,27.06,104.5,1300,236.8,3367,15.7,25.4,13.8,25.2,1.87,0.21,41.1,5.63,20.3,0.245,0.0551,0.492,0,0,0,0,0,0,0.582,0.45,0.085,0.18,0.29,0,0,0,20.8,0.14,0.49,0.51,22.3,0.17765957446808509,0.07561547479484174,0.18786127167630057,0.18181818181818182
2008,365,861.8,192.8,0,98.37,1504,181.6,5796,11.3,25.6,9.49,25.4,1.87,0.175,47.4,6,20,0.242,0.0412,0.487,0,6,0,0,0.016,0,0.547,0.44,0.088,0.18,0.3,0,6,0.01643835616438356,27.4,0.13,0.42,0.58,18.2,0.4464285714285717,0.010316529894489982,0.36994219653179183,0.36727272727272725
2009,365,889.1,192.8,25.87,101.5,1685,213.4,5149,12.3,25.5,10.4,25.3,1.87,0.198,53.2,6.38,21.1,0.228,0.0474,0.468,0,0,0,0,0,0,0.564,0.46,0.096,0.24,0.2,0,0,0,32.1,0.12,0.4,0.6,16.7,0.2958646616541352,0.04232121922626028,0.5375722543352601,0.5318181818181819
2010,365,898.3,192.8,25.4,102.5,1682,224.7,4356,13.7,25.5,11.8,25.3,1.87,0.197,53,6.38,21.4,0.229,0.0518,0.489,0,0,0,0,0,0,0.57,0.49,0.071,0.21,0.22,0,0,0,31.6,0.12,0.4,0.6,16.9,0.26127819548872183,0.05310668229777252,0.5317919075144508,0.5290909090909091
2011,366,929.4,192.8,29.73,105.8,1210,243.5,3544,15.3,25.3,13.4,25.1,1.87,0.231,38.3,5.68,19.9,0.245,0.0626,0.541,0,0,0,0,0,0,0.589,0.43,0.079,0.22,0.27,0,0,0,18.4,0.15,0.52,0.48,24.3,0.13427230046948369,0.08956623681125436,0.10693641618497098,0.1
2012,365,866.2,192.8,25.23,98.88,1337,223.3,3615,15.1,25.5,13.3,25.2,1.87,0.196,42.1,5.48,19.5,0.249,0.0558,0.508,0,0,0,0,0,0,0.549,0.42,0.082,0.16,0.33,0,0,0,22.6,0.13,0.46,0.54,20.6,0.40714285714285675,0.015474794841735105,0.21676300578034682,0.21545454545454545
2013,365,944.4,192.8,0,107.8,1341,195.1,3575,15.2,25.6,13.3,25.4,1.87,0.165,42.3,5.98,21,0.237,0.0564,0.497,0,16,0,0,0.044,0,0.599,0.46,0.13,0.17,0.25,0,16,0.043835616438356165,21.3,0.14,0.5,0.5,22.3,0.09942693409742125,0.10715123094958966,0.22254335260115593,0.2190909090909091
2014,365,901.6,192.8,26.22,102.9,697.1,208.8,1460,20.6,25.5,18.8,25.3,1.82,0.2,22,4.44,17,0.275,0.0999,0.547,0,0,0,0,0,0,0.572,0.33,0.11,0.21,0.35,0,0,0,5,0.2,0.77,0.23,41,0.24874999999999972,0.05697538100820636,-0.3641618497109827,-0.36627272727272725
2015,366,806.2,192.8,22.75,91.78,1013,176.2,2976,16.5,25.6,14.7,25.4,1.87,0.172,32,4.76,17,0.248,0.0673,0.497,0,0,0,0,0,0,0.511,0.33,0.096,0.2,0.38,0,0,0,15,0.15,0.53,0.47,25.2,0.8002242152466366,-0.054865181711606044,-0.07514450867052026,-0.07909090909090909
2016,365,873.4,192.8,19.81,99.7,1082,156.6,3890,14.6,25.6,12.7,25.4,1.87,0.146,34.1,4.88,18.5,0.241,0.0474,0.487,0,0,0,0,0,0,0.554,0.43,0.036,0.19,0.35,0,0,0,15.6,0.14,0.54,0.46,25.6,0.3600000000000001,0.023915592028135965,-0.014450867052023121,-0.016363636363636365
