WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2013,365,901.6,192.8,24.04,102.9,935.9,181.1,2657,29.5,4.88,18.3,0.249,0.0764,0.54,0,0,0,0,0,0,0.572,0.38,0.11,0.17,0.35,0,0,0,11.2,0.17,0.62,0.38,30.6
2014,365,827.6,192.8,0,94.48,659.5,187.9,1623,20.8,3.94,15.7,0.266,0.0835,0.52,0,9,0,0,0.025,0,0.525,0.28,0.13,0.17,0.42,0,9,0.024657534246575342,5.1,0.19,0.75,0.25,39.8
2015,366,819.9,192.8,20.1,93.34,769.8,163.8,2407,24.3,4.13,16,0.25,0.0824,0.531,0,0,0,0,0,0,0.52,0.29,0.12,0.21,0.38,0,0,0,8.3,0.17,0.66,0.34,33.7
2016,365,816.3,192.8,0,93.19,1095,172,3915,34.5,5.22,17.5,0.246,0.0492,0.517,0,9,0,0,0.025,0,0.518,0.33,0.13,0.21,0.34,0,9,0.024657534246575342,17,0.15,0.51,0.49,23.7
2017,365,879.9,192.8,26.82,100.4,1115,230,3472,35.2,5.37,18.6,0.244,0.0627,0.477,0,0,0,0,0,0,0.558,0.35,0.13,0.23,0.28,0,0,0,16.6,0.15,0.53,0.47,25
2018,365,569.2,144.6,0,64.97,414.2,128.3,859.8,13.1,3.17,9.9,0.302,0.111,0.561,0,24,0,0,0.066,0,0.361,0,0.25,0.19,0.56,0,24,0.06575342465753424,3.2,0.24,0.76,0.24,43.5
2019,366,787.3,192.8,0,89.63,1077,108.9,3910,34.1,5.05,17.1,0.262,0.061,0.511,0,19,0,0,0.052,0,0.499,0.35,0.093,0.18,0.38,0,19,0.052054794520547946,17,0.15,0.5,0.5,23.1
2020,365,947.3,192.8,24.69,108.1,1110,208.1,2959,35,5.37,19.9,0.249,0.0687,0.529,0,0,0,0,0,0,0.601,0.42,0.11,0.16,0.3,0,0,0,15.1,0.15,0.57,0.43,27.1
2021,365,843.1,192.8,26.44,96.25,826.4,226.4,2483,26.1,4.67,16.6,0.265,0.061,0.532,0,0,0,0,0,0,0.535,0.3,0.13,0.22,0.35,0,0,0,9.5,0.18,0.64,0.36,32.3
2022,92,79.46,87.06,0,35.99,265.2,199.7,476.1,2.11,0.707,1.4,0.361,0.162,0.486,0,12,0,0,0.033,0,0.0504,0,0,0.058,0.19,0,12,0.03287671232876712,0.71,0.34,0.66,0.34,37.7
