WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2011,366,391.6,134.5,0,44.59,309.1,100.6,786,9.77,2.87,6.83,0.349,0.159,0.716,22,44,0,0.06,0.12,0,0.248,0,0.1,0.23,0.61,0.06,66,0.18082191780821918,2.94,0.29,0.7,0.3,40.1
2012,365,580.3,192.8,0,66.25,457,96.73,1651,14.4,2.93,10.8,0.304,0.0696,0.538,12,42,0,0.033,0.12,0,0.368,0.12,0.15,0.21,0.49,0.033,54,0.14794520547945206,3.6,0.2,0.75,0.25,40.3
2013,365,680.2,192.8,14.91,77.65,510.2,120.8,1495,16.1,3.09,12.4,0.268,0.0784,0.456,0,0,0,0,0,0,0.431,0.16,0.18,0.18,0.49,0,0,0,3.7,0.19,0.77,0.23,42.2
2014,365,515.9,144.6,0,58.9,371,128.7,861,11.7,2.87,8.84,0.298,0.135,0.559,0,9,0,0,0.025,0,0.327,0,0.18,0.27,0.55,0,9,0.024657534246575342,2.86,0.25,0.76,0.24,44.1
2015,366,566,192.8,0,64.43,414,107.7,1293,13.1,2.91,10.2,0.303,0.0915,0.5,0,14,0,0,0.038,0,0.359,0.12,0.1,0.21,0.57,0,14,0.038356164383561646,2.9,0.22,0.78,0.22,43.2
2016,365,704.6,192.8,13.75,80.43,659.6,117,2338,20.8,3.79,13.6,0.281,0.0576,0.519,0,0,0,0,0,0,0.447,0.23,0.093,0.19,0.48,0,0,0,7.2,0.18,0.65,0.35,33.9
2017,365,774.1,192.8,0,88.37,683.8,194.6,2098,21.6,3.88,14.9,0.264,0.0705,0.5,0,11,0,0,0.03,0,0.491,0.26,0.1,0.22,0.42,0,11,0.030136986301369864,6.7,0.18,0.69,0.31,35.8
2018,365,275.6,74.66,0,31.46,252,80.87,471.1,7.95,3.02,4.78,0.435,0.229,0.89,61,42,0,0.17,0.12,0,0.175,0,0,0.24,0.59,0.17,103,0.2821917808219178,3.17,0.38,0.6,0.4,34.7
2019,366,631.1,192.8,0,71.85,601.5,72.39,2330,19,3.46,12.4,0.334,0.0635,0.718,49,26,0,0.13,0.071,0,0.4,0.21,0.12,0.14,0.4,0.13,75,0.2054794520547945,6.6,0.18,0.65,0.35,33.2
2020,365,803.9,192.8,21.3,91.76,603.2,148.1,1648,19,3.42,14.9,0.238,0.0896,0.456,0,0,0,0,0,0,0.51,0.27,0.12,0.21,0.39,0,0,0,4.1,0.18,0.78,0.22,42.3
2021,365,645,192.8,19.65,73.63,481.7,159.3,1476,15.2,3.11,11.6,0.268,0.085,0.45,0,0,0,0,0,0,0.409,0.15,0.12,0.18,0.55,0,0,0,3.6,0.2,0.76,0.24,42.4
2022,92,61.64,43.1,19.74,27.92,178.4,141.3,247.7,1.42,0.427,0.991,0.307,0.238,0.368,0,0,0,0,0,0,0.0391,0,0,0,0.25,0,0,0,0.429,0.3,0.7,0.3,43.4
