Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0.88,485.6,11.5,0.308,0.15,25.6,0
0.89,476.8,11.4,0.302,0.15,25.6,0
0.9,468,11.3,0.297,0.15,25.5,0
0.91,414.8,10.4,0.263,0.15,25.5,0
0.92,361.6,9.54,0.229,0.15,25.5,0
0.93,308.4,8.66,0.195,0.15,25.5,0
0.94,272.8,8.02,0.173,0.15,25.4,0
0.95,245.9,7.49,0.156,0.15,25.3,0
0.96,219,6.95,0.139,0.15,25.2,0
0.97,188.4,6.11,0.12,0.15,25,0
0.98,150.2,4.64,0.0955,0.15,24.7,0
0.99,112,3.18,0.0712,0.15,24.4,0
1,73.75,1.71,0.0468,0.15,24.1,0
