WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2012,365,791,192.8,0,90.3,686.8,137.5,2338,21.7,3.62,15.2,0.248,0.0588,0.454,0,1,0,0,0.0027,0,0.502,0.29,0.13,0.16,0.42,0,1,0.0027397260273972603,6.5,0.17,0.7,0.3,36.5
2013,365,872.1,192.8,22.08,99.55,815.9,158.8,2372,25.7,4.14,17.2,0.236,0.0625,0.54,0,0,0,0,0,0,0.553,0.36,0.1,0.17,0.37,0,0,0,8.5,0.16,0.67,0.33,33.9
2014,365,769.4,192.8,0,87.83,581.2,173.3,1592,18.3,3.48,14.3,0.26,0.089,0.505,0,19,0,0,0.052,0,0.488,0.25,0.12,0.19,0.44,0,19,0.052054794520547946,4,0.19,0.78,0.22,42
2015,366,771.8,192.8,0,87.87,647.1,149.8,1889,20.5,3.6,14.6,0.257,0.0724,0.56,0,3,0,0,0.0082,0,0.489,0.24,0.12,0.19,0.45,0,3,0.00821917808219178,5.9,0.18,0.71,0.29,37.6
2016,365,809.5,192.8,18.32,92.41,960.7,155.3,3282,30.3,4.74,16.7,0.247,0.0584,0.506,0,0,0,0,0,0,0.513,0.31,0.1,0.22,0.36,0,0,0,13.6,0.16,0.55,0.45,26.7
2017,365,874.2,192.8,25.59,99.8,1028,224.7,3170,32.4,5.16,18.1,0.246,0.0692,0.488,0,0,0,0,0,0,0.554,0.34,0.11,0.25,0.3,0,0,0,14.3,0.16,0.56,0.44,27
2018,365,515.1,128.6,0,58.81,381.5,121.9,732.5,12,3.13,8.9,0.313,0.135,0.591,1,33,0,0.0027,0.09,0,0.327,0,0.24,0.18,0.57,0.0027,34,0.09315068493150686,3.1,0.26,0.74,0.26,42.9
2019,366,764.5,192.8,0,87.03,934,103.6,3352,29.5,4.72,16.2,0.277,0.0655,0.53,0,30,0,0,0.082,0,0.485,0.33,0.082,0.16,0.43,0,30,0.0821917808219178,13.3,0.16,0.55,0.45,25.9
2020,365,921.2,192.8,0,105.2,940.9,188.1,2417,29.7,4.87,18.8,0.251,0.0612,0.515,0,10,0,0,0.027,0,0.584,0.39,0.12,0.17,0.33,0,10,0.0273972602739726,10.9,0.16,0.63,0.37,31
2021,365,808.5,192.8,0,92.29,744,203.1,2395,23.5,4.27,15.7,0.264,0.0635,0.528,0,1,0,0,0.0027,0,0.513,0.27,0.11,0.23,0.39,0,1,0.0027397260273972603,7.8,0.18,0.67,0.33,34.4
2022,92,78.16,75.56,0,35.4,245.8,186.7,423.8,1.95,0.601,1.35,0.327,0.175,0.507,0,10,0,0,0.027,0,0.0496,0,0,0.055,0.2,0,10,0.0273972602739726,0.6,0.31,0.69,0.31,40.1
