date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1947-10-13,1947,1,2,270.6,110,0.406,160.6,990,964.8,25.2,0.299,24.92,0.921,0.97,0.894,36.15,35.07,35.07,5891.75
1947-10-20,1947,1,3,266.4,110,0.413,156.4,990,964.8,25.2,0.287,24.95,0.92,0.97,0.892,35.2,34.14,34.14,5735.76
1947-10-27,1947,1,4,269.9,108.9,0.403,161.1,990,964.8,25.2,0.3,24.92,0.922,0.97,0.894,36.28,35.19,35.19,5911.94
1947-11-03,1947,2,5,270.2,106,0.392,164.2,990,964.8,25.2,0.308,24.91,0.923,0.97,0.895,37.02,35.91,35.91,6033.48
1947-11-10,1947,2,6,266.4,106,0.398,160.4,990,964.8,25.2,0.298,24.94,0.921,0.97,0.894,36.13,35.06,35.06,5889.49
1947-11-17,1947,2,7,290.8,100.4,0.346,190.4,990,964.9,25.1,0.387,24.75,0.932,0.978,0.911,43.05,42.12,42.12,7075.7
1947-11-24,1947,2,8,298.6,93,0.312,205.6,990,964.9,25.1,0.396,24.7,0.93,0.979,0.91,42.76,41.87,45.3,7609.58
1947-12-01,1947,3,9,325.3,104,0.321,221.3,990,965,25,0.321,24.65,0.915,0.974,0.892,34.04,33.21,47.61,7998.3
1947-12-08,1947,3,10,374.6,104,0.278,270.6,990,965.3,24.7,0.301,24.43,0.91,0.97,0.883,29.49,28.61,57.22,9612.64
1947-12-15,1947,3,11,408,104,0.255,304,990,965.4,24.6,0.354,24.21,0.917,0.97,0.89,33.11,32.12,64.24,10791.6
1947-12-22,1947,3,12,457.9,104,0.228,353.9,990,965.7,24.3,0.442,23.9,0.926,0.973,0.901,38.39,37.37,74.75,12557.6
1947-12-29,1947,3,13,504.8,113.1,0.224,391.6,990,965.9,24.1,0.512,23.62,0.932,0.978,0.912,42.28,41.37,82.74,13900.9
1948-01-05,1947,4,14,589,120,0.204,469,990,966.2,23.8,0.544,23.21,0.929,0.974,0.905,39.87,38.88,96.52,16214.7
1948-01-12,1947,4,15,692.7,120,0.174,572.7,990,966.7,23.3,0.639,22.69,0.93,0.975,0.907,39.49,38.52,115.6,19416
1948-01-19,1947,4,16,771.9,133.6,0.173,638.3,990,967,23,0.764,22.25,0.936,0.98,0.917,43.45,42.58,127.7,21461.5
1948-01-26,1947,4,17,810,138.7,0.171,671.3,990,967.1,22.9,0.828,22.03,0.938,0.98,0.919,45.36,44.45,133.3,22401.8
1948-02-02,1947,5,18,916.1,137,0.15,779.1,990,967.6,22.4,0.896,21.54,0.932,0.974,0.908,40.06,39.04,149.4,25099.3
1948-02-09,1947,5,19,1063,154.9,0.146,908,990,968.1,21.9,1.18,20.72,0.937,0.98,0.918,43.21,42.34,169.4,28454.1
1948-02-16,1947,5,20,1359,162,0.121,1071,990,969,21,1.75,19.22,0.937,0.98,0.919,47.25,46.3,185.2,31114.7
1948-02-23,1947,5,21,2637,162,0.0657,1100,990,972.6,17.4,1.94,15.49,0.914,0.975,0.891,38.25,37.32,149.3,25077.4
1948-03-01,1947,6,22,5359,239,0.045,1100,990.04,978,12,1.93,10.08,0.37,0.416,0.359,10.77,10.44,41.77,7017.12
1948-03-08,1947,6,23,6047,282.4,0.0467,1100,990.09,979.1,11,1.91,9.081,0,0,0,0,0,0,0
1948-03-15,1947,6,24,5883,315,0.0535,1100,990.08,978.9,11.2,1.91,9.296,0,0,0,0,0,0,0
1948-03-22,1947,6,25,5727,315,0.055,1100,990.07,978.6,11.4,1.92,9.519,0,0,0,0,0,0,0
1948-03-29,1947,6,26,5572,343,0.0616,1100,990.05,978.4,11.7,1.92,9.741,0,0,0,0,0,0,0
1948-04-05,1947,7,27,5366,364,0.0678,1100,990.04,978.1,12,1.93,10.04,0.617,0.693,0.598,16.73,16.22,64.9,10903.2
1948-04-12,1947,7,28,5234,364,0.0696,1100,990.03,977.9,12.2,1.93,10.22,0.864,0.97,0.838,23.82,23.1,92.41,15524.1
1948-04-19,1947,7,29,4733,364,0.077,1100,990,977,13,1.94,11.04,0.864,0.97,0.838,25.72,24.95,99.78,16763.9
1948-04-26,1947,7,30,4154,351.7,0.0846,1100,990,976,14,1.94,12.1,0.868,0.97,0.842,28.31,27.46,109.8,18453
1948-05-03,1947,8,31,3770,321,0.0853,1100,990,975.2,14.8,1.94,12.87,0.882,0.97,0.856,30.62,29.7,118.8,19959.9
1948-05-10,1947,8,32,3334,337.3,0.101,1100,990,974.3,15.7,1.94,13.79,0.898,0.97,0.871,33.42,32.42,129.7,21783.4
1948-05-17,1947,8,33,2932,331.9,0.113,1100,990,973.4,16.6,1.94,14.71,0.91,0.97,0.883,36.1,35.01,140.1,23528.7
1948-05-24,1947,8,34,2553,321,0.126,1100,990,972.4,17.6,1.94,15.62,0.92,0.973,0.895,38.76,37.72,150.9,25350.1
1948-05-31,1947,8,35,2236,266.1,0.119,1100,990,971.7,18.3,1.94,16.39,0.926,0.978,0.905,40.92,40.02,160.1,26894.4
1948-06-07,1947,9,36,1957,257,0.132,1100,990,970.9,19.1,1.94,17.11,0.929,0.98,0.911,42.9,42.04,168.2,28249.6
1948-06-14,1947,9,37,1685,257,0.153,1100,990,970.1,19.9,1.94,17.98,0.934,0.98,0.915,45.27,44.37,177.5,29814.4
1948-06-21,1947,9,38,1454,257,0.177,1096,990,969.3,20.7,1.87,18.79,0.936,0.98,0.918,47.28,46.33,185.3,31134.6
1948-06-28,1947,9,39,1183,256.4,0.217,926.6,990,968.5,21.5,1.27,20.26,0.937,0.979,0.917,43.07,42.17,168.7,28340.6
1948-07-05,1947,10,40,1023,256,0.251,766.9,990,968,22,0.922,21.11,0.933,0.974,0.909,40.33,39.3,144.2,24229.7
1948-07-12,1947,10,41,861.9,256,0.298,605.9,990,967.3,22.7,0.721,21.93,0.932,0.976,0.91,40.45,39.51,118.5,19911.2
1948-07-19,1947,10,42,709.7,256,0.361,453.7,990,966.7,23.3,0.561,22.7,0.929,0.976,0.907,39.78,38.84,91.49,15371.2
1948-07-26,1947,10,43,610.8,245.7,0.402,365.1,990,966.3,23.7,0.474,23.19,0.928,0.974,0.904,38.51,37.52,75.03,12605.9
1948-08-02,1947,11,44,552.6,184,0.333,368.6,990,966.1,23.9,0.475,23.44,0.929,0.975,0.905,39.34,38.35,76.69,12884.6
1948-08-09,1947,11,45,495.1,184,0.372,311.1,990,965.8,24.2,0.374,23.8,0.918,0.97,0.891,33.33,32.33,64.66,10863.7
1948-08-16,1947,11,46,450.5,184,0.409,266.5,990,965.6,24.4,0.304,24.07,0.909,0.97,0.881,28.58,27.72,55.45,9315.5
1948-08-23,1947,11,47,418.1,184,0.44,234.1,990,965.5,24.5,0.257,24.26,0.899,0.97,0.872,25.03,24.28,48.55,8157.15
1948-08-30,1947,11,48,389.5,151.1,0.387,238.4,990,965.3,24.7,0.331,24.32,0.914,0.973,0.889,32.83,31.98,50.5,8483.46
1948-09-06,1947,12,49,359.6,138,0.384,221.6,990,965.2,24.8,0.338,24.46,0.914,0.974,0.891,34.46,33.63,47.32,7949.64
1948-09-13,1947,12,50,329.1,138,0.419,191.1,990,965,25,0.392,24.56,0.932,0.98,0.913,42.9,42.03,42.03,7061.12
1948-09-20,1947,12,51,310.7,138,0.444,172.7,990,965,25,0.336,24.71,0.926,0.974,0.901,38.74,37.72,37.72,6337.6
1948-09-27,1947,12,52,286.7,126,0.439,160.7,990,964.8,25.2,0.302,24.85,0.921,0.972,0.895,36.09,35.08,35.08,5893.85
1948-10-04,1948,1,1,283.6,110,0.388,173.6,990,964.8,25.2,0.335,24.83,0.926,0.974,0.902,39.16,38.15,38.15,6409.61
1948-10-11,1948,1,2,283.6,110,0.388,173.6,990,964.8,25.2,0.335,24.83,0.926,0.974,0.902,39.16,38.15,38.15,6409.61
1948-10-18,1948,1,3,288.9,110,0.381,178.9,990,964.9,25.1,0.351,24.79,0.928,0.977,0.906,40.38,39.44,39.44,6625.77
1948-10-25,1948,1,4,315.5,110,0.349,205.5,990,965,25,0.436,24.59,0.936,0.98,0.917,46.38,45.45,45.45,7635.66
1948-11-01,1948,2,5,332.5,114,0.343,218.5,990,965.1,24.9,0.371,24.57,0.92,0.976,0.897,38.07,37.21,47.21,7932.08
1948-11-08,1948,2,6,347.3,114,0.329,233.3,990,965.1,24.9,0.25,24.61,0.899,0.97,0.872,25.3,24.54,49.08,8245.91
1948-11-15,1948,2,7,348.5,112.9,0.324,235.7,990,965.1,24.9,0.253,24.6,0.899,0.97,0.872,25.58,24.81,49.62,8335.67
1948-11-22,1948,2,8,360.3,106,0.294,254.3,990,965.2,24.8,0.278,24.52,0.906,0.97,0.879,27.72,26.89,53.78,9035.01
1948-11-29,1948,2,9,381.2,114.6,0.3,266.6,990,965.3,24.7,0.298,24.4,0.909,0.97,0.882,29,28.13,56.26,9451.62
1948-12-06,1948,3,10,402.9,118,0.293,284.9,990,965.4,24.6,0.326,24.26,0.913,0.97,0.886,30.96,30.03,60.06,10089.4
1948-12-13,1948,3,11,402.9,118,0.293,284.9,990,965.4,24.6,0.326,24.26,0.913,0.97,0.886,30.96,30.03,60.06,10089.4
1948-12-20,1948,3,12,402.9,106,0.263,296.9,990,965.4,24.6,0.343,24.24,0.916,0.97,0.888,32.33,31.36,62.72,10536.7
1948-12-27,1948,3,13,402.9,100.3,0.249,302.6,990,965.4,24.6,0.351,24.24,0.917,0.97,0.89,32.98,31.99,63.99,10749.5
1949-01-03,1948,4,14,425.6,91,0.214,334.6,990,965.5,24.5,0.404,24.08,0.923,0.971,0.896,36.47,35.4,70.81,11895.5
1949-01-10,1948,4,15,440,91,0.207,349,990,965.6,24.4,0.429,23.99,0.926,0.972,0.9,38.02,36.94,73.88,12412.4
1949-01-17,1948,4,16,453.2,83.29,0.185,369.9,990,965.6,24.4,0.468,23.89,0.929,0.975,0.906,40.27,39.28,78.57,13199
1949-01-24,1948,4,17,472.5,73,0.154,399.5,990,965.7,24.3,0.522,23.75,0.934,0.98,0.915,43.45,42.59,85.17,14308.7
1949-01-31,1948,4,18,472.5,83.29,0.176,389.2,990,965.7,24.3,0.503,23.77,0.932,0.98,0.914,42.3,41.45,82.91,13928.2
1949-02-07,1948,5,19,486.7,85,0.175,401.7,990,965.8,24.2,0.528,23.68,0.934,0.98,0.915,43.57,42.7,85.39,14345.5
1949-02-14,1948,5,20,534.5,85,0.159,449.5,990,966,24,0.564,23.43,0.933,0.977,0.912,43.44,42.47,94.15,15817.7
1949-02-21,1948,5,21,570.6,85,0.149,485.6,990,966.2,23.8,0.479,23.35,0.921,0.97,0.893,34.12,33.1,99.29,16681.5
1949-02-28,1948,5,22,609.8,103.9,0.171,505.9,990,966.3,23.7,0.515,23.15,0.923,0.97,0.895,35.33,34.27,102.8,17272.8
1949-03-07,1948,6,23,690.2,107,0.156,583.2,990,966.7,23.3,0.657,22.68,0.931,0.976,0.909,40.25,39.31,117.9,19813.4
1949-03-14,1948,6,24,720.3,107,0.149,613.3,990,966.8,23.2,0.713,22.51,0.934,0.98,0.916,42.16,41.32,123.9,20822.8
1949-03-21,1948,6,25,738.7,107,0.145,631.7,990,966.9,23.1,0.747,22.4,0.936,0.98,0.917,43.27,42.41,127.2,21373
1949-03-28,1948,6,26,777.8,114.7,0.147,663.1,990,967,23,0.808,22.18,0.938,0.98,0.919,45.09,44.19,132.6,22272.6
1949-04-04,1948,7,27,820.4,125,0.153,695.4,990,967.2,22.8,0.85,21.97,0.938,0.979,0.917,45.02,44.07,137.4,23079.3
1949-04-11,1948,7,28,885.1,125,0.141,760.1,990,967.4,22.6,0.829,21.73,0.928,0.971,0.901,37.6,36.5,146,24529.7
1949-04-18,1948,7,29,885.1,125,0.141,760.1,990,967.4,22.6,0.829,21.73,0.928,0.971,0.901,37.6,36.5,146,24529.7
1949-04-25,1948,7,30,897.7,128.1,0.143,769.5,990,967.5,22.5,0.876,21.63,0.931,0.973,0.907,39.76,38.71,148,24861.6
1949-05-02,1948,8,31,878,147,0.167,731,990,967.4,22.6,0.955,21.63,0.941,0.98,0.923,48.67,47.69,143.1,24036.7
1949-05-09,1948,8,32,775.2,147,0.19,628.2,990,967,23,0.747,22.25,0.935,0.978,0.915,42.7,41.78,125.4,21058.9
1949-05-16,1948,8,33,661.2,147,0.223,514.2,990,966.5,23.5,0.599,22.86,0.93,0.974,0.906,40.37,39.34,104.3,17523
1949-05-23,1948,8,34,557.8,147,0.264,410.8,990,966.1,23.9,0.553,23.34,0.935,0.979,0.916,43.94,43.03,86.07,14458.9
1949-05-30,1948,8,35,477.2,127,0.266,350.2,990,965.7,24.3,0.436,23.82,0.926,0.972,0.9,37.86,36.8,73.59,12363.2
1949-06-06,1948,9,36,437.6,119,0.272,318.6,990,965.6,24.4,0.381,24.05,0.92,0.97,0.893,34.57,33.54,67.07,11268.3
1949-06-13,1948,9,37,411.6,119,0.289,292.6,990,965.5,24.5,0.338,24.21,0.915,0.97,0.887,31.78,30.83,61.66,10359.2
1949-06-20,1948,9,38,371.6,119,0.32,252.6,990,965.3,24.7,0.278,24.46,0.905,0.97,0.878,27.43,26.61,53.22,8941.1
1949-06-27,1948,9,39,360.3,114.3,0.317,246.1,990,965.2,24.8,0.268,24.53,0.904,0.97,0.877,26.75,25.95,51.89,8717.62
1949-07-04,1948,10,40,346.2,108,0.313,238.2,990,965.1,24.9,0.292,24.58,0.907,0.971,0.881,29.54,28.73,50.58,8497.09
1949-07-11,1948,10,41,323.6,108,0.334,215.6,990,965,25,0.472,24.51,0.939,0.98,0.92,48.66,47.69,47.69,8011.68
1949-07-18,1948,10,42,317.5,108,0.34,209.5,990,965,25,0.45,24.56,0.937,0.98,0.919,47.29,46.35,46.35,7786.55
1949-07-25,1948,10,43,291.6,108,0.371,183.6,990,964.9,25.1,0.365,24.77,0.93,0.978,0.909,41.46,40.56,40.56,6813.29
1949-08-01,1948,11,44,283.6,93,0.328,190.6,990,964.8,25.2,0.385,24.78,0.932,0.98,0.914,43.18,42.32,42.32,7109.12
1949-08-08,1948,11,45,277.6,93,0.335,184.6,990,964.8,25.2,0.367,24.82,0.93,0.978,0.91,41.79,40.89,40.89,6870.35
1949-08-15,1948,11,46,257.1,93,0.362,164.1,990,964.7,25.3,0.307,24.97,0.923,0.971,0.896,37.07,35.99,35.99,6046.37
1949-08-22,1948,11,47,243.5,93,0.382,150.5,990,964.7,25.3,0.27,25.07,0.918,0.97,0.89,33.95,32.93,32.93,5532.24
1949-08-29,1948,11,48,233.2,81,0.347,152.2,990,964.6,25.4,0.274,25.13,0.918,0.97,0.891,34.45,33.42,33.42,5614.68
1949-09-05,1948,12,49,221.6,72,0.325,149.6,990,964.5,25.5,0.266,25.2,0.917,0.97,0.89,33.92,32.91,32.91,5528.28
1949-09-12,1948,12,50,220.5,72,0.326,148.5,990,964.5,25.5,0.263,25.21,0.917,0.97,0.889,33.67,32.66,32.66,5487.67
1949-09-19,1948,12,51,201.4,85.57,0.425,115.8,990,964.4,25.6,0.189,25.4,0.898,0.97,0.871,25.94,25.16,25.16,4226.69
1949-09-26,1948,12,52,194.2,85.86,0.442,108.3,990,964.4,25.6,0.173,25.42,0.892,0.969,0.865,24.11,23.37,23.37,3926.26
1949-10-03,1949,1,1,182.2,73,0.401,109.2,990,964.4,25.6,0.173,25.39,0.893,0.97,0.866,24.3,23.56,23.56,3958.42
1949-10-10,1949,1,2,171.1,55,0.322,116.1,990,964.5,25.5,0.185,25.36,0.899,0.969,0.871,25.97,25.18,25.18,4230.4
1949-10-17,1949,1,3,171.1,61,0.357,110.1,990,964.5,25.5,0.174,25.37,0.893,0.968,0.865,24.5,23.73,23.73,3986.98
1949-10-24,1949,1,4,171.1,73,0.427,98.14,990,964.5,25.5,0.152,25.39,0.882,0.966,0.853,21.56,20.83,20.83,3500.13
1949-10-31,1949,1,5,171.1,53.29,0.311,117.9,990,964.5,25.5,0.188,25.35,0.9,0.969,0.873,26.4,25.59,25.59,4299.48
1949-11-07,1949,2,6,182.6,50,0.274,132.6,990,964.4,25.6,0.221,25.34,0.91,0.97,0.882,29.98,29.08,29.08,4886.01
1949-11-14,1949,2,7,193.2,50,0.259,143.2,990,964.4,25.6,0.246,25.34,0.915,0.97,0.887,32.55,31.57,31.57,5303.73
1949-11-21,1949,2,8,211.3,50,0.237,161.3,990,964.5,25.5,0.293,25.24,0.922,0.971,0.896,36.8,35.75,35.75,6006.51
1949-11-28,1949,2,9,245.9,55.14,0.224,190.8,990,964.7,25.3,0.381,24.95,0.932,0.98,0.913,43.52,42.64,42.64,7163.94
1949-12-05,1949,3,10,278.7,61.57,0.221,217.1,990,964.8,25.2,0.322,24.86,0.913,0.974,0.89,34.41,33.58,47.05,7904.37
1949-12-12,1949,3,11,295.5,77,0.261,218.5,990,964.9,25.1,0.322,24.79,0.914,0.974,0.89,34.31,33.48,47.25,7937.7
1949-12-19,1949,3,12,343.8,64.14,0.188,279.6,990,965.1,24.9,0.312,24.57,0.912,0.97,0.885,30.72,29.8,59.61,10013.7
1949-12-26,1949,3,13,402.7,63.57,0.157,339.1,990,965.4,24.6,0.409,24.18,0.924,0.971,0.898,37.17,36.1,72.21,12131.1
1950-01-02,1949,4,14,465,91,0.196,374,990,965.7,24.3,0.476,23.83,0.93,0.976,0.908,40.63,39.67,79.34,13328.9
1950-01-09,1949,4,15,554.1,111.7,0.201,442.4,990,966.1,23.9,0.584,23.32,0.936,0.979,0.916,45.02,44.07,92.63,15561.1
1950-01-16,1949,4,16,608.1,120,0.197,488.1,990,966.3,23.7,0.488,23.18,0.921,0.97,0.893,34.06,33.03,99.1,16648.9
1950-01-23,1949,4,17,657.4,120,0.182,537.4,990,966.5,23.5,0.573,22.9,0.926,0.971,0.9,37.26,36.19,108.6,18238.1
1950-01-30,1949,4,18,737.7,132.1,0.179,605.5,990,966.9,23.1,0.701,22.45,0.933,0.978,0.913,41.45,40.54,121.6,20433.6
1950-02-06,1949,5,19,1137,137,0.128,903.1,990,968.3,21.7,1.27,20.43,0.935,0.978,0.914,43.51,42.56,163.7,27499.5
1950-02-13,1949,5,20,2107,137,0.0669,1100,990,971.3,18.7,1.94,16.79,0.927,0.978,0.906,41.98,41.05,164.2,27585
1950-02-20,1949,5,21,3980,158.4,0.0406,1100,990,975.6,14.4,1.94,12.5,0.88,0.97,0.853,29.72,28.83,115.3,19371.3
1950-02-27,1949,5,22,5122,271.3,0.053,1100,990.02,977.7,12.3,1.94,10.38,0.864,0.97,0.838,24.19,23.46,93.85,15767
1950-03-06,1949,6,23,4679,315,0.0673,1100,990,976.9,13.1,1.94,11.14,0.864,0.97,0.838,25.94,25.16,100.7,16909.2
1950-03-13,1949,6,24,4247,315,0.0743,1100,990,976.1,13.9,1.94,11.93,0.866,0.97,0.84,27.86,27.02,108.1,18158.6
1950-03-20,1949,6,25,3915,249.9,0.0638,1100,990,975.5,14.5,1.94,12.56,0.876,0.97,0.85,29.67,28.78,115.1,19342.6
1950-03-27,1949,6,26,3880,255,0.0657,1100,990,975.4,14.6,1.94,12.63,0.878,0.97,0.851,29.9,29,116,19491.2
1950-04-03,1949,7,27,3761,295,0.0784,1100,990,975.2,14.8,1.94,12.88,0.883,0.97,0.857,30.69,29.77,119.1,20005.8
1950-04-10,1949,7,28,3684,295,0.0801,1100,990,975,15,1.94,13.05,0.887,0.97,0.86,31.2,30.26,121.1,20337.5
1950-04-17,1949,7,29,3726,295,0.0792,1100,990,975.1,14.9,1.94,12.96,0.885,0.97,0.858,30.93,30,120,20160.3
1950-04-24,1949,7,30,3573,295,0.0826,1100,990,974.8,15.2,1.94,13.28,0.89,0.97,0.864,31.9,30.94,123.8,20791.8
1950-05-01,1949,8,31,3272,321,0.0983,1100,990,974.1,15.9,1.94,13.93,0.9,0.97,0.873,33.82,32.8,131.2,22042.8
1950-05-08,1949,8,32,2807,321,0.115,1100,990,973,17,1.94,15.01,0.913,0.971,0.886,36.97,35.88,143.5,24114
1950-05-15,1949,8,33,2416,321,0.133,1100,990,972.1,17.9,1.94,15.96,0.923,0.975,0.9,39.72,38.74,155,26033.6
1950-05-22,1949,8,34,2072,321,0.155,1100,990,971.3,18.7,1.94,16.79,0.928,0.98,0.909,42.01,41.16,164.6,27658.8
1950-05-29,1949,8,35,1747,257.6,0.147,1100,990,970.3,19.7,1.94,17.78,0.933,0.98,0.914,44.73,43.83,175.3,29454.9
1950-06-05,1949,9,36,1451,210,0.145,1100,990,969.3,20.7,1.89,18.79,0.936,0.98,0.918,47.45,46.5,186,31248.7
1950-06-12,1949,9,37,1196,210,0.177,983.7,990,968.5,21.5,1.43,20.05,0.938,0.98,0.919,45.27,44.36,177.5,29813.1
1950-06-19,1949,9,38,994.2,210,0.212,784.2,990,967.9,22.1,0.983,21.16,0.936,0.977,0.915,43.15,42.19,148.8,24992.9
1950-06-26,1949,9,39,792,203.1,0.257,588.9,990,967.1,22.9,0.682,22.25,0.931,0.975,0.907,39.85,38.85,116.6,19582.1
1950-07-03,1949,10,40,653.2,186,0.286,467.2,990,966.5,23.5,0.547,22.94,0.928,0.974,0.904,38.99,38.01,94.92,15947
1950-07-10,1949,10,41,556.5,186,0.334,370.5,990,966.1,23.9,0.478,23.42,0.929,0.975,0.906,39.52,38.54,77.08,12950.2
1950-07-17,1949,10,42,501.7,186,0.371,315.7,990,965.9,24.1,0.381,23.76,0.919,0.97,0.892,33.81,32.8,65.59,11019.9
1950-07-24,1949,10,43,457.6,186,0.407,271.6,990,965.7,24.3,0.311,24.03,0.91,0.97,0.883,29.12,28.25,56.49,9490.46
1950-07-31,1949,10,44,424.5,159.4,0.375,265.1,990,965.5,24.5,0.299,24.19,0.909,0.97,0.881,28.57,27.71,55.43,9311.81
1950-08-07,1949,11,45,394.8,155,0.393,239.8,990,965.4,24.6,0.262,24.37,0.901,0.97,0.874,25.81,25.03,50.07,8411.29
1950-08-14,1949,11,46,361.8,155,0.428,206.8,990,965.2,24.8,0.444,24.35,0.936,0.98,0.918,46.24,45.31,45.31,7612.56
1950-08-21,1949,11,47,335.4,155,0.463,180.4,990,965.1,24.9,0.36,24.56,0.928,0.976,0.906,40.34,39.38,39.38,6615.46
1950-08-28,1949,11,48,304,139.1,0.456,164.9,990,964.9,25.1,0.314,24.76,0.923,0.973,0.898,36.97,35.97,35.97,6042.87
1950-09-04,1949,12,49,284.1,118,0.415,166.1,990,964.8,25.2,0.314,24.85,0.924,0.97,0.896,37.39,36.28,36.28,6095.76
1950-09-11,1949,12,50,270,118,0.437,152,990,964.8,25.2,0.276,24.94,0.918,0.97,0.891,34.13,33.11,33.11,5562.63
1950-09-18,1949,12,51,243.4,118,0.486,125.4,990,964.7,25.3,0.212,25.13,0.905,0.97,0.878,27.96,27.12,27.12,4556.67
1950-09-25,1949,12,52,220.8,115,0.521,105.8,990,964.5,25.5,0.17,25.3,0.89,0.969,0.862,23.37,22.64,22.64,3804.13
1950-10-02,1950,1,1,215.1,97,0.452,118.1,990,964.5,25.5,0.194,25.32,0.901,0.97,0.874,26.41,25.62,25.62,4304.39
1950-10-09,1950,1,2,213.2,97,0.455,116.2,990,964.5,25.5,0.19,25.33,0.899,0.97,0.872,25.97,25.19,25.19,4231.49
1950-10-16,1950,1,3,196.6,90.14,0.458,106.5,990,964.4,25.6,0.17,25.42,0.89,0.969,0.862,23.65,22.91,22.91,3848.72
1950-10-23,1950,1,4,193.2,73,0.378,120.2,990,964.4,25.6,0.196,25.39,0.903,0.97,0.875,27.01,26.2,26.2,4400.9
1950-10-30,1950,1,5,201.2,68.71,0.342,132.5,990,964.4,25.6,0.222,25.37,0.91,0.97,0.883,29.99,29.09,29.09,4886.96
1950-11-06,1950,2,6,213.9,74.43,0.347,139.5,990,964.5,25.5,0.24,25.28,0.913,0.97,0.886,31.57,30.62,30.62,5143.97
1950-11-13,1950,2,7,220.5,93,0.422,127.5,990,964.5,25.5,0.214,25.26,0.908,0.97,0.88,28.68,27.82,27.82,4673.13
1950-11-20,1950,2,8,237.2,70.71,0.3,166.5,990,964.6,25.4,0.313,25.07,0.923,0.974,0.899,37.82,36.85,36.85,6190.32
1950-11-27,1950,2,9,284.8,82.86,0.289,201.9,990,964.8,25.2,0.385,24.78,0.929,0.979,0.909,42.16,41.29,44.56,7486.12
1950-12-04,1950,3,10,316.7,104,0.329,212.7,990,965,25,0.384,24.63,0.925,0.977,0.904,40.54,39.66,46.41,7797.46
1950-12-11,1950,3,11,365.5,104,0.285,261.5,990,965.2,24.8,0.288,24.48,0.908,0.97,0.88,28.49,27.64,55.28,9286.36
1950-12-18,1950,3,12,403.4,104,0.258,299.4,990,965.4,24.6,0.347,24.24,0.916,0.97,0.889,32.61,31.64,63.27,10629.8
1950-12-25,1950,3,13,441.4,104,0.236,337.4,990,965.6,24.4,0.411,24,0.924,0.971,0.897,36.68,35.63,71.27,11973
1951-01-01,1950,4,14,494.1,120,0.243,374.1,990,965.8,24.2,0.479,23.7,0.93,0.976,0.908,40.42,39.47,78.94,13261.9
1951-01-08,1950,4,15,598,120,0.201,478,990,966.3,23.7,0.527,23.19,0.926,0.973,0.901,37.91,36.91,97.86,16440.2
1951-01-15,1950,4,16,593.8,120,0.202,473.8,990,966.3,23.7,0.466,23.26,0.919,0.97,0.891,33.11,32.11,96.34,16185.6
1951-01-22,1950,4,17,631.3,120,0.19,511.3,990,966.4,23.6,0.526,23.05,0.924,0.97,0.896,35.58,34.51,103.5,17392.6
1951-01-29,1950,4,18,689.3,111.4,0.162,577.9,990,966.7,23.3,0.647,22.7,0.931,0.976,0.908,39.9,38.94,116.8,19625.8
1951-02-05,1950,5,19,749.3,109.6,0.146,639.7,990,966.9,23.1,0.761,22.34,0.936,0.98,0.918,43.74,42.86,128.6,21603.7
1951-02-12,1950,5,20,855.3,137,0.161,718.3,990,967.3,22.7,0.819,21.86,0.932,0.975,0.909,40.68,39.68,139.8,23483.3
1951-02-19,1950,5,21,1080,137,0.127,943.5,990,968.1,21.9,1.28,20.57,0.938,0.98,0.919,44.57,43.66,174.7,29341.6
1951-02-26,1950,5,22,1673,163.3,0.099,1100,990,970,20,1.9,18.09,0.933,0.98,0.914,45.54,44.62,178.5,29985
1951-03-05,1950,6,23,3008,191,0.0644,1100,990,973.5,16.5,1.94,14.57,0.907,0.971,0.881,35.66,34.64,138.6,23281.2
1951-03-12,1950,6,24,4212,239,0.0568,1100,990,976.1,13.9,1.94,11.99,0.865,0.97,0.839,27.98,27.14,108.6,18240
1951-03-19,1950,6,25,4260,239,0.0561,1100,990,976.2,13.8,1.94,11.9,0.865,0.97,0.839,27.78,26.94,107.8,18106.6
1951-03-26,1950,6,26,3717,247,0.0667,1100,990,975.1,14.9,1.94,12.98,0.884,0.97,0.858,30.96,30.04,120.1,20183.7
1951-04-02,1950,7,27,3260,295,0.0906,1100,990,974.1,15.9,1.94,13.95,0.901,0.97,0.874,33.9,32.88,131.5,22095.2
1951-04-09,1950,7,28,2994,239.3,0.0799,1100,990,973.5,16.5,1.94,14.56,0.908,0.97,0.881,35.67,34.6,138.4,23248.2
1951-04-16,1950,7,29,2919,217,0.0744,1100,990,973.3,16.7,1.94,14.74,0.91,0.97,0.883,36.19,35.1,140.4,23589.4
1951-04-23,1950,7,30,2888,217,0.0751,1100,990,973.2,16.8,1.94,14.81,0.911,0.97,0.884,36.4,35.31,141.2,23728.9
1951-04-30,1950,7,31,2808,267.6,0.0954,1100,990,973,17,1.94,15.01,0.913,0.97,0.886,36.97,35.86,143.4,24097.4
1951-05-07,1950,8,32,2732,295.3,0.108,1100,990,972.9,17.1,1.94,15.19,0.915,0.971,0.888,37.5,36.4,145.6,24461.3
