date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1933-04-03,1932,7,27,1553,148,0.0954,1100,990,969.7,20.3,1.86,18.48,0.952,0.98,0.933,47.45,46.5,186,31249.2
1933-04-10,1932,7,28,1528,148,0.0969,1100,990,969.6,20.4,1.86,18.57,0.952,0.98,0.933,47.67,46.71,186.9,31391.8
1933-04-17,1932,7,29,1439,148,0.103,1100,990,969.3,20.7,1.83,18.89,0.952,0.98,0.933,48.52,47.55,190.2,31950.7
1933-04-24,1932,7,30,1318,148,0.113,1100,990,968.9,21.1,1.77,19.33,0.953,0.98,0.934,49.7,48.7,194.8,32728.8
1933-05-01,1932,8,31,1187,192,0.162,994.6,990,968.5,21.5,1.36,20.16,0.955,0.98,0.936,46.94,46,184,30914.4
1933-05-08,1932,8,32,1063,166.3,0.156,896.6,990,968.1,21.9,1.15,20.75,0.955,0.98,0.936,43.56,42.69,170.8,28686.1
1933-05-15,1932,8,33,962.8,147,0.153,815.8,990,967.8,22.2,1.02,21.23,0.954,0.978,0.933,42.33,41.38,158.4,26608.4
1933-05-22,1932,8,34,810.2,147,0.182,663.2,990,967.1,22.9,0.823,22.04,0.956,0.98,0.937,45.63,44.71,134.1,22533.2
1933-05-29,1932,8,35,665,131,0.197,534,990,966.6,23.4,0.619,22.82,0.951,0.974,0.926,40.32,39.23,110.5,18571.6
1933-06-05,1932,9,36,522.1,119,0.229,403.1,990,965.9,24.1,0.501,23.55,0.954,0.979,0.934,44.39,43.48,86.95,14607.8
1933-06-12,1932,9,37,455.5,119,0.261,336.5,990,965.6,24.4,0.401,23.95,0.946,0.971,0.919,37.4,36.33,72.66,12206.3
1933-06-19,1932,9,38,426,119,0.28,307,990,965.5,24.5,0.357,24.13,0.942,0.97,0.913,34.2,33.17,66.35,11146.5
1933-06-26,1932,9,39,398.4,115.9,0.291,282.5,990,965.4,24.6,0.32,24.29,0.937,0.97,0.909,31.52,30.57,61.15,10273.1
1933-07-03,1932,10,40,366.4,108,0.295,258.4,990,965.2,24.8,0.283,24.48,0.931,0.97,0.903,28.88,28.01,56.03,9412.88
1933-07-10,1932,10,41,337.4,108,0.32,229.4,990,965.1,24.9,0.311,24.6,0.939,0.974,0.915,36.94,35.94,50.5,8483.4
1933-07-17,1932,10,42,319.1,108,0.339,211.1,990,965,25,0.369,24.64,0.957,0.98,0.938,48.78,47.81,47.81,8031.39
1933-07-24,1932,10,43,299.4,108,0.361,191.4,990,964.9,25.1,0.334,24.77,0.952,0.98,0.933,44.26,43.38,43.38,7287.43
1933-07-31,1932,10,44,285.2,95.14,0.334,190,990,964.8,25.2,0.33,24.83,0.952,0.98,0.933,44.03,43.15,43.15,7249.69
1933-08-07,1932,11,45,261.4,93,0.356,168.4,990,964.7,25.3,0.291,24.96,0.945,0.974,0.92,38.96,37.94,37.94,6374.27
1933-08-14,1932,11,46,236.1,93,0.394,143.1,990,964.6,25.4,0.246,25.14,0.936,0.97,0.908,33.03,32.04,32.04,5382.38
1933-08-21,1932,11,47,222.6,93,0.417,129.6,990,964.5,25.5,0.222,25.24,0.93,0.97,0.903,29.85,28.96,28.96,4864.95
1933-08-28,1932,11,48,215.7,84,0.389,131.7,990,964.5,25.5,0.225,25.28,0.931,0.97,0.903,30.41,29.49,29.49,4954.89
1933-09-04,1932,12,49,204.7,72,0.352,132.7,990,964.4,25.6,0.225,25.35,0.932,0.97,0.904,30.74,29.82,29.82,5009.22
1933-09-11,1932,12,50,202.1,72,0.356,130.1,990,964.4,25.6,0.22,25.37,0.93,0.97,0.903,30.11,29.21,29.21,4907.24
1933-09-18,1932,12,51,198.8,72,0.362,126.8,990,964.4,25.6,0.215,25.38,0.929,0.97,0.901,29.34,28.46,28.46,4780.98
1933-09-25,1932,12,52,191.6,69.14,0.361,122.5,990,964.4,25.6,0.206,25.38,0.926,0.97,0.898,28.23,27.39,27.39,4601.01
1933-10-02,1933,1,1,183,52,0.284,131,990,964.4,25.6,0.219,25.35,0.931,0.97,0.903,30.31,29.4,29.4,4938.69
1933-10-09,1933,1,2,172.4,67,0.389,105.4,990,964.5,25.5,0.175,25.37,0.916,0.969,0.888,24.03,23.28,23.28,3911.05
1933-10-16,1933,1,3,164.2,67,0.408,97.15,990,964.5,25.5,0.16,25.37,0.919,0.967,0.888,22.2,21.47,21.47,3606.47
1933-10-23,1933,1,4,164.8,52,0.316,112.8,990,964.5,25.5,0.186,25.34,0.92,0.97,0.892,25.79,25.02,25.02,4202.74
1933-10-30,1933,1,5,179,62.71,0.351,116.3,990,964.4,25.6,0.194,25.36,0.922,0.97,0.894,26.68,25.88,25.88,4347.51
1933-11-06,1933,2,6,194.6,67,0.345,127.6,990,964.4,25.6,0.214,25.37,0.929,0.97,0.901,29.52,28.63,28.63,4809.82
1933-11-13,1933,2,7,212.5,67,0.316,145.5,990,964.5,25.5,0.246,25.28,0.937,0.97,0.909,33.8,32.78,32.78,5507.25
1933-11-20,1933,2,8,230.3,67,0.291,163.3,990,964.6,25.4,0.278,25.14,0.943,0.972,0.917,37.95,36.91,36.91,6201.03
1933-11-27,1933,2,9,269.6,71.29,0.265,198.3,990,964.8,25.2,0.319,24.9,0.948,0.979,0.928,42.2,41.32,44.88,7539.93
1933-12-04,1933,3,10,331,77,0.233,254,990,965.1,24.9,0.274,24.67,0.93,0.97,0.902,28.57,27.71,55.43,9312
1933-12-11,1933,3,11,388.6,104,0.268,284.6,990,965.3,24.7,0.321,24.34,0.937,0.97,0.909,31.83,30.87,61.75,10373.4
1933-12-18,1933,3,12,453.5,104,0.23,349.5,990,965.6,24.4,0.418,23.94,0.948,0.975,0.924,38.89,37.92,75.83,12740.1
1933-12-25,1933,3,13,508.1,104,0.205,404.1,990,965.9,24.1,0.5,23.61,0.955,0.98,0.936,44.67,43.78,87.55,14709.1
1934-01-01,1933,4,14,587.6,120,0.204,467.6,990,966.2,23.8,0.584,23.17,0.956,0.979,0.935,48.17,46.89,98.82,16601.4
1934-01-08,1933,4,15,651.9,120,0.184,531.9,990,966.5,23.5,0.596,22.9,0.949,0.972,0.922,37.79,36.72,110.2,18508.8
1934-01-15,1933,4,16,700.7,120,0.171,580.7,990,966.7,23.3,0.678,22.62,0.953,0.978,0.932,40.91,40,120,20158.6
1934-01-22,1933,4,17,757.3,120,0.159,637.3,990,966.9,23.1,0.774,22.3,0.956,0.98,0.937,44.39,43.5,130.5,21926
1934-01-29,1933,4,18,789.5,129.7,0.164,659.8,990,967.1,22.9,0.813,22.13,0.957,0.98,0.937,45.65,44.74,134.2,22548.6
1934-02-05,1933,5,19,829.1,137,0.165,692.1,990,967.2,22.8,0.868,21.92,0.957,0.98,0.938,47.44,46.49,139.5,23432.6
1934-02-12,1933,5,20,857.1,137,0.16,720.1,990,967.3,22.7,0.916,21.76,0.957,0.98,0.938,49,48.02,144.1,24202.4
1934-02-19,1933,5,21,1043,114.1,0.112,928.9,990,968,22,1.25,20.73,0.955,0.979,0.935,46.78,45.76,175.9,29551.1
1934-02-26,1933,5,22,1512,149.6,0.0976,1100,990,969.5,20.5,1.82,18.66,0.952,0.98,0.933,47.91,46.95,187.8,31550.2
1934-03-05,1933,6,23,2325,191,0.0826,1100,990,971.9,18.1,1.87,16.25,0.946,0.978,0.925,41.45,40.54,162.2,27241.3
1934-03-12,1933,6,24,3296,239,0.0732,1100,990,974.2,15.8,1.87,13.96,0.935,0.97,0.907,35.19,34.15,136.6,22945.7
1934-03-19,1933,6,25,4996,239,0.0485,1100,990.02,977.4,12.6,1.87,10.72,0.889,0.97,0.862,25.77,23.76,95.02,15964.2
1934-03-26,1933,6,26,5491,256.9,0.047,1100,990.05,978.3,11.8,1.86,9.924,0.862,0.969,0.836,23.09,20.32,81.28,13655.2
1934-04-02,1933,7,27,4869,364,0.0749,1100,990,977.3,12.7,1.87,10.87,0.903,0.97,0.876,26.46,24.92,99.68,16746.5
1934-04-09,1933,7,28,4247,314.7,0.074,1100,990,976.1,13.9,1.87,11.99,0.92,0.97,0.892,29.75,28.86,115.4,19395.2
1934-04-16,1933,7,29,3692,295,0.08,1100,990,975,15,1.87,13.1,0.929,0.97,0.901,32.83,31.85,127.4,21400.7
1934-04-23,1933,7,30,3227,295,0.0915,1100,990,974,16,1.87,14.09,0.936,0.97,0.907,35.55,34.49,137.9,23175.1
1934-04-30,1933,7,31,2872,317.3,0.11,1100,990,973.2,16.8,1.87,14.92,0.94,0.971,0.914,37.85,36.76,147.1,24705.3
1934-05-07,1933,8,32,2579,321,0.125,1100,990,972.5,17.5,1.87,15.63,0.944,0.976,0.92,39.77,38.79,155.2,26069.9
1934-05-14,1933,8,33,2244,321,0.143,1100,990,971.7,18.3,1.87,16.44,0.946,0.979,0.927,41.95,41.08,164.3,27609
1934-05-21,1933,8,34,1982,276,0.139,1100,990,971,19,1.87,17.1,0.948,0.98,0.929,43.74,42.86,171.4,28803.6
1934-05-28,1933,8,35,1739,247.7,0.142,1100,990,970.3,19.7,1.87,17.87,0.951,0.98,0.932,45.83,44.91,179.6,30180.7
1934-06-04,1933,9,36,1435,210,0.146,1100,990,969.3,20.7,1.81,18.91,0.952,0.98,0.933,48.58,47.61,190.4,31993.5
1934-06-11,1933,9,37,1175,210,0.179,964.9,990,968.4,21.6,1.33,20.22,0.955,0.98,0.936,45.61,44.69,178.8,30034.4
1934-06-18,1933,9,38,1005,210,0.209,794.6,990,967.9,22.1,1.02,21.07,0.955,0.978,0.934,44.59,43.57,153.1,25724.8
1934-06-25,1933,9,39,856.3,206.6,0.242,649.8,990,967.3,22.7,0.81,21.86,0.955,0.979,0.935,44.32,43.4,130.2,21875.6
1934-07-02,1933,10,40,666.5,186,0.28,480.5,990,966.6,23.4,0.599,22.83,0.955,0.978,0.934,45.96,44.8,100.1,16809.8
1934-07-09,1933,10,41,550.8,186,0.338,364.8,990,966.1,23.9,0.449,23.47,0.95,0.975,0.927,39.89,38.92,77.83,13075.7
1934-07-16,1933,10,42,490.3,186,0.38,304.3,990,965.8,24.2,0.358,23.84,0.941,0.97,0.913,33.48,32.47,64.95,10911
1934-07-23,1933,10,43,443.8,186,0.42,257.8,990,965.6,24.4,0.288,24.11,0.932,0.97,0.904,28.4,27.55,55.1,9256.17
1934-07-30,1933,10,44,422.4,163.9,0.388,258.5,990,965.5,24.5,0.288,24.21,0.932,0.97,0.904,28.59,27.73,55.47,9318.44
1934-08-06,1933,11,45,394,155,0.394,239,990,965.4,24.6,0.305,24.33,0.937,0.973,0.911,33.99,32.99,51.8,8701.77
1934-08-13,1933,11,46,355.5,155,0.436,200.5,990,965.2,24.8,0.354,24.47,0.954,0.98,0.935,45.91,44.99,44.99,7558.46
1934-08-20,1933,11,47,327,155,0.474,172,990,965,25,0.303,24.66,0.946,0.975,0.922,39.36,38.36,38.36,6445.24
1934-08-27,1933,11,48,308.8,144.4,0.467,164.4,990,964.9,25.1,0.288,24.77,0.944,0.973,0.918,37.7,36.7,36.7,6164.88
1934-09-03,1933,12,49,283.2,118,0.417,165.2,990,964.8,25.2,0.287,24.88,0.944,0.973,0.918,38.05,37.02,37.02,6218.87
1934-09-10,1933,12,50,263,118,0.449,145,990,964.8,25.2,0.251,25,0.937,0.97,0.909,33.31,32.31,32.31,5427.57
1934-09-17,1933,12,51,255.3,118,0.462,137.3,990,964.7,25.3,0.237,25.04,0.934,0.97,0.906,31.49,30.54,30.54,5130.99
1934-09-24,1933,12,52,243.4,118,0.486,125.4,990,964.7,25.3,0.216,25.13,0.928,0.97,0.9,28.68,27.82,27.82,4673.88
1934-10-01,1934,1,1,225.4,97,0.43,128.4,990,964.6,25.4,0.219,25.23,0.93,0.97,0.902,29.53,28.65,28.65,4812.44
1934-10-08,1934,1,2,206,97,0.471,109,990,964.4,25.6,0.185,25.38,0.787,0.831,0.763,21.53,20.89,20.89,3508.75
1934-10-15,1934,1,3,191.6,93.57,0.488,98,990,964.4,25.6,0.165,25.42,0.131,0.139,0.127,3.522,3.416,3.416,573.874
1934-10-22,1934,1,4,187.9,73,0.389,114.9,990,964.4,25.6,0.193,25.38,0.921,0.97,0.894,26.36,25.57,25.57,4296.21
1934-10-29,1934,1,5,209.5,69.57,0.333,139.9,990,964.5,25.5,0.237,25.31,0.934,0.97,0.906,32.45,31.48,31.48,5288.86
1934-11-05,1934,2,6,227.9,70.71,0.31,157.2,990,964.6,25.4,0.268,25.16,0.941,0.971,0.914,36.51,35.45,35.45,5955.97
1934-11-12,1934,2,7,255.3,93,0.365,162.3,990,964.7,25.3,0.28,25,0.943,0.972,0.917,37.53,36.49,36.49,6129.92
1934-11-19,1934,2,8,284.1,93,0.328,191.1,990,964.8,25.2,0.331,24.83,0.952,0.979,0.932,44.29,43.37,43.37,7285.85
1934-11-26,1934,2,9,389.9,100.1,0.259,289.7,990,965.3,24.7,0.352,24.31,0.942,0.972,0.916,36.13,35.13,63.12,10604.7
1934-12-03,1934,3,10,437.3,118,0.27,319.3,990,965.6,24.4,0.375,24.06,0.944,0.97,0.915,35.55,34.48,68.97,11586.3
1934-12-10,1934,3,11,461.4,118,0.256,343.4,990,965.7,24.3,0.411,23.91,0.947,0.972,0.921,38.15,37.09,74.17,12461
1934-12-17,1934,3,12,491.5,118,0.24,373.5,990,965.8,24.2,0.456,23.73,0.952,0.979,0.931,41.36,40.48,80.96,13601.5
1934-12-24,1934,3,13,542.5,118,0.218,424.5,990,966,24,0.533,23.43,0.956,0.98,0.937,46.63,45.7,91.4,15354.5
1934-12-31,1934,3,14,590.7,136,0.23,454.7,990,966.3,23.7,0.581,23.16,0.958,0.98,0.939,49.46,48.47,96.94,16285.2
1935-01-07,1934,4,15,639.7,130.9,0.205,508.9,990,966.5,23.5,0.576,22.96,0.949,0.972,0.923,38.66,37.61,105.7,17763.6
1935-01-14,1934,4,16,716,120,0.168,596,990,966.8,23.2,0.704,22.53,0.954,0.978,0.933,41.86,40.95,122.9,20640.4
1935-01-21,1934,4,17,782,120,0.154,662,990,967,23,0.815,22.16,0.956,0.98,0.937,45.85,44.94,134.8,22648.4
1935-01-28,1934,4,18,859.4,138,0.16,721.4,990,967.3,22.7,0.92,21.74,0.957,0.98,0.938,49.06,48.08,144.2,24230.8
1935-02-04,1934,5,19,940.7,162,0.172,778.7,990,967.7,22.3,0.995,21.34,0.955,0.978,0.935,46.14,45.08,152,25543.9
1935-02-11,1934,5,20,1054,137,0.13,917.1,990,968.1,21.9,1.18,20.75,0.955,0.98,0.936,44.53,43.64,174.6,29326.8
1935-02-18,1934,5,21,1260,151.3,0.12,1068,990,968.7,21.3,1.63,19.66,0.954,0.98,0.935,49.07,48.09,192.4,32316.2
1935-02-25,1934,5,22,1627,195,0.119,1100,990,969.9,20.1,1.86,18.25,0.951,0.98,0.932,46.83,45.9,183.6,30841.7
1935-03-04,1934,6,23,2185,239,0.11,1100,990,971.5,18.5,1.87,16.6,0.947,0.979,0.927,42.38,41.5,166,27890.4
1935-03-11,1934,6,24,2849,239,0.0845,1100,990,973.1,16.9,1.87,14.98,0.94,0.972,0.914,38,36.96,147.8,24834.4
1935-03-18,1934,6,25,3066,239,0.078,1100,990,973.7,16.3,1.87,14.46,0.938,0.97,0.91,36.56,35.46,141.9,23832.3
1935-03-25,1934,6,26,2907,239,0.0822,1100,990,973.3,16.7,1.87,14.84,0.94,0.971,0.913,37.61,36.51,146.1,24538
1935-04-01,1934,7,27,2724,217,0.0797,1100,990,972.8,17.2,1.87,15.28,0.942,0.973,0.917,38.82,37.79,151.2,25396.2
1935-04-08,1934,7,28,2495,217,0.0871,1100,990,972.3,17.7,1.87,15.83,0.944,0.977,0.922,40.32,39.38,157.5,26462.9
1935-04-15,1934,7,29,2179,207.1,0.095,1100,990,971.5,18.5,1.87,16.59,0.947,0.98,0.928,42.37,41.51,166,27895.5
1935-04-22,1934,7,30,1997,148,0.0741,1100,990,971.1,18.9,1.87,17.05,0.948,0.98,0.929,43.59,42.72,170.9,28704.6
1935-04-29,1934,7,31,1904,179.4,0.0943,1100,990,970.8,19.2,1.87,17.34,0.949,0.98,0.93,44.37,43.49,173.9,29222.4
1935-05-06,1934,8,32,1756,192,0.11,1100,990,970.3,19.7,1.87,17.82,0.951,0.98,0.932,45.68,44.77,179.1,30086.3
1935-05-13,1934,8,33,1650,192,0.116,1100,990,970,20,1.86,18.17,0.952,0.98,0.932,46.63,45.69,182.8,30705.5
1935-05-20,1934,8,34,1566,192,0.123,1100,990,969.7,20.3,1.86,18.45,0.952,0.98,0.933,47.35,46.41,185.6,31184.3
1935-05-27,1934,8,35,1425,197.1,0.139,1096,990,969.2,20.8,1.79,18.97,0.953,0.98,0.934,48.56,47.59,190.3,31978.2
1935-06-03,1934,9,36,1128,210,0.187,917.9,990,968.3,21.7,1.21,20.49,0.955,0.98,0.936,44,43.11,172.5,28973.1
1935-06-10,1934,9,37,995.5,168,0.169,827.5,990,967.9,22.1,1.03,21.09,0.954,0.978,0.932,40.81,39.89,159.6,26809.4
1935-06-17,1934,9,38,870.9,161,0.185,709.9,990,967.4,22.6,0.908,21.71,0.957,0.98,0.937,48.16,47.11,141.3,23743.7
1935-06-24,1934,9,39,711.6,161,0.227,550.6,990,966.7,23.3,0.651,22.6,0.952,0.976,0.928,41.18,39.99,112.8,18956.2
1935-07-01,1934,10,40,613,186,0.304,427,990,966.4,23.6,0.543,23.11,0.956,0.98,0.937,46.26,45.34,90.68,15233.5
1935-07-08,1934,10,41,540.4,186,0.345,354.4,990,966,24,0.433,23.54,0.949,0.974,0.925,38.8,37.82,75.65,12709
1935-07-15,1934,10,42,474.7,186,0.392,288.7,990,965.7,24.3,0.334,23.93,0.938,0.97,0.91,31.79,30.84,61.67,10360.8
1935-07-22,1934,10,43,428.4,186,0.435,242.4,990,965.5,24.5,0.313,24.16,0.937,0.973,0.912,34.32,33.18,52.08,8748.77
1935-07-29,1934,10,44,404.1,168.3,0.416,235.8,990,965.4,24.6,0.324,24.26,0.941,0.974,0.917,37.29,36.3,51.29,8617.38
1935-08-05,1934,11,45,381.7,155,0.406,226.7,990,965.3,24.7,0.355,24.34,0.948,0.977,0.927,43.89,42.61,49.8,8366.39
1935-08-12,1934,11,46,354.4,155,0.438,199.4,990,965.2,24.8,0.352,24.48,0.954,0.98,0.935,45.68,44.76,44.76,7520.29
1935-08-19,1934,11,47,334,155,0.464,179,990,965.1,24.9,0.315,24.61,0.949,0.977,0.927,40.98,40.06,40.06,6729.7
1935-08-26,1934,11,48,314.5,149.7,0.476,164.7,990,965,25,0.289,24.74,0.944,0.972,0.918,37.74,36.71,36.71,6166.86
1935-09-02,1934,12,49,294.7,118,0.401,176.7,990,964.9,25.1,0.307,24.81,0.948,0.977,0.926,40.76,39.82,39.82,6689.82
1935-09-09,1934,12,50,279.8,118,0.422,161.8,990,964.8,25.2,0.281,24.9,0.943,0.972,0.916,37.25,36.2,36.2,6081.64
1935-09-16,1934,12,51,264.7,118,0.446,146.7,990,964.8,25.2,0.254,24.99,0.938,0.97,0.91,33.72,32.71,32.71,5495.74
1935-09-23,1934,12,52,256.9,118,0.459,138.9,990,964.7,25.3,0.24,25.03,0.935,0.97,0.907,31.87,30.91,30.91,5193.62
1935-09-30,1934,12,53,248,100,0.403,148,990,964.7,25.3,0.255,25.06,0.938,0.97,0.91,34.13,33.11,33.11,5562.03
1935-10-07,1935,1,1,235.1,97,0.413,138.1,990,964.6,25.4,0.237,25.15,0.934,0.97,0.906,31.81,30.86,30.86,5184.01
1935-10-14,1935,1,2,222.6,97,0.436,125.6,990,964.5,25.5,0.214,25.25,0.929,0.97,0.901,28.88,28.01,28.01,4706.49
1935-10-21,1935,1,3,209,97,0.464,112,990,964.5,25.5,0.19,25.36,0.919,0.97,0.892,25.61,24.85,24.85,4174
1935-10-28,1935,1,4,202.4,95.29,0.471,107.1,990,964.4,25.6,0.181,25.4,0.523,0.554,0.508,13.98,13.56,13.56,2277.84
1935-11-04,1935,2,5,194.5,93,0.478,101.5,990,964.4,25.6,0.171,25.42,0,0,0,0,0,0,0
1935-11-11,1935,2,6,215.4,67,0.312,148.4,990,964.5,25.5,0.251,25.25,0.938,0.971,0.91,34.45,33.46,33.46,5621.07
1935-11-18,1935,2,7,222.6,67,0.301,155.6,990,964.5,25.5,0.264,25.2,0.94,0.97,0.912,36.17,35.08,35.08,5893.86
1935-11-25,1935,2,8,232.5,68.43,0.294,164,990,964.6,25.4,0.28,25.13,0.943,0.972,0.917,38.12,37.07,37.07,6227.87
1935-12-02,1935,3,9,282.4,77,0.275,205.4,990,964.8,25.2,0.309,24.86,0.944,0.977,0.923,39.58,38.7,46.12,7748.05
1935-12-09,1935,3,10,336.1,96.29,0.286,239.8,990,965.1,24.9,0.301,24.62,0.936,0.973,0.911,34.58,33.32,52.35,8795
1935-12-16,1935,3,11,375,96.29,0.258,278.7,990,965.3,24.7,0.311,24.41,0.935,0.97,0.907,31.21,30.28,60.55,10172.4
1935-12-23,1935,3,12,409.2,77,0.188,332.2,990,965.4,24.6,0.389,24.17,0.945,0.971,0.918,37.23,36.15,72.31,12147.5
1935-12-30,1935,3,13,447.9,87,0.194,360.9,990,965.6,24.4,0.433,23.95,0.95,0.976,0.927,40.26,39.3,78.61,13205.9
1936-01-06,1935,4,14,501.1,91,0.182,410.1,990,965.9,24.1,0.507,23.64,0.956,0.98,0.936,45.42,44.51,89.02,14955.2
1936-01-13,1935,4,15,550.8,91,0.165,459.8,990,966.1,23.9,0.583,23.34,0.957,0.98,0.938,50.34,48.97,97.94,16454.1
1936-01-20,1935,4,16,602.2,91,0.152,511.2,990,966.3,23.7,0.573,23.12,0.949,0.972,0.923,39.14,37.92,106.6,17909.8
1936-01-27,1935,4,17,698.1,95,0.136,603.1,990,966.7,23.3,0.712,22.6,0.954,0.979,0.934,42.49,41.61,124.8,20969.2
1936-02-03,1935,5,18,759.1,105,0.138,654.1,990,966.9,23.1,0.8,22.26,0.956,0.98,0.937,45.53,44.62,133.8,22486.8
1936-02-10,1935,5,19,805.8,105,0.13,700.8,990,967.1,22.9,0.879,22,0.957,0.98,0.938,48.23,47.26,141.8,23821.3
1936-02-17,1935,5,20,867.1,105,0.121,762.1,990,967.4,22.6,0.962,21.67,0.956,0.979,0.936,47.77,46.71,151.3,25417.8
1936-02-24,1935,5,21,974,108.4,0.111,865.5,990,967.8,22.2,1.08,21.12,0.955,0.98,0.935,42.79,41.91,167.7,28166
1936-03-02,1935,6,22,1089,129,0.119,959.8,990,968.2,21.8,1.26,20.56,0.956,0.98,0.936,46.21,45.28,181.1,30430.5
1936-03-09,1935,6,23,1224,167.6,0.137,1054,990,968.6,21.4,1.56,19.84,0.955,0.98,0.936,48.92,47.94,191.8,32216.4
1936-03-16,1935,6,24,1410,167.6,0.12,1100,990,969.2,20.8,1.8,19,0.953,0.98,0.934,48.83,47.85,191.4,32154.6
1936-03-23,1935,6,25,1673,129,0.0777,1100,990,970,20,1.86,18.1,0.951,0.98,0.932,46.42,45.5,182,30573
1936-03-30,1935,6,26,2168,191.9,0.0879,1100,990,971.5,18.5,1.87,16.62,0.947,0.98,0.928,42.45,41.59,166.4,27948.8
1936-04-06,1935,7,27,2397,217,0.0905,1100,990,972.1,17.9,1.87,16.07,0.945,0.978,0.924,40.96,40.06,160.2,26919
1936-04-13,1935,7,28,2398,217,0.0905,1100,990,972.1,17.9,1.87,16.06,0.945,0.978,0.924,40.95,40.05,160.2,26916.1
1936-04-20,1935,7,29,2438,217,0.089,1100,990,972.2,17.8,1.87,15.97,0.945,0.978,0.924,40.69,39.78,159.1,26730.4
1936-04-27,1935,7,30,2484,242.3,0.0977,1100,990,972.3,17.7,1.87,15.86,0.944,0.977,0.923,40.39,39.46,157.8,26513.9
1936-05-04,1935,8,31,2351,276,0.117,1100,990,971.9,18.1,1.87,16.18,0.946,0.979,0.925,41.26,40.38,161.5,27134
1936-05-11,1935,8,32,2078,276,0.133,1100,990,971.3,18.7,1.87,16.85,0.948,0.98,0.929,43.05,42.19,168.7,28349.5
1936-05-18,1935,8,33,1872,276,0.147,1100,990,970.7,19.3,1.87,17.44,0.949,0.98,0.93,44.65,43.76,175,29407.7
1936-05-25,1935,8,34,1561,276,0.177,1100,990,969.7,20.3,1.84,18.48,0.952,0.98,0.933,47.45,46.5,186,31245.4
1936-06-01,1935,9,35,1249,210,0.169,1028,990,968.7,21.3,1.51,19.81,0.954,0.98,0.935,47.57,46.62,186.5,31329.3
1936-06-08,1935,9,36,957.9,182,0.19,775.9,990,967.7,22.3,0.994,21.29,0.955,0.979,0.935,45.74,44.77,151.3,25412.6
1936-06-15,1935,9,37,769.4,161,0.21,608.4,990,967,23,0.732,22.29,0.954,0.979,0.934,42.28,41.38,124.2,20857.6
1936-06-22,1935,9,38,625.5,161,0.258,464.5,990,966.4,23.6,0.57,23.03,0.954,0.977,0.933,44.81,43.79,97.67,16409.2
1936-06-29,1935,9,39,539.7,142.4,0.264,397.3,990,966,24,0.494,23.48,0.954,0.98,0.935,43.64,42.76,85.51,14366.2
1936-07-06,1935,10,40,473.9,135,0.285,338.9,990,965.7,24.3,0.406,23.86,0.947,0.972,0.92,37.54,36.48,72.95,12256.3
1936-07-13,1935,10,41,426,135,0.317,291,990,965.5,24.5,0.334,24.15,0.939,0.97,0.91,32.34,31.37,62.73,10539.4
1936-07-20,1935,10,42,392.9,135,0.344,257.9,990,965.4,24.6,0.285,24.35,0.931,0.97,0.903,28.68,27.82,55.64,9347.21
1936-07-27,1935,10,43,366.8,129.3,0.352,237.6,990,965.2,24.8,0.28,24.49,0.931,0.971,0.904,30.28,29.25,51.36,8627.76
1936-08-03,1935,11,44,342.6,115,0.336,227.6,990,965.1,24.9,0.354,24.53,0.948,0.977,0.927,44.52,42.72,49.9,8382.6
1936-08-10,1935,11,45,319.5,115,0.36,204.5,990,965,25,0.358,24.64,0.955,0.98,0.936,47.23,46.29,46.29,7775.94
1936-08-17,1935,11,46,292.7,115,0.393,177.7,990,964.9,25.1,0.309,24.82,0.948,0.977,0.926,41,40.06,40.06,6730.4
1936-08-24,1935,11,47,265.7,115,0.433,150.7,990,964.8,25.2,0.261,24.98,0.939,0.97,0.911,34.67,33.63,33.63,5649.21
1936-08-31,1935,11,48,255.9,94.43,0.369,161.5,990,964.7,25.3,0.278,25,0.943,0.972,0.916,37.32,36.26,36.26,6091.67
1936-09-07,1935,12,49,242.8,91,0.375,151.8,990,964.7,25.3,0.261,25.08,0.939,0.97,0.911,35.07,34.03,34.03,5716.85
1936-09-14,1935,12,50,229.9,91,0.396,138.9,990,964.6,25.4,0.238,25.18,0.934,0.97,0.906,32.06,31.09,31.09,5223.89
1936-09-21,1935,12,51,221.1,91,0.411,130.1,990,964.5,25.5,0.222,25.25,0.931,0.97,0.903,29.99,29.09,29.09,4886.85
1936-09-28,1935,12,52,210.9,80.71,0.382,130.2,990,964.5,25.5,0.221,25.31,0.931,0.97,0.903,30.07,29.17,29.17,4900.66
1936-10-05,1936,1,1,204.8,73,0.356,131.8,990,964.4,25.6,0.223,25.35,0.931,0.97,0.903,30.5,29.59,29.59,4970.8
1936-10-12,1936,1,2,203.8,73,0.358,130.8,990,964.4,25.6,0.221,25.36,0.931,0.97,0.903,30.28,29.37,29.37,4934.27
1936-10-19,1936,1,3,203.8,90.14,0.442,113.7,990,964.4,25.6,0.192,25.38,0.92,0.97,0.892,26.04,25.26,25.26,4243.98
1936-10-26,1936,1,4,203.8,96.43,0.473,107.4,990,964.4,25.6,0.182,25.4,0.916,0.97,0.888,24.49,23.76,23.76,3991.5
