WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,648.6,192.8,0,74.04,510.2,115,1737,16.1,3.48,11.8,0.302,0.0849,0.538,0,6,0,0,0.016,0,0.411,0.13,0.19,0.19,0.49,0,6,0.01643835616438356,4.3,0.22,0.73,0.27,40.3
2003,366,767,192.8,23.99,87.32,995.7,178.4,4065,31.5,4.62,16.1,0.251,0.0536,0.487,0,0,0,0,0,0,0.486,0.3,0.11,0.17,0.42,0,0,0,15.4,0.15,0.51,0.49,24.3
2004,365,492.6,176.6,0,56.23,371.6,126.2,1052,11.7,3.04,8.68,0.316,0.119,0.571,0,39,0,0,0.11,0,0.312,0.047,0.088,0.29,0.58,0,39,0.10684931506849316,3.02,0.26,0.74,0.26,42.1
2005,365,706.2,192.8,0,80.62,568,103.2,1666,17.9,3.26,13.3,0.273,0.0819,0.503,0,26,0,0,0.071,0,0.448,0.21,0.13,0.2,0.46,0,26,0.07123287671232877,4.6,0.18,0.74,0.26,39.5
2006,365,831.7,192.8,22.35,94.94,1007,174.6,2928,31.8,4.73,17.5,0.248,0.0628,0.521,0,0,0,0,0,0,0.527,0.36,0.099,0.15,0.4,0,0,0,14.3,0.15,0.55,0.45,26.2
2007,366,800.1,192.8,0,91.09,768.9,196.2,2340,24.3,3.93,15.7,0.25,0.0703,0.464,0,4,0,0,0.011,0,0.507,0.28,0.13,0.19,0.41,0,4,0.010958904109589041,8.6,0.16,0.65,0.35,32.9
2008,365,728.8,192.8,21.17,83.2,658.4,168.8,2363,20.8,3.83,13.9,0.27,0.063,0.536,0,0,0,0,0,0,0.462,0.2,0.15,0.19,0.45,0,0,0,6.9,0.18,0.67,0.33,35
2009,365,828.2,192.8,0,94.55,1046,183,3156,33,4.99,17.6,0.249,0.0654,0.532,0,7,0,0,0.019,0,0.525,0.35,0.099,0.17,0.38,0,7,0.019178082191780823,15.4,0.15,0.53,0.47,25.1
2010,365,877.7,192.8,25.48,100.2,1003,210.4,3033,31.6,4.84,18.2,0.248,0.0715,0.504,0,0,0,0,0,0,0.557,0.37,0.11,0.18,0.35,0,0,0,13.4,0.15,0.58,0.42,27.8
2011,366,646.6,192.8,0,73.61,457.5,147.8,1236,14.5,3.04,11.4,0.272,0.101,0.503,0,7,0,0,0.019,0,0.41,0.13,0.16,0.21,0.5,0,7,0.019178082191780823,3.1,0.21,0.79,0.21,44.6
2012,365,784.7,192.8,0,89.58,699.5,138.7,2431,22.1,3.59,15.2,0.249,0.0568,0.481,0,8,0,0,0.022,0,0.498,0.3,0.11,0.17,0.42,0,8,0.021917808219178082,6.9,0.16,0.69,0.31,35.5
2013,365,834.2,192.8,20.11,95.23,762.4,163.9,2232,24,4.08,16.3,0.259,0.0646,0.559,0,0,0,0,0,0,0.529,0.33,0.096,0.17,0.4,0,0,0,7.7,0.17,0.68,0.32,34.8
2014,365,775.5,192.8,0,88.53,578.2,171.3,1397,18.2,3.61,14.3,0.269,0.0885,0.554,0,6,0,0,0.016,0,0.492,0.25,0.15,0.14,0.47,0,6,0.01643835616438356,3.9,0.2,0.79,0.21,42.6
2015,366,759.9,192.8,18.24,86.51,649.3,154.9,2011,20.5,3.58,14.5,0.26,0.0694,0.544,0,0,0,0,0,0,0.482,0.24,0.12,0.18,0.46,0,0,0,6,0.17,0.71,0.29,37.1
2016,365,789.7,192.8,19.83,90.15,958.4,162.5,3447,30.2,4.75,16.4,0.254,0.0554,0.523,0,0,0,0,0,0,0.501,0.3,0.11,0.19,0.39,0,0,0,13.8,0.16,0.54,0.46,26.1
2017,365,850.5,192.8,24.48,97.09,938.1,217.8,2904,29.6,4.83,17.3,0.252,0.0747,0.507,0,0,0,0,0,0,0.539,0.33,0.099,0.24,0.34,0,0,0,12.3,0.16,0.58,0.42,28.7
2018,365,480.6,135.4,0,54.86,363.9,115,770.1,11.5,3.1,8.34,0.333,0.124,0.626,9,37,0,0.025,0.1,0,0.305,0,0.2,0.18,0.59,0.025,46,0.12602739726027398,3.16,0.27,0.73,0.27,41.8
2019,366,750.8,192.8,0,85.47,936.2,99.91,3435,29.6,4.72,16,0.286,0.0635,0.52,8,36,0,0.022,0.099,0,0.476,0.33,0.082,0.15,0.42,0.022,44,0.12054794520547946,13.6,0.16,0.54,0.46,25.4
2020,365,901.5,192.8,0,102.9,912.1,193.4,2450,28.8,4.82,18.2,0.251,0.0604,0.503,0,7,0,0,0.019,0,0.572,0.38,0.1,0.17,0.35,0,7,0.019178082191780823,10.6,0.17,0.63,0.37,31.3
2021,365,787.5,192.8,24.39,89.9,685,204.9,2036,21.6,3.89,15,0.268,0.0727,0.512,0,0,0,0,0,0,0.499,0.26,0.11,0.21,0.42,0,0,0,6.6,0.18,0.69,0.31,36.5
2022,92,75.19,54.19,23.73,34.05,218.3,180.3,306.4,1.74,0.527,1.21,0.313,0.193,0.405,0,0,0,0,0,0,0.0477,0,0,0.014,0.24,0,0,0,0.53,0.3,0.7,0.3,43.2
