date,level
2009-03-26,5.621
2009-03-27,5.609
2009-03-28,5.595
2009-03-29,5.57
2009-03-30,5.562
2009-03-31,5.546
2009-04-01,5.535
2009-04-02,5.529
2009-04-03,5.51
2009-04-04,5.5
2009-04-05,5.497
2009-04-06,5.49
2009-04-07,5.476
2009-04-08,5.46
2009-04-09,5.45
2009-04-10,5.434
2009-04-11,5.416
2009-04-12,5.37
2009-04-13,5.35
2009-04-14,5.32
2009-04-15,5.27
2009-04-16,5.245
2009-04-17,5.192
2009-04-18,5.165
2009-04-19,5.13
2009-04-20,5.09
2009-04-21,5.055
2009-04-22,5.02
2009-04-23,4.985
2009-04-24,4.95
2009-04-25,4.915
2009-04-26,4.875
2009-04-27,4.852
2009-04-28,4.822
2009-04-29,4.79
2009-04-30,4.764
2009-05-01,4.73
2009-05-02,4.716
2009-05-03,4.695
2009-05-04,4.677
2009-05-05,4.658
2009-05-06,4.625
2009-05-07,4.598
2009-05-08,4.586
2009-05-09,4.562
2009-05-10,4.538
2009-05-11,4.51
2009-05-12,4.49
2009-05-13,4.47
2009-05-14,4.45
2009-05-15,4.436
2009-05-16,4.426
2009-05-17,4.39
2009-05-18,4.38
2009-05-19,4.375
2009-05-20,4.358
2009-05-21,4.342
2009-05-22,4.323
2009-05-23,4.29
2009-05-24,4.28
2009-05-25,4.27
2009-05-26,4.26
2009-05-27,4.255
2009-05-28,4.22
2009-05-29,4.214
2009-05-30,4.18
2009-05-31,4.17
2009-06-01,4.16
2009-06-02,4.147
2009-06-03,4.13
2009-06-04,4.12
2009-06-05,4.11
2009-06-06,4.09
2009-06-07,4.071
2009-06-08,4.058
2009-06-09,4.048
2009-06-10,4.043
2009-06-11,4.021
2009-06-12,4.011
2009-06-13,4
2009-06-14,3.981
2009-06-15,3.97
2009-06-16,3.958
2009-06-17,3.944
2009-06-18,3.93
2009-06-19,3.919
2009-06-20,3.908
2009-06-21,3.893
2009-06-22,3.88
2009-06-23,3.869
2009-06-24,3.858
2009-06-25,3.846
2009-06-26,3.836
2009-06-27,3.829
2009-06-28,3.809
2009-06-29,3.799
2009-06-30,3.791
2009-07-01,3.779
2009-07-02,3.76
2009-07-03,3.748
2009-07-04,3.731
2009-07-05,3.72
2009-07-06,3.708
2009-07-07,3.699
2009-07-08,3.681
2009-07-09,3.67
2009-07-10,3.658
2009-07-11,3.645
2009-07-12,3.637
2009-07-13,3.621
2009-07-14,3.609
2009-07-15,3.599
2009-07-16,3.59
2009-07-17,3.578
2009-07-18,3.57
2009-07-19,3.558
2009-07-20,3.549
2009-07-21,3.541
2009-07-22,3.532
2009-07-23,3.528
2009-07-24,3.522
2009-07-25,3.513
2009-07-26,3.507
2009-07-27,3.499
2009-07-28,3.492
2009-07-29,3.488
2009-07-30,3.483
2009-07-31,3.478
2009-08-01,3.47
2009-08-02,3.467
2009-08-03,3.459
2009-08-04,3.455
2009-08-05,3.45
2009-08-06,3.447
2009-08-07,3.443
2009-08-08,3.44
2009-08-09,3.437
2009-08-10,3.429
2009-08-11,3.426
2009-08-12,3.423
2009-08-13,3.419
2009-08-14,3.415
2009-08-15,3.409
2009-08-16,3.407
2009-08-17,3.399
2009-08-18,3.397
2009-08-19,3.395
2009-08-20,3.39
2009-08-21,3.387
2009-08-22,3.38
2009-08-23,3.378
2009-08-24,3.374
2009-08-25,3.37
2009-08-26,3.364
2009-08-27,3.359
2009-08-28,3.357
2009-08-29,3.354
2009-08-30,3.35
2009-08-31,3.347
2009-09-01,3.341
2009-09-02,3.338
2009-09-03,3.332
2009-09-04,3.33
2009-09-05,3.326
2009-09-06,3.324
2009-09-07,3.319
2009-09-08,3.312
2009-09-09,3.31
2009-09-10,3.299
2009-09-11,3.297
2009-09-12,3.293
2009-09-13,3.289
2009-09-14,3.287
2009-09-15,3.284
2009-09-16,3.281
2009-09-17,3.279
2009-09-18,3.276
2009-09-19,3.274
2009-09-20,3.273
2009-09-21,3.272
2009-09-22,3.27
2009-09-23,3.269
2009-09-24,3.268
2009-09-25,3.268
2009-09-26,3.267
2009-09-27,3.266
2009-09-28,3.263
2009-09-29,3.263
2009-09-30,3.26
2009-10-01,3.259
2009-10-02,3.258
2009-10-03,3.264
2009-10-04,3.268
2009-10-05,3.257
2009-10-06,3.257
2009-10-07,3.256
2009-10-08,3.255
2009-10-09,3.262
2009-10-10,3.255
2009-10-11,3.254
2009-10-12,3.251
2009-10-13,3.249
2009-10-14,3.248
2009-10-15,3.245
2009-10-16,3.244
2009-10-17,3.243
2009-10-18,3.242
2009-10-19,3.241
2009-10-20,3.239
2009-10-21,3.238
2009-10-22,3.238
2009-10-23,3.237
2009-10-24,3.237
2009-10-25,3.234
2009-10-26,3.233
2009-10-27,3.23
2009-10-28,3.229
2009-10-29,3.227
2009-10-30,3.229
2009-10-31,3.229
2009-11-01,3.229
2009-11-02,3.225
2009-11-03,3.223
2009-11-04,3.222
2009-11-05,3.222
2009-11-06,3.226
2009-11-07,3.239
2009-11-08,3.243
2009-11-09,3.245
2009-11-10,3.249
2009-11-11,3.251
2009-11-12,3.249
2009-11-13,3.24
2009-11-14,3.245
2009-11-15,3.245
2009-11-16,3.249
2009-11-17,3.252
2009-11-18,3.276
2009-11-19,3.272
2009-11-20,3.295
2009-11-21,3.28
2009-11-22,3.28
2009-11-23,3.285
2009-11-24,3.292
2009-11-25,3.29
2009-11-26,3.296
2009-11-27,3.299
2009-11-28,3.315
2009-11-29,3.32
2009-11-30,3.32
2009-12-01,3.333
2009-12-02,3.36
2009-12-03,3.36
2009-12-04,3.364
2009-12-05,3.373
2009-12-06,3.375
2009-12-07,3.378
2009-12-08,3.385
2009-12-09,3.395
2009-12-10,3.398
2009-12-11,3.415
2009-12-12,3.423
2009-12-13,3.425
2009-12-14,3.428
2009-12-15,3.43
2009-12-16,3.431
2009-12-17,3.431
2009-12-18,3.433
2009-12-19,3.439
2009-12-20,3.443
2009-12-21,3.447
2009-12-22,3.452
2009-12-23,3.457
2009-12-24,3.461
2009-12-25,3.473
2009-12-26,3.478
2009-12-27,3.48
2009-12-28,3.485
2009-12-29,3.492
2009-12-30,3.502
2009-12-31,3.515
2010-01-01,3.524
2010-01-02,3.532
2010-01-03,3.54
2010-01-04,3.545
2010-01-05,3.555
2010-01-06,3.572
2010-01-07,3.57
2010-01-08,3.599
2010-01-09,3.602
2010-01-10,3.61
2010-01-11,3.626
2010-01-12,3.645
2010-01-13,3.645
2010-01-14,3.654
2010-01-15,3.665
2010-01-16,3.673
2010-01-17,3.688
2010-01-18,3.692
2010-01-19,3.702
2010-01-20,3.709
2010-01-21,3.724
2010-01-22,3.731
2010-01-23,3.743
2010-01-24,3.76
2010-01-25,3.768
2010-01-26,3.775
2010-01-27,3.789
2010-01-28,3.799
2010-01-29,3.812
2010-01-30,3.842
2010-01-31,3.849
2010-02-01,3.857
2010-02-02,3.873
2010-02-03,3.889
2010-02-04,3.909
2010-02-05,3.926
2010-02-06,3.949
2010-02-07,3.973
2010-02-08,3.985
2010-02-09,4.002
2010-02-10,4.025
2010-02-11,4.048
2010-02-12,4.054
2010-02-13,4.103
2010-02-14,4.135
2010-02-15,4.169
2010-02-16,4.189
2010-02-17,4.214
2010-02-18,4.24
2010-02-19,4.262
2010-02-20,4.282
2010-02-21,4.308
2010-02-22,4.334
2010-02-23,4.362
2010-02-24,4.393
2010-02-25,4.425
2010-02-26,4.471
2010-02-27,4.505
2010-02-28,4.539
2010-03-01,4.572
2010-03-02,4.608
2010-03-03,4.644
2010-03-04,4.692
2010-03-05,4.741
2010-03-06,4.782
2010-03-07,4.823
2010-03-08,4.87
2010-03-09,4.945
2010-03-10,5.001
2010-03-11,5.071
2010-03-12,5.165
2010-03-13,5.232
2010-03-14,5.269
2010-03-15,5.295
2010-03-16,5.318
2010-03-17,5.338
2010-03-18,5.355
2010-03-19,5.362
2010-03-20,5.371
2010-03-21,5.374
2010-03-22,5.375
2010-03-23,5.372
2010-03-24,5.369
2010-03-25,5.361
2010-03-26,5.353
2010-03-27,5.336
2010-03-28,5.309
2010-03-29,5.293
2010-03-30,5.271
2010-03-31,5.248
2010-04-01,5.242
2010-04-02,5.214
2010-04-03,5.184
2010-04-04,5.151
2010-04-05,5.131
2010-04-06,5.118
2010-04-07,5.092
2010-04-08,5.072
2010-04-09,5.055
2010-04-10,5.042
2010-04-11,5.032
2010-04-12,5.02
2010-04-13,5.028
2010-04-14,5.054
2010-04-15,5.081
2010-04-16,5.111
2010-04-17,5.145
2010-04-18,5.175
2010-04-19,5.21
2010-04-20,5.246
2010-04-21,5.279
2010-04-22,5.308
2010-04-23,5.331
2010-04-24,5.346
2010-04-25,5.354
2010-04-26,5.355
2010-04-27,5.359
2010-04-28,5.357
2010-04-29,5.352
2010-04-30,5.344
2010-05-01,5.329
2010-05-02,5.315
2010-05-03,5.296
2010-05-04,5.275
2010-05-05,5.252
2010-05-06,5.226
2010-05-07,5.198
2010-05-08,5.166
2010-05-09,5.141
2010-05-10,5.106
2010-05-11,5.078
2010-05-12,5.045
2010-05-13,5.011
2010-05-14,4.999
2010-05-15,4.954
2010-05-16,4.915
2010-05-17,4.884
2010-05-18,4.841
2010-05-19,4.805
2010-05-20,4.778
2010-05-21,4.746
2010-05-22,4.715
2010-05-23,4.704
2010-05-24,4.662
2010-05-25,4.637
2010-05-26,4.609
2010-05-27,4.585
2010-05-28,4.562
2010-05-29,4.539
2010-05-30,4.518
2010-05-31,4.494
2010-06-01,4.466
2010-06-02,4.448
2010-06-03,4.428
2010-06-04,4.408
2010-06-05,4.388
2010-06-06,4.368
2010-06-07,4.349
2010-06-08,4.332
2010-06-09,4.312
2010-06-10,4.296
2010-06-11,4.279
2010-06-12,4.262
2010-06-13,4.245
2010-06-14,4.229
2010-06-15,4.212
2010-06-16,4.193
2010-06-17,4.175
2010-06-18,4.159
2010-06-19,4.145
2010-06-20,4.13
2010-06-21,4.113
2010-06-22,4.098
2010-06-23,4.084
2010-06-24,4.064
2010-06-25,4.056
2010-06-26,4.042
2010-06-27,4.029
2010-06-28,4.015
2010-06-29,4.002
2010-06-30,3.988
2010-07-01,3.978
2010-07-02,3.966
2010-07-03,3.954
2010-07-04,3.942
2010-07-05,3.926
2010-07-06,3.914
2010-07-07,3.902
2010-07-08,3.892
2010-07-09,3.876
2010-07-10,3.865
2010-07-11,3.848
2010-07-12,3.842
2010-07-13,3.828
2010-07-14,3.822
2010-07-15,3.809
2010-07-16,3.798
2010-07-17,3.788
2010-07-18,3.779
2010-07-19,3.768
2010-07-20,3.756
2010-07-21,3.748
2010-07-22,3.742
2010-07-23,3.728
2010-07-24,3.72
2010-07-25,3.711
2010-07-26,3.702
2010-07-27,3.695
2010-07-28,3.679
2010-07-29,3.671
2010-07-30,3.662
2010-07-31,3.657
2010-08-01,3.648
2010-08-02,3.636
2010-08-03,3.628
2010-08-04,3.621
2010-08-05,3.616
2010-08-06,3.613
2010-08-07,3.597
2010-08-08,3.592
2010-08-09,3.589
2010-08-10,3.579
2010-08-11,3.564
2010-08-12,3.558
2010-08-13,3.551
2010-08-14,3.542
2010-08-15,3.534
2010-08-16,3.531
2010-08-17,3.527
2010-08-18,3.519
2010-08-19,3.512
2010-08-20,3.507
2010-08-21,3.502
2010-08-22,3.495
2010-08-23,3.491
2010-08-24,3.485
2010-08-25,3.481
2010-08-26,3.476
2010-08-27,3.469
2010-08-28,3.464
2010-08-29,3.458
2010-08-30,3.451
2010-08-31,3.448
2010-09-01,3.442
2010-09-02,3.436
2010-09-03,3.429
2010-09-04,3.427
2010-09-05,3.424
2010-09-06,3.419
2010-09-07,3.415
2010-09-08,3.41
2010-09-09,3.405
2010-09-10,3.399
2010-09-11,3.397
2010-09-12,3.392
2010-09-13,3.387
2010-09-14,3.381
2010-09-15,3.378
2010-09-16,3.376
2010-09-17,3.372
2010-09-18,3.367
2010-09-19,3.364
2010-09-20,3.361
2010-09-21,3.357
2010-09-22,3.352
2010-09-23,3.348
2010-09-24,3.347
2010-09-25,3.342
2010-09-26,3.338
2010-09-27,3.334
2010-09-28,3.331
2010-09-29,3.328
2010-09-30,3.325
2010-10-01,3.318
2010-10-02,3.316
2010-10-03,3.314
2010-10-04,3.312
2010-10-05,3.31
2010-10-06,3.305
2010-10-07,3.301
2010-10-08,3.299
2010-10-09,3.296
2010-10-10,3.293
2010-10-11,3.291
2010-10-12,3.288
2010-10-13,3.282
2010-10-14,3.279
2010-10-15,3.278
2010-10-16,3.274
2010-10-17,3.268
2010-10-18,3.268
2010-10-19,3.265
2010-10-20,3.261
2010-10-21,3.258
2010-10-22,3.254
2010-10-23,3.251
2010-10-24,3.248
2010-10-25,3.245
2010-10-26,3.243
2010-10-27,3.242
2010-10-28,3.246
2010-10-29,3.242
2010-10-30,3.246
2010-10-31,3.257
2010-11-01,3.238
2010-11-02,3.244
2010-11-03,3.248
2010-11-04,3.237
2010-11-05,3.24
2010-11-06,3.242
2010-11-07,3.242
2010-11-08,3.243
2010-11-09,3.244
2010-11-10,3.241
2010-11-11,3.239
2010-11-12,3.241
2010-11-13,3.242
2010-11-14,3.243
2010-11-15,3.251
2010-11-16,3.252
2010-11-17,3.252
2010-11-18,3.254
2010-11-19,3.256
2010-11-20,3.262
2010-11-21,3.271
2010-11-22,3.271
2010-11-23,3.272
2010-11-24,3.274
2010-11-25,3.281
2010-11-26,3.282
2010-11-27,3.29
2010-11-28,3.292
2010-11-29,3.293
2010-11-30,3.296
2010-12-01,3.302
2010-12-02,3.307
2010-12-03,3.312
2010-12-04,3.323
2010-12-05,3.331
2010-12-06,3.336
2010-12-07,3.346
2010-12-08,3.359
2010-12-09,3.362
2010-12-10,3.364
2010-12-11,3.367
2010-12-12,3.369
2010-12-13,3.372
2010-12-14,3.379
2010-12-15,3.382
2010-12-16,3.388
2010-12-17,3.396
2010-12-18,3.418
2010-12-19,3.412
2010-12-20,3.414
2010-12-21,3.436
2010-12-22,3.442
2010-12-23,3.447
2010-12-24,3.474
2010-12-25,3.479
2010-12-26,3.495
2010-12-27,3.507
2010-12-28,3.523
2010-12-29,3.535
2010-12-30,3.546
2010-12-31,3.56
2011-01-01,3.581
2011-01-02,3.599
2011-01-03,3.618
2011-01-04,3.626
2011-01-05,3.642
2011-01-06,3.656
2011-01-07,3.69
2011-01-08,3.684
2011-01-09,3.706
2011-01-10,3.736
2011-01-11,3.754
2011-01-12,3.774
2011-01-13,3.805
2011-01-14,3.838
2011-01-15,3.855
2011-01-16,3.898
2011-01-17,3.955
2011-01-18,4.013
2011-01-19,4.086
2011-01-20,4.151
2011-01-21,4.202
2011-01-22,4.229
2011-01-23,4.25
2011-01-24,4.264
2011-01-25,4.268
2011-01-26,4.271
2011-01-27,4.292
2011-01-28,4.297
2011-01-29,4.302
2011-01-30,4.332
2011-01-31,4.334
2011-02-01,4.334
2011-02-02,4.337
2011-02-03,4.351
2011-02-04,4.368
2011-02-05,4.375
2011-02-06,4.387
2011-02-07,4.403
2011-02-08,4.424
2011-02-09,4.454
2011-02-10,4.488
2011-02-11,4.519
2011-02-12,4.558
2011-02-13,4.596
2011-02-14,4.634
2011-02-15,4.68
2011-02-16,4.719
2011-02-17,4.759
2011-02-18,4.798
2011-02-19,4.838
2011-02-20,4.857
2011-02-21,4.884
2011-02-22,4.918
2011-02-23,4.933
2011-02-24,4.942
2011-02-25,4.952
2011-02-26,4.971
2011-02-27,4.972
2011-02-28,4.972
2011-03-01,4.952
2011-03-02,4.948
2011-03-03,4.946
2011-03-04,4.938
2011-03-05,4.936
2011-03-06,4.934
2011-03-07,4.928
2011-03-08,4.928
2011-03-09,4.928
2011-03-10,4.926
2011-03-11,4.954
2011-03-12,4.956
2011-03-13,4.964
2011-03-14,4.97
2011-03-15,4.969
2011-03-16,4.969
2011-03-17,4.974
2011-03-18,4.982
2011-03-19,4.983
2011-03-20,4.991
2011-03-21,5.001
2011-03-22,5.002
2011-03-23,5.002
2011-03-24,5.004
2011-03-25,4.998
2011-03-26,4.998
2011-03-27,4.997
2011-03-28,5.001
2011-03-29,5.005
2011-03-30,5.009
2011-03-31,5.001
2011-04-01,5.004
2011-04-02,5.012
2011-04-03,5.016
2011-04-04,5.022
2011-04-05,5.026
2011-04-06,5.036
2011-04-07,5.045
2011-04-08,5.061
2011-04-09,5.079
2011-04-10,5.105
2011-04-11,5.118
2011-04-12,5.128
2011-04-13,5.134
2011-04-14,5.142
2011-04-15,5.144
2011-04-16,5.147
2011-04-17,5.148
2011-04-18,5.152
2011-04-19,5.152
2011-04-20,5.152
2011-04-21,5.153
2011-04-22,5.152
2011-04-23,5.151
2011-04-24,5.157
2011-04-25,5.149
2011-04-26,5.144
2011-04-27,5.134
2011-04-28,5.126
2011-04-29,5.115
2011-04-30,5.102
2011-05-01,5.089
2011-05-02,5.078
2011-05-03,5.066
2011-05-04,5.051
2011-05-05,5.036
2011-05-06,5.021
2011-05-07,5.004
2011-05-08,4.993
2011-05-09,4.982
2011-05-10,4.958
2011-05-11,4.935
2011-05-12,4.914
2011-05-13,4.894
2011-05-14,4.868
2011-05-15,4.844
2011-05-16,4.822
2011-05-17,4.796
2011-05-18,4.771
2011-05-19,4.735
2011-05-20,4.715
2011-05-21,4.695
2011-05-22,4.668
2011-05-23,4.644
2011-05-24,4.617
2011-05-25,4.596
2011-05-26,4.567
2011-05-27,4.542
2011-05-28,4.516
2011-05-29,4.495
2011-05-30,4.464
2011-05-31,4.452
2011-06-01,4.437
2011-06-02,4.405
2011-06-03,4.382
2011-06-04,4.361
2011-06-05,4.342
2011-06-06,4.325
2011-06-07,4.302
2011-06-08,4.279
2011-06-09,4.258
2011-06-10,4.237
2011-06-11,4.217
2011-06-12,4.202
2011-06-13,4.178
2011-06-14,4.158
2011-06-15,4.148
2011-06-16,4.133
2011-06-17,4.106
2011-06-18,4.089
2011-06-19,4.073
2011-06-20,4.056
2011-06-21,4.038
2011-06-22,4.025
2011-06-23,4.001
2011-06-24,3.998
2011-06-25,3.982
2011-06-26,3.969
2011-06-27,3.955
2011-06-28,3.941
2011-06-29,3.929
2011-06-30,3.915
2011-07-01,3.903
2011-07-02,3.895
2011-07-03,3.881
2011-07-04,3.871
2011-07-05,3.859
2011-07-06,3.849
2011-07-07,3.838
2011-07-08,3.828
2011-07-09,3.822
2011-07-10,3.816
2011-07-11,3.798
2011-07-12,3.786
2011-07-13,3.777
2011-07-14,3.765
2011-07-15,3.758
2011-07-16,3.747
2011-07-17,3.736
2011-07-18,3.728
2011-07-19,3.716
2011-07-20,3.708
2011-07-21,3.698
2011-07-22,3.685
2011-07-23,3.676
2011-07-24,3.668
2011-07-25,3.658
2011-07-26,3.65
2011-07-27,3.642
2011-07-28,3.633
2011-07-29,3.626
2011-07-30,3.616
2011-07-31,3.609
2011-08-01,3.602
2011-08-02,3.597
2011-08-03,3.588
2011-08-04,3.581
2011-08-05,3.577
2011-08-06,3.571
2011-08-07,3.562
2011-08-08,3.558
2011-08-09,3.552
2011-08-10,3.548
2011-08-11,3.539
2011-08-12,3.532
2011-08-13,3.529
2011-08-14,3.524
2011-08-15,3.518
2011-08-16,3.51
2011-08-17,3.508
2011-08-18,3.505
2011-08-19,3.499
2011-08-20,3.492
2011-08-21,3.486
2011-08-22,3.48
2011-08-23,3.478
2011-08-24,3.474
2011-08-25,3.468
2011-08-26,3.463
2011-08-27,3.46
2011-08-28,3.457
2011-08-29,3.452
2011-08-30,3.448
2011-08-31,3.445
2011-09-01,3.441
2011-09-02,3.434
2011-09-03,3.432
2011-09-04,3.438
2011-09-05,3.424
2011-09-06,3.419
2011-09-07,3.415
2011-09-08,3.41
2011-09-09,3.407
2011-09-10,3.402
2011-09-11,3.399
2011-09-12,3.396
2011-09-13,3.391
2011-09-14,3.384
2011-09-15,3.38
2011-09-16,3.378
2011-09-17,3.373
2011-09-18,3.37
2011-09-19,3.367
2011-09-20,3.362
2011-09-21,3.36
2011-09-22,3.358
2011-09-23,3.354
2011-09-24,3.35
2011-09-25,3.348
2011-09-26,3.345
2011-09-27,3.34
2011-09-28,3.337
2011-09-29,3.332
2011-09-30,3.331
2011-10-01,3.329
2011-10-02,3.324
2011-10-03,3.323
2011-10-04,3.326
2011-10-05,3.332
2011-10-06,3.322
2011-10-07,3.316
2011-10-08,3.31
2011-10-09,3.308
2011-10-10,3.308
2011-10-11,3.306
2011-10-12,3.305
2011-10-13,3.307
2011-10-14,3.308
2011-10-15,3.308
2011-10-16,3.308
2011-10-17,3.308
2011-10-18,3.305
2011-10-19,3.303
2011-10-20,3.305
2011-10-21,3.302
2011-10-22,3.302
2011-10-23,3.302
2011-10-24,3.298
2011-10-25,3.294
2011-10-26,3.291
2011-10-27,3.286
2011-10-28,3.281
2011-10-29,3.279
2011-10-30,3.276
2011-10-31,3.272
2011-11-01,3.269
2011-11-02,3.269
2011-11-03,3.269
2011-11-04,3.269
2011-11-05,3.273
2011-11-06,3.277
2011-11-07,3.279
2011-11-08,3.282
2011-11-09,3.282
2011-11-10,3.28
2011-11-11,3.28
2011-11-12,3.28
2011-11-13,3.283
2011-11-14,3.282
2011-11-15,3.287
2011-11-16,3.292
2011-11-17,3.291
2011-11-18,3.291
2011-11-19,3.294
2011-11-20,3.305
2011-11-21,3.308
2011-11-22,3.311
2011-11-23,3.358
2011-11-24,3.333
2011-11-25,3.328
2011-11-26,3.329
2011-11-27,3.354
2011-11-28,3.343
2011-11-29,3.342
2011-11-30,3.352
2011-12-01,3.349
2011-12-02,3.351
2011-12-03,3.353
2011-12-04,3.36
2011-12-05,3.373
2011-12-06,3.372
2011-12-07,3.38
2011-12-08,3.388
2011-12-09,3.393
2011-12-10,3.406
2011-12-11,3.4
2011-12-12,3.418
2011-12-13,3.425
2011-12-14,3.452
2011-12-15,3.443
2011-12-16,3.448
2011-12-17,3.454
2011-12-18,3.462
2011-12-19,3.472
2011-12-20,3.481
2011-12-21,3.489
2011-12-22,3.498
2011-12-23,3.503
2011-12-24,3.512
2011-12-25,3.523
2011-12-26,3.533
2011-12-27,3.546
2011-12-28,3.546
2011-12-29,3.552
2011-12-30,3.559
2011-12-31,3.564
2012-01-01,3.574
2012-01-02,3.583
2012-01-03,3.588
2012-01-04,3.598
2012-01-05,3.606
2012-01-06,3.612
2012-01-07,3.624
2012-01-08,3.628
2012-01-09,3.633
2012-01-10,3.642
2012-01-11,3.655
2012-01-12,3.659
2012-01-13,3.666
2012-01-14,3.675
2012-01-15,3.683
2012-01-16,3.714
2012-01-17,3.708
2012-01-18,3.715
2012-01-19,3.732
2012-01-20,3.742
2012-01-21,3.751
2012-01-22,3.76
2012-01-23,3.775
2012-01-24,3.782
2012-01-25,3.792
2012-01-26,3.803
2012-01-27,3.823
2012-01-28,3.835
2012-01-29,3.852
2012-01-30,3.864
2012-01-31,3.879
2012-02-01,3.899
2012-02-02,3.915
2012-02-03,3.935
2012-02-04,3.953
2012-02-05,3.974
2012-02-06,3.998
2012-02-07,4
2012-02-08,4.031
2012-02-09,4.062
2012-02-10,4.072
2012-02-11,4.092
2012-02-12,4.115
2012-02-13,4.133
2012-02-14,4.152
2012-02-15,4.175
2012-02-16,4.186
2012-02-17,4.199
2012-02-18,4.201
2012-02-19,4.212
2012-02-20,4.232
2012-02-21,4.25
2012-02-22,4.261
2012-02-23,4.272
2012-02-24,4.282
2012-02-25,4.284
2012-02-26,4.284
2012-02-27,4.286
2012-02-28,4.285
2012-02-29,4.286
2012-03-01,4.285
2012-03-02,4.289
2012-03-03,4.292
2012-03-04,4.293
2012-03-05,4.299
2012-03-06,4.307
2012-03-07,4.325
2012-03-08,4.349
2012-03-09,4.373
2012-03-10,4.392
2012-03-11,4.408
2012-03-12,4.432
2012-03-13,4.448
2012-03-14,4.464
2012-03-15,4.482
2012-03-16,4.502
2012-03-17,4.513
2012-03-18,4.523
2012-03-19,4.532
2012-03-20,4.537
2012-03-21,4.543
2012-03-22,4.548
2012-03-23,4.558
2012-03-24,4.562
2012-03-25,4.565
2012-03-26,4.571
2012-03-27,4.578
2012-03-28,4.586
2012-03-29,4.608
2012-03-30,4.615
2012-03-31,4.623
2012-04-01,4.628
2012-04-02,4.638
2012-04-03,4.648
2012-04-04,4.649
2012-04-05,4.658
2012-04-06,4.665
2012-04-07,4.672
2012-04-08,4.682
2012-04-09,4.693
2012-04-10,4.702
2012-04-11,4.713
2012-04-12,4.726
2012-04-13,4.742
2012-04-14,4.7532
2012-04-15,4.768
2012-04-16,4.77
2012-04-17,4.798
2012-04-18,4.812
2012-04-19,4.828
2012-04-20,4.847
2012-04-21,4.862
2012-04-22,4.882
2012-04-23,4.898
2012-04-24,4.909
2012-04-25,4.909
2012-04-26,4.909
2012-04-27,4.908
2012-04-28,4.903
2012-04-29,4.892
2012-04-30,4.882
2012-05-01,4.868
2012-05-02,4.852
2012-05-03,4.837
2012-05-04,4.817
2012-05-05,4.798
2012-05-06,4.777
2012-05-07,4.754
2012-05-08,4.728
2012-05-09,4.699
2012-05-10,4.677
2012-05-11,4.657
2012-05-12,4.633
2012-05-13,4.608
2012-05-14,4.588
2012-05-15,4.568
2012-05-16,4.545
2012-05-17,4.523
2012-05-18,4.502
2012-05-19,4.481
2012-05-20,4.462
2012-05-21,4.443
2012-05-22,4.421
2012-05-23,4.402
2012-05-24,4.376
2012-05-25,4.357
2012-05-26,4.338
2012-05-27,4.318
2012-05-28,4.308
2012-05-29,4.278
2012-05-30,4.259
2012-05-31,4.239
2012-06-01,4.219
2012-06-02,4.202
2012-06-03,4.181
2012-06-04,4.162
2012-06-05,4.148
2012-06-06,4.125
2012-06-07,4.106
2012-06-08,4.089
2012-06-09,4.071
2012-06-10,4.054
2012-06-11,4.037
2012-06-12,4.019
2012-06-13,4.009
2012-06-14,3.998
2012-06-15,3.978
2012-06-16,3.968
2012-06-17,3.946
2012-06-18,3.928
2012-06-19,3.916
2012-06-20,3.902
2012-06-21,3.884
2012-06-22,3.872
2012-06-23,3.858
2012-06-24,3.842
2012-06-25,3.828
2012-06-26,3.809
2012-06-27,3.799
2012-06-28,3.779
2012-06-29,3.772
2012-06-30,3.758
2012-07-01,3.748
2012-07-02,3.733
2012-07-03,3.722
2012-07-04,3.709
2012-07-05,3.697
2012-07-06,3.689
2012-07-07,3.673
2012-07-08,3.659
2012-07-09,3.649
2012-07-10,3.638
2012-07-11,3.633
2012-07-12,3.622
2012-07-13,3.612
2012-07-14,3.602
2012-07-15,3.596
2012-07-16,3.582
2012-07-17,3.577
2012-07-18,3.568
2012-07-19,3.559
2012-07-20,3.556
2012-07-21,3.548
2012-07-22,3.542
2012-07-23,3.534
2012-07-24,3.529
2012-07-25,3.528
2012-07-26,3.519
2012-07-27,3.512
2012-07-28,3.508
2012-07-29,3.502
2012-07-30,3.498
2012-07-31,3.493
2012-08-01,3.489
2012-08-02,3.481
2012-08-03,3.478
2012-08-04,3.476
2012-08-05,3.469
2012-08-06,3.462
2012-08-07,3.461
2012-08-08,3.455
2012-08-09,3.452
2012-08-10,3.45
2012-08-11,3.447
2012-08-12,3.444
2012-08-13,3.439
2012-08-14,3.435
2012-08-15,3.433
2012-08-16,3.43
2012-08-17,3.428
2012-08-18,3.428
2012-08-19,3.426
2012-08-20,3.422
2012-08-21,3.418
2012-08-22,3.414
2012-08-23,3.413
2012-08-24,3.411
2012-08-25,3.407
2012-08-26,3.406
2012-08-27,3.402
2012-08-28,3.398
2012-08-29,3.394
2012-08-30,3.389
2012-08-31,3.387
2012-09-01,3.382
2012-09-02,3.379
2012-09-03,3.378
2012-09-04,3.374
2012-09-05,3.36
2012-09-06,3.354
2012-09-07,3.36
2012-09-08,3.378
2012-09-09,3.356
2012-09-10,3.354
2012-09-11,3.349
2012-09-12,3.348
2012-09-13,3.345
2012-09-14,3.343
2012-09-15,3.341
2012-09-16,3.337
2012-09-17,3.333
