WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2003,366,785.9,192.8,0,89.47,1090,198.3,4399,34.5,4.98,16.9,0.255,0.0494,0.483,0,9,0,0,0.025,0,0.498,0.33,0.1,0.17,0.4,0,9,0.024657534246575342,17.6,0.14,0.49,0.51,22.8
2004,365,592.1,192.8,0,67.59,427.3,139.5,1294,13.5,3.07,10.4,0.286,0.0975,0.516,0,7,0,0,0.019,0,0.376,0.079,0.13,0.27,0.52,0,7,0.019178082191780823,3.1,0.23,0.77,0.23,43.9
2005,365,755.9,192.8,0,86.3,674.5,112.4,2042,21.3,3.76,14.6,0.272,0.0725,0.519,0,6,0,0,0.016,0,0.479,0.25,0.13,0.18,0.44,0,6,0.01643835616438356,6.7,0.18,0.69,0.31,35.5
2006,365,844.5,192.8,0,96.41,1132,188.4,3275,35.7,5.12,18.3,0.249,0.0663,0.515,0,14,0,0,0.038,0,0.536,0.38,0.1,0.16,0.36,0,14,0.038356164383561646,17.4,0.14,0.51,0.49,23.7
2007,366,829.7,192.8,25.23,94.46,812.3,204.6,2362,25.7,4.02,16.4,0.244,0.07,0.474,0,0,0,0,0,0,0.526,0.29,0.13,0.21,0.37,0,0,0,9.3,0.16,0.64,0.36,32.3
2008,365,803.7,192.8,22.4,91.74,790.6,174.5,2823,24.9,4.15,15.7,0.247,0.0563,0.485,0,0,0,0,0,0,0.51,0.25,0.14,0.25,0.35,0,0,0,9.2,0.17,0.63,0.37,32.3
2009,365,862.3,192.8,0,98.44,1276,197.7,3828,40.2,5.59,19.1,0.239,0.0668,0.491,0,6,0,0,0.016,0,0.547,0.39,0.1,0.24,0.27,0,6,0.01643835616438356,21.1,0.14,0.48,0.52,21.5
2010,365,909.6,192.8,25.95,103.8,1182,226.4,3510,37.3,5.53,19.5,0.25,0.0642,0.54,0,0,0,0,0,0,0.577,0.42,0.099,0.17,0.32,0,0,0,17.8,0.15,0.52,0.48,24.4
2011,366,772,192.8,21.63,87.88,571.4,170.4,1554,18.1,3.41,14.1,0.255,0.0952,0.469,0,0,0,0,0,0,0.49,0.18,0.18,0.24,0.4,0,0,0,4,0.19,0.78,0.22,42.7
2012,365,843.4,192.8,22.35,96.27,837.7,153.7,2875,26.4,4.17,16.9,0.246,0.069,0.528,0,0,0,0,0,0,0.535,0.34,0.1,0.16,0.4,0,0,0,9.5,0.16,0.64,0.36,31.9
2013,365,906.3,192.8,24.04,103.5,935.9,181.1,2657,29.5,4.8,18.4,0.244,0.0764,0.495,0,0,0,0,0,0,0.575,0.38,0.11,0.17,0.35,0,0,0,11.1,0.16,0.62,0.38,30.7
2014,365,827,192.8,0,94.41,659.5,187.9,1623,20.8,3.96,15.7,0.267,0.0835,0.52,0,9,0,0,0.025,0,0.524,0.28,0.13,0.17,0.42,0,9,0.024657534246575342,5.1,0.19,0.75,0.25,39.8
2015,366,819.9,192.8,20.1,93.34,769.8,163.8,2407,24.3,4.13,16,0.25,0.0824,0.531,0,0,0,0,0,0,0.52,0.29,0.12,0.21,0.38,0,0,0,8.3,0.17,0.66,0.34,33.7
2016,365,816.9,192.8,0,93.26,1095,172,3915,34.5,5.21,17.5,0.246,0.0492,0.517,0,9,0,0,0.025,0,0.518,0.33,0.13,0.21,0.34,0,9,0.024657534246575342,17,0.15,0.51,0.49,23.7
2017,365,883.5,192.8,26.82,100.9,1115,230,3472,35.2,5.3,18.7,0.24,0.0627,0.477,0,0,0,0,0,0,0.56,0.35,0.13,0.24,0.27,0,0,0,16.5,0.15,0.53,0.47,25.1
2018,365,568.3,144.6,0,64.87,414.2,128.3,859.8,13.1,3.16,9.9,0.303,0.111,0.561,0,24,0,0,0.066,0,0.36,0,0.25,0.19,0.56,0,24,0.06575342465753424,3.2,0.24,0.76,0.24,43.4
2019,366,789.3,192.8,0,89.86,1077,108.9,3910,34.1,5.01,17.2,0.261,0.061,0.511,0,19,0,0,0.052,0,0.501,0.35,0.093,0.18,0.38,0,19,0.052054794520547946,16.9,0.15,0.5,0.5,23.1
2020,365,947.3,192.8,24.69,108.1,1110,208.1,2959,35,5.37,19.9,0.249,0.0687,0.529,0,0,0,0,0,0,0.601,0.42,0.11,0.16,0.3,0,0,0,15.1,0.15,0.57,0.43,27.1
2021,365,848.3,192.8,26.44,96.84,826.4,226.4,2483,26.1,4.57,16.7,0.258,0.061,0.489,0,0,0,0,0,0,0.538,0.31,0.12,0.22,0.35,0,0,0,9.4,0.18,0.64,0.36,32.5
2022,92,79.46,87.06,0,35.99,265.2,199.7,476.1,2.11,0.707,1.4,0.361,0.162,0.486,0,12,0,0,0.033,0,0.0504,0,0,0.058,0.19,0,12,0.03287671232876712,0.71,0.34,0.66,0.34,37.7
