year,month,waterMonth,waterYear,flowMean,flowMin,flowMax,flowMedian,flowChange,flowChangePercent,volume,flowMeanVariance,flowMeanCalMonthExceedance
1947,5,8,1946,3137,2321,3882,3078,-1561,-0.672477675111815,8403,1.2914536157779402,0.15457063711911342
1947,6,9,1946,1606,1147,2291,1571,-1144,-0.9970967625014456,4162,-0.3644637910565888,0.2010419859025437
1947,7,10,1946,789,561,1123,755,-562,-1.000318167391924,2112,-0.7329045362220717,0.20056850483229108
1947,8,11,1946,459,385,543,456,-157,-0.4087938222187,1230,-0.7954545454545454,0.2504604051565378
1947,9,12,1946,329,295,383,326,-88,-0.2987089983291832,854,-0.731647634584013,0.26
1947,10,1,1947,272,262,290,266,-24,-0.09046723385140336,728,-0.5562805872756933,0.26
1947,11,2,1947,279,259,324,271,29,0.09722483436300347,724,-0.2900763358778626,0.43
1947,12,3,1947,406,295,555,407,208,0.4140724888285934,1089,0.40484429065743943,0.5235616438356164
1948,1,4,1947,719,512,858,764,346,0.4030198003368953,1927,2.00836820083682,0.4281553398058255
1948,2,5,1947,1477,872,3879,1155,3007,0.7752366149835599,3701,4.351449275362318,0.2387786259541985
1948,3,6,1947,5769,4481,6157,5802,1199,0.21111680001439484,15450,12.17123287671233,0.04167185113964114
1948,4,7,1947,5099,4166,5680,5262,-1514,-0.3632996078833542,13217,5.918588873812754,0.050518539565279144
1948,5,8,1947,3191,2373,4103,3153,-1731,-0.7293975479578572,8548,1.3308984660336012,0.1304140127388534
1948,6,9,1947,1751,1235,2329,1702,-1095,-0.8865850107487583,4539,-0.3070834982192323,0.14021966527196653
1948,7,10,1947,876,612,1204,864,-592,-0.9672457333271502,2347,-0.7034529451591063,0.10113798008534859
1948,8,11,1947,491,403,607,481,-204,-0.5078783284016739,1314,-0.7811942959001783,0.16
1948,9,12,1947,338,283,396,331,-113,-0.3984936981021111,877,-0.7243066884176182,0.2
1948,10,1,1948,292,283,324,283,41,0.12599450256740685,782,-0.5236541598694943,0.15
1948,11,2,1948,352,328,375,353,48,0.12671245817207222,912,-0.10432569974554708,0.12524590163934435
1948,12,3,1948,404,379,407,407,28,0.0681380616222425,1083,0.39792387543252594,0.54
1949,1,4,1948,456,407,490,447,84,0.17060537893476949,1221,0.9079497907949791,0.9481268011527378
1949,2,5,1948,541,490,644,534,154,0.23851156574822704,1310,0.9601449275362319,0.9798637759017651
1949,3,6,1948,743,644,817,764,173,0.21200127799298812,1991,0.6963470319634704,0.9790973036342322
1949,4,7,1948,884,817,919,903,93,0.101973740594267,2291,0.1994572591587517,0.9698141263940521
1949,5,8,1948,738,512,903,764,-390,-0.7620636663185606,1976,-0.46092037983929873,0.9899033391915641
1949,6,9,1948,417,364,493,417,-129,-0.3530275539123458,1081,-0.8349821923229126,0.9695952023988006
1949,7,10,1948,325,283,364,324,-81,-0.2852890287740358,870,-0.8899796885578876,0.9599402092675635
1949,8,11,1948,262,236,283,259,-47,-0.19913696714271467,701,-0.8832442067736186,0.9377500000000001
1949,9,12,1948,213,197,235,217,-38,-0.19327563953232663,552,-0.8262642740619902,0.9155828220858895
1949,10,1,1949,174,170,195,170,-25,-0.1475690013007737,466,-0.7161500815660685,0.8897297297297297
1949,11,2,1949,195,170,236,197,66,0.2795813104847227,504,-0.5038167938931297,0.9262162162162161
1949,12,3,1949,319,242,427,303,185,0.4325167653905891,853,0.10380622837370242,0.8484848484848484
1950,1,4,1949,603,435,755,630,320,0.42409401682799824,1615,1.5230125523012552,0.6780722891566265
1950,2,5,1949,2333,764,5234,1788,4470,0.8540395290291708,5644,7.452898550724638,0.11296137339055792
1950,3,6,1949,4422,3909,5234,4357,-1326,-0.3391497033805235,11843,9.095890410958905,0.09102564102564138
1950,4,7,1949,3720,3479,3909,3740,-430,-0.12357308986570183,9643,4.047489823609227,0.25734634923797195
1950,5,8,1949,2563,1780,3405,2496,-1625,-0.9129318799439375,6864,0.8721694667640614,0.3218062088428975
1950,6,9,1949,1214,790,1734,1190,-944,-1.1945883141479714,3147,-0.519588444796201,0.47828193832599125
1950,7,10,1949,575,443,776,543,-333,-0.7532955011777435,1539,-0.8053486797562627,0.49
1950,8,11,1949,372,306,439,364,-133,-0.433401229411015,997,-0.8342245989304813,0.5235616438356164
1950,9,12,1949,259,217,303,262,-86,-0.39619643555231476,670,-0.7887438825448614,0.61
1950,10,1,1950,206,197,217,204,-13,-0.06354559065427887,551,-0.6639477977161501,0.7
1950,11,2,1950,226,204,283,217,79,0.28039095294272015,586,-0.42493638676844786,0.7076294277929156
1950,12,3,1950,378,290,490,385,200,0.4085643575192237,1012,0.3079584775086505,0.6464646464646463
1951,1,4,1950,620,490,725,644,235,0.323696383645806,1660,1.594142259414226,0.6280729166666666
1951,2,5,1950,939,735,1463,875,727,0.4972602535684824,2272,2.402173913043478,0.5696769346356123
1951,3,6,1950,3620,1600,4481,3954,1977,0.552612669541806,9697,7.264840182648402,0.19143576826196484
1951,4,7,1950,3031,2854,3503,2965,-649,-0.22721357698367012,7856,3.112618724559023,0.4501858736059479
1951,5,8,1950,2575,2197,2845,2608,-648,-0.29504242948039655,6896,0.8809349890430972,0.3118562874251498
1951,6,9,1950,1629,1155,2149,1606,-994,-0.8600759552877814,4223,-0.35536208943411157,0.17093922651933682
1951,7,10,1950,807,576,1123,782,-547,-0.9492088554535584,2160,-0.7268111035883548,0.1801680672268908
1951,8,11,1950,470,394,570,461,-176,-0.4470382446233035,1259,-0.7905525846702317,0.21326424870466335
1951,9,12,1950,328,273,390,329,-116,-0.4254479523598269,849,-0.732463295269168,0.28
1951,10,1,1951,281,255,379,263,62,0.18694686921698933,753,-0.5415986949429038,0.18228571428571438
1951,11,2,1951,346,306,485,326,148,0.30514725308122675,896,-0.11959287531806616,0.15034482758620685
1951,12,3,1951,617,461,1155,531,525,0.521882353217242,1652,1.1349480968858132,0.06328519855595621
1952,1,4,1951,1656,1055,2659,1546,1604,0.6032228132557503,4436,5.928870292887029,0.020687999999999932
1952,2,5,1951,3632,2693,5027,3405,2333,0.4642019902309762,9099,12.159420289855072,0.03050945540973443
1952,3,6,1951,5614,4535,6157,5740,-880,-0.19409136631183604,15036,11.817351598173516,0.05009484879266666
1952,4,7,1951,3454,2505,4428,3531,-1923,-0.7677016112216186,8953,3.6865671641791047,0.3
1952,5,8,1951,1735,1194,2464,1652,-1270,-1.0637644639140353,4648,0.2673484295105917,0.6962841530054645
1952,6,9,1951,863,620,1175,839,-556,-0.8964368269068735,2236,-0.6584883260783537,0.7684632516703785
1952,7,10,1951,500,427,607,490,-180,-0.4209726866191667,1339,-0.8307379823967501,0.6675
1952,8,11,1951,368,324,418,368,-94,-0.2905273790606068,986,-0.8360071301247772,0.5339700374531835
1952,9,12,1951,284,257,324,283,-67,-0.26147095507816265,737,-0.768352365415987,0.4677637130801689
1952,10,1,1952,237,217,257,235,7,0.025691063537938413,635,-0.6133768352365416,0.43434343434343436
1952,11,2,1952,325,250,385,331,135,0.3502359648438385,842,-0.17302798982188294,0.21128048780487807
1952,12,3,1952,438,390,503,427,113,0.22518210205993772,1172,0.5155709342560554,0.41809210526315793
1953,1,4,1952,639,512,782,630,270,0.34531162226770884,1712,1.6736401673640167,0.53
1953,2,5,1952,985,805,1302,941,497,0.3819064317309639,2383,2.568840579710145,0.5187061994609165
1953,3,6,1952,4134,1323,5874,4293,4185,0.7598500344222876,11074,8.438356164383562,0.12209285187914526
1953,4,7,1952,4669,3909,5416,4738,-1507,-0.38557944591532745,12101,5.335142469470828,0.1106480304955527
1953,5,8,1952,3197,2404,3882,3242,-1478,-0.614730408666947,8564,1.3352812271731191,0.12280991735537176
1953,6,9,1952,1757,1204,2363,1755,-1159,-0.9624802741428962,4555,-0.3047091412742382,0.13047970479704796
1953,7,10,1952,839,599,1175,805,-576,-0.9606505273307261,2247,-0.7159783344617467,0.12268907563025216
1953,8,11,1952,483,394,588,481,-194,-0.4931106189811271,1293,-0.7847593582887701,0.1905604719764012
1953,9,12,1952,334,287,394,327,-107,-0.37231632996783487,866,-0.7275693311582382,0.2323232323232325
1953,10,1,1953,269,259,287,269,-18,-0.06776748792563551,720,-0.5611745513866232,0.27529411764705874
1953,11,2,1953,291,263,375,286,91,0.2492334988004862,755,-0.2595419847328244,0.33333333333333315
1953,12,3,1953,525,364,612,543,248,0.4053560200840068,1406,0.8166089965397924,0.22363636363636358
1954,1,4,1953,810,637,903,858,266,0.29465766471614,2168,2.3891213389121337,0.28066905615292714
1954,2,5,1953,1053,910,1284,1035,374,0.2914594066570367,2546,2.8152173913043477,0.46126373626373635
1954,3,6,1953,2089,1302,3153,2083,1851,0.5871593043542901,5595,3.769406392694064,0.5890827740492168
1954,4,7,1953,3472,2975,3835,3477,-262,-0.08808696594155299,8999,3.710990502035278,0.2844770959377701
1954,5,8,1953,2307,1669,2934,2321,-1264,-0.7573897841545187,6178,0.6851716581446311,0.47130919220055717
1954,6,9,1953,1208,846,1652,1179,-806,-0.9527888432240144,3131,-0.5219628017411951,0.4844651162790699
1954,7,10,1953,614,481,827,599,-346,-0.719426160875159,1644,-0.7921462423832092,0.45172413793103466
1954,8,11,1953,413,352,475,412,-123,-0.3496699380954465,1106,-0.8159536541889483,0.3754411764705882
1954,9,12,1953,301,257,344,308,-87,-0.3378905869416867,781,-0.7544861337683524,0.37
1954,10,1,1954,227,212,255,223,-34,-0.153264070188057,609,-0.6296900489396411,0.5033783783783783
1954,11,2,1954,254,212,314,257,97,0.3086283948762716,658,-0.35368956743002544,0.5735185185185185
1954,12,3,1954,490,324,705,469,381,0.5401446929313092,1313,0.6955017301038062,0.27545454545454545
1955,1,4,1954,938,711,1200,965,489,0.40748850241342066,2511,2.924686192468619,0.12355555555555563
1955,2,5,1954,1995,1241,2659,2053,1418,0.5334175682674908,4826,6.228260869565218,0.14492537313432835
1955,3,6,1954,2978,2680,3740,2785,1060,0.2833258869591222,7976,5.799086757990867,0.2962175352971936
1955,4,7,1954,3321,2814,3818,3309,-928,-0.3298076386609881,8608,3.5061058344640434,0.32981486598507875
1955,5,8,1954,2362,1995,2770,2354,-776,-0.3889412533678751,6326,0.7253469685902119,0.4327741935483872
1955,6,9,1954,1482,1059,1930,1477,-872,-0.8234866182841674,3842,-0.41353383458646614,0.26132427843803063
1955,7,10,1954,754,543,1047,725,-505,-0.930040134207297,2021,-0.7447528774542993,0.23644859813084113
1955,8,11,1954,460,390,537,469,-147,-0.3781353259814533,1232,-0.7950089126559715,0.2424242424242425
1955,9,12,1954,335,290,385,334,-95,-0.3281773682496923,868,-0.7267536704730831,0.2236363636363637
1955,10,1,1955,265,250,290,263,-27,-0.1022396644893895,710,-0.567699836867863,0.32
1955,11,2,1955,300,263,347,306,84,0.24245017812467146,777,-0.2366412213740458,0.27
1955,12,3,1955,430,352,543,430,191,0.3519288109703549,1153,0.48788927335640137,0.44583333333333336
1956,1,4,1955,684,543,846,690,303,0.3584106469164402,1832,1.8619246861924685,0.46
1956,2,5,1955,1113,851,1995,1007,1143,0.5731573391942233,2788,3.032608695652174,0.4016727652901203
1956,3,6,1955,3947,2248,4776,4067,1413,0.38603377128453636,10571,8.011415525114156,0.15157190635451495
1956,4,7,1955,4123,3529,5145,3970,1484,0.28850515449855685,10688,4.5943012211668925,0.2113573407202216
1956,5,8,1955,5262,4067,5744,5489,-1240,-0.30502785008786115,14094,2.843681519357195,0
1956,6,9,1955,2829,1902,3974,2780,-2072,-1.0893734620970137,7333,0.11950929956470123,0
1956,7,10,1955,1321,929,1847,1246,-918,-0.988393912588718,3537,-0.552809749492214,0
1956,8,11,1955,689,525,919,668,-394,-0.7503901629856455,1844,-0.6929590017825312,0.01013617525162826
1956,9,12,1955,436,379,512,435,-133,-0.3514748560214249,1131,-0.6443719412724307,0.02119325551232149
1956,10,1,1956,332,310,375,321,-57,-0.1796500343722679,889,-0.45840130505709625,0.061142857142856985
1956,11,2,1956,381,306,478,384,160,0.3345861997475895,987,-0.030534351145038167,0.09090909090909095
1956,12,3,1956,561,481,599,561,118,0.1971979177053254,1503,0.9411764705882353,0.1505084745762711
1957,1,4,1956,679,607,725,685,118,0.16289605648978023,1819,1.8410041841004183,0.4760102301790282
1957,2,5,1956,962,730,2557,842,1827,0.7145740539835872,2328,2.4855072463768115,0.5505154639175258
1957,3,6,1956,7256,4497,9124,7458,569,0.11240488524931729,19434,15.5662100456621,0.010180260574692212
1957,4,7,1956,3684,2770,4908,3582,-2138,-0.771796127826233,9548,3.998643147896879,0.26068266355481
1957,5,8,1956,2035,1445,2720,1995,-1275,-0.8820196169175394,5450,0.4864864864864865,0.5692868988391376
1957,6,9,1956,1086,817,1419,1068,-602,-0.7366539459233262,2816,-0.5702413929560743,0.5786482758620689
1957,7,10,1956,620,503,782,607,-280,-0.5560184690149674,1661,-0.7901150981719702,0.42768292682926834
1957,8,11,1956,427,368,497,427,-129,-0.34920332112027136,1144,-0.8097147950089126,0.3254421768707483
1957,9,12,1956,322,290,364,318,-74,-0.2551836664494706,835,-0.7373572593800979,0.31313131313131304
1957,10,1,1957,296,283,314,290,24,0.07497742011275997,792,-0.5171288743882545,0.12325581395348845
1957,11,2,1957,338,299,403,333,51,0.14505027841191753,876,-0.13994910941475827,0.18
1957,12,3,1957,574,354,893,555,539,0.6035870393058401,1536,0.986159169550173,0.12
1958,1,4,1957,1644,910,3909,1435,2999,0.7671825762375777,4403,5.878661087866109,0.030014800197335968
1958,2,5,1957,8627,4309,9912,8974,5357,0.5542347392897756,20871,30.257246376811594,0
1958,3,6,1957,7963,5929,9500,8021,-3571,-0.6022895758806442,21328,17.180365296803654,0
1958,4,7,1957,4226,3008,5759,4101,-2752,-0.9149305225085247,10955,4.734056987788331,0.17261786306562432
1958,5,8,1957,2190,1546,2934,2197,-1387,-0.8969552432227693,5867,0.5997078159240321,0.5406143344709897
1958,6,9,1957,1119,837,1506,1098,-669,-0.798519078900337,2901,-0.557182429758607,0.5632137733142037
1958,7,10,1957,694,588,817,685,-229,-0.3890200958484027,1859,-0.7650643195666892,0.3042016806722688
1958,8,11,1957,527,475,588,525,-114,-0.23948521085035201,1411,-0.7651515151515151,0.10101010101010112
1958,9,12,1957,415,379,469,412,-90,-0.23778409418987073,1075,-0.6615008156606852,0.05025906735751291
1958,10,1,1958,352,324,379,359,4,0.010364386670036066,943,-0.4257748776508972,0.04044265593561362
1958,11,2,1958,415,383,478,407,95,0.19927386492645827,1075,0.05597964376590331,0.05008242664029014
1958,12,3,1958,708,503,1001,711,422,0.45405583738430877,1896,1.4498269896193772,0.050177976805603396
1959,1,4,1958,880,846,941,872,-22,-0.023840176482669014,2357,2.6820083682008367,0.18262295081967223
1959,2,5,1958,1035,919,1140,1064,221,0.19380775189477084,2503,2.75,0.4740401146131805
1959,3,6,1958,2730,1155,4514,2434,3086,0.7276055085523313,7311,5.232876712328767,0.36304516129032255
1959,4,7,1958,3180,2404,4186,3109,-1782,-0.7412426906096146,8242,3.314789687924016,0.4022976501305484
1959,5,8,1958,1882,1406,2373,1856,-967,-0.6878431489438249,5041,0.3747260774287801,0.6476592749032031
1959,6,9,1958,1023,699,1379,1027,-680,-0.9738647367091857,2651,-0.5951721408785121,0.6591981132075472
1959,7,10,1958,541,447,685,525,-238,-0.5328356934071424,1449,-0.8168584969532837,0.5292995529061103
1959,8,11,1958,386,334,443,385,-108,-0.3238599999397804,1033,-0.8279857397504456,0.49
1959,9,12,1958,282,242,328,279,-85,-0.35126455406104534,732,-0.7699836867862969,0.484848484848485
1959,10,1,1959,211,198,242,206,-42,-0.21256803895156123,566,-0.6557911908646004,0.62
1959,11,2,1959,238,204,306,236,78,0.27558230964245783,617,-0.3944020356234097,0.63
1959,12,3,1959,404,281,543,407,261,0.481318672285899,1082,0.39792387543252594,0.54
1960,1,4,1959,618,548,730,607,163,0.22884956168999185,1654,1.5857740585774058,0.64
1960,2,5,1959,841,725,971,846,246,0.25330525538153165,2106,2.0471014492753623,0.7293617021276596
1960,3,6,1959,2458,982,4186,2464,3204,0.7654132735499755,6584,4.6118721461187215,0.45693135935397045
1960,4,7,1959,4151,3078,4776,4283,-1215,-0.39473425075961843,10759,4.632293080054274,0.2011942675159236
1960,5,8,1959,2234,1669,3008,2197,-1338,-0.8017130412279548,5984,0.6318480642804967,0.516370808678501
1960,6,9,1959,1289,971,1652,1265,-681,-0.7009594049087342,3340,-0.4899089829837752,0.414589552238806
1960,7,10,1959,670,490,954,637,-463,-0.9451002439400411,1793,-0.7731888964116452,0.34824797843665767
1960,8,11,1959,416,347,485,418,-138,-0.3971718459949932,1114,-0.8146167557932263,0.35792880258899684
1960,9,12,1959,295,250,344,292,-93,-0.3731687526133889,764,-0.7593800978792822,0.41320312500000017
1960,10,1,1960,221,204,250,217,-30,-0.13380161957145237,591,-0.6394779771615008,0.553846153846154
1960,11,2,1960,290,232,364,295,133,0.36402684004732316,752,-0.26208651399491095,0.3420731707317073
1960,12,3,1960,398,364,461,385,97,0.210561466671666,1066,0.3771626297577855,0.57
1961,1,4,1960,625,469,798,612,329,0.41207147978115727,1673,1.6150627615062763,0.6149061662198392
1961,2,5,1960,908,798,1155,898,357,0.3093796705827902,2197,2.289855072463768,0.6
1961,3,6,1960,2641,1155,5326,2229,4171,0.7830725342112309,7074,5.029680365296803,0.39302325581395353
1961,4,7,1960,5698,4794,6098,5816,-714,-0.1488646305630921,14770,6.731343283582089,0.02023812898653432
1961,5,8,1960,3397,2434,4640,3366,-2207,-0.9067037252688606,9098,1.481373265157049,0.09102132435465775
1961,6,9,1960,1817,1284,2398,1790,-1114,-0.8671599773868253,4708,-0.2809655718242976,0.10039484074756522
1961,7,10,1960,967,705,1259,965,-554,-0.7864107214765486,2590,-0.6726472579553149,0.0800392092795295
1961,8,11,1960,543,430,685,525,-255,-0.5927528863335498,1455,-0.7580213903743316,0.07295019157088115
1961,9,12,1960,371,324,427,377,-103,-0.3181114726207355,962,-0.697389885807504,0.11466666666666663
1961,10,1,1961,275,263,321,263,-38,-0.13402023696257792,737,-0.5513866231647635,0.22
1961,11,2,1961,338,263,427,335,146,0.3410390583457739,877,-0.13994910941475827,0.18
1961,12,3,1961,506,427,630,512,203,0.3216357757364584,1355,0.7508650519031141,0.26182072829131653
1962,1,4,1961,902,637,1246,903,602,0.4830334573232499,2416,2.774058577405858,0.16189679218967917
1962,2,5,1961,1964,1284,2949,1929,1665,0.5645305176729025,4751,6.115942028985507,0.16004877057508637
1962,3,6,1961,4438,3136,5234,4497,2098,0.4007928656931875,11886,9.132420091324201,0.08625514403292187
1962,4,7,1961,5318,4582,5641,5452,-744,-0.1624583759022319,13784,6.215739484396201,0.04018122610788613
1962,5,8,1961,3488,2608,4497,3479,-1889,-0.7242262362601802,9343,1.547845142439737,0.0802358212474944
1962,6,9,1961,1874,1284,2529,1870,-1245,-0.9693957699976796,4858,-0.258409180846854,0.0711488398415392
1962,7,10,1961,970,741,1241,965,-500,-0.6744844434786198,2599,-0.6716316858496953,0.07233333333333317
1962,8,11,1961,581,490,705,570,-214,-0.43707225587316106,1556,-0.7410873440285205,0.03191578947368427
1962,9,12,1961,418,364,475,417,-111,-0.3039067225786563,1083,-0.6590538336052202,0.041337386018236916
1962,10,1,1962,314,283,359,303,-56,-0.18515557609676744,841,-0.48776508972267535,0.08222222222222217
1962,11,2,1962,351,303,452,336,149,0.33008293213771533,909,-0.10687022900763359,0.1303641456582633
1962,12,3,1962,761,475,1147,755,673,0.5862933532004239,2039,1.6332179930795847,0.02054811205846521
1963,1,4,1962,1699,1164,2814,1506,1650,0.5863008473688304,4552,6.108786610878661,0.010030754672344478
1963,2,5,1962,4125,2899,5164,4316,2265,0.4386746874395112,9979,13.945652173913043,0.02027059469797151
1963,3,6,1962,6508,5378,7037,6602,896,0.1428531880263028,17432,13.858447488584474,0.03014789817939425
1963,4,7,1962,5414,4166,6274,5580,-2108,-0.506064433829054,14032,6.345997286295794,0.030846245530393356
1963,5,8,1962,3042,2173,4107,2982,-1934,-0.8901357312920677,8147,1.2220598977355734,0.18291545189504385
1963,6,9,1962,1528,1106,2173,1499,-1067,-0.9649746469813855,3960,-0.3953304313415117,0.23260940032414928
1963,7,10,1962,855,685,1091,827,-407,-0.5942652776841039,2291,-0.7105619498984428,0.11140939597315434
1963,8,11,1962,569,490,674,570,-184,-0.3747717846622803,1524,-0.7464349376114082,0.040917782026768476
1963,9,12,1962,429,385,485,427,-100,-0.25981424402030184,1111,-0.6500815660685155,0.03019498607242343
1963,10,1,1963,363,352,383,364,-19,-0.05102330572049085,973,-0.4078303425774878,0.030563002680965137
1963,11,2,1963,483,364,685,466,321,0.4682175082111633,1253,0.22900763358778625,0.020348258706467594
1963,12,3,1963,833,711,935,846,208,0.2265673929496742,2230,1.8823529411764706,0
1964,1,4,1963,1004,929,1078,1007,149,0.13846135993361258,2688,3.200836820083682,0.0967105263157896
1964,2,5,1963,1332,1106,1661,1320,555,0.33415565524274193,3338,3.8260869565217392,0.29018483110261306
1964,3,6,1963,2253,1721,2464,2321,571,0.2491013328145729,6036,4.1438356164383565,0.5428977272727273
1964,4,7,1963,2304,2220,2354,2311,-71,-0.03215247638721284,5971,2.1261872455902306,0.6834488588334743
1964,5,8,1963,1680,1212,2173,1661,-960,-0.7922780647721285,4500,0.22717311906501095,0.719815668202765
1964,6,9,1963,860,620,1194,837,-574,-0.926531435774627,2228,-0.6596755045508508,0.7742857142857142
1964,7,10,1963,523,461,607,512,-146,-0.31625861426754315,1401,-0.8229519295870007,0.6039735099337747
1964,8,11,1963,410,359,456,412,-98,-0.27252509269019326,1098,-0.8172905525846702,0.4
1964,9,12,1963,328,290,359,326,-69,-0.23674765061081537,850,-0.732463295269168,0.28
1964,10,1,1964,272,262,290,269,-3,-0.010069046904307382,730,-0.5562805872756933,0.26
1964,11,2,1964,332,283,427,323,123,0.303609628582372,860,-0.15521628498727735,0.195876288659794
1964,12,3,1964,478,418,576,461,158,0.2742291895731949,1281,0.6539792387543253,0.32041612483745124
1965,1,4,1964,725,570,858,741,288,0.33544666699300635,1941,2.0334728033472804,0.41
1965,2,5,1964,1061,864,1406,1025,542,0.38548419813571533,2568,2.8442028985507246,0.4465753424657534
1965,3,6,1964,2315,1479,2659,2464,1180,0.44365161125744174,6200,4.2853881278538815,0.5163417569193742
1965,4,7,1964,2557,2291,2747,2586,-389,-0.16977773225389758,6628,2.4694708276797828,0.6327631578947368
1965,5,8,1964,1793,1312,2248,1780,-935,-0.7126833339033669,4804,0.30971512052593136,0.6741104294478527
1965,6,9,1964,949,674,1284,941,-610,-0.9051395471633839,2460,-0.6244558765334388,0.7165538461538461
1965,7,10,1964,533,447,650,525,-204,-0.4565912724878637,1429,-0.8195666892349357,0.56
1965,8,11,1964,395,347,443,394,-95,-0.27463282859432064,1059,-0.8239750445632799,0.47445497630331757
1965,9,12,1964,317,287,344,316,-57,-0.19697951965011876,821,-0.7414355628058727,0.33
1965,10,1,1965,267,250,283,269,-29,-0.11250774991616537,714,-0.564437194127243,0.2929292929292927
1965,11,2,1965,287,247,354,269,95,0.26728790723518364,743,-0.2697201017811705,0.37
1965,12,3,1965,446,364,531,447,167,0.31478465399279376,1194,0.5432525951557093,0.38554744525547435
1966,1,4,1965,652,531,817,630,286,0.349905463037635,1747,1.7280334728033473,0.5062015503875968
1966,2,5,1965,1009,872,1222,977,329,0.26938607494601796,2440,2.6557971014492754,0.49281609195402304
1966,3,6,1965,2824,1284,5416,2354,4131,0.7628520852151525,7564,5.447488584474886,0.33559999999999995
1966,4,7,1965,4188,2982,5489,4110,-2507,-0.8405528992544699,10856,4.6824966078697425,0.1827737226277373
1966,5,8,1965,2309,1734,2965,2291,-1230,-0.709312504955811,6184,0.6866325785244705,0.46
1966,6,9,1965,1260,903,1700,1234,-797,-0.8836376240471143,3266,-0.5013850415512465,0.45
1966,7,10,1965,663,512,879,644,-366,-0.7153395082212124,1776,-0.7755585646580907,0.3636363636363636
1966,8,11,1965,446,394,503,439,-109,-0.27602950699116185,1195,-0.8012477718360071,0.28
1966,9,12,1965,350,306,394,346,-88,-0.2879523035003654,907,-0.7145187601957586,0.17592039800995027
1966,10,1,1966,278,263,306,273,-37,-0.137708870356989,744,-0.5464926590538336,0.194160583941606
1966,11,2,1966,288,269,337,281,64,0.18949295005062686,745,-0.26717557251908397,0.35522388059701515
1966,12,3,1966,376,342,447,368,105,0.23518290894342755,1008,0.30103806228373703,0.6666666666666667
1967,1,4,1966,567,456,690,570,228,0.333232835671864,1519,1.3723849372384938,0.7478031634446397
1967,2,5,1966,815,685,929,801,244,0.26289613858745675,1972,1.9528985507246377,0.785408
1967,3,6,1966,1151,941,1652,1078,711,0.43022260888383085,3082,1.6278538812785388,0.785625
1967,4,7,1966,2741,1734,3456,2761,1485,0.46130257749906206,7105,2.7191316146540028,0.5854483347566183
1967,5,8,1966,2451,1995,3177,2363,-1182,-0.5927609185338277,6564,0.7903579254930606,0.39116632160110426
1967,6,9,1966,1569,1187,1942,1574,-755,-0.6363351310960554,4068,-0.37910565888405223,0.21226596675415577
1967,7,10,1966,794,543,1147,755,-605,-1.1142570668022913,2126,-0.7312119160460393,0.19381761978361683
1967,8,11,1966,452,379,537,447,-158,-0.41660933967349856,1209,-0.7985739750445633,0.2629354838709678
1967,9,12,1966,329,281,379,329,-98,-0.3464839046363757,853,-0.731647634584013,0.26
1967,10,1,1967,277,255,306,273,9,0.029480807706414057,741,-0.5481239804241436,0.20112359550561795
1967,11,2,1967,383,290,447,393,157,0.3505849332403386,992,-0.02544529262086514,0.07
1967,12,3,1967,592,452,745,593,294,0.3939305211415659,1587,1.0484429065743945,0.09051094890510948
1968,1,4,1967,1712,764,3529,1204,2765,0.7835240536240945,4586,6.163179916317992,0
1968,2,5,1967,4790,3742,5326,4716,811,0.17805217180996688,12002,16.355072463768117,0.010556030547625874
1968,3,6,1967,4276,3758,5326,4206,812,0.15246858617318554,11453,8.762557077625571,0.11104100946372238
1968,4,7,1967,4786,3517,5594,4899,-1917,-0.5451329909138786,12405,5.4938941655359566,0.08055838521033767
1968,5,8,1967,2640,2030,3405,2557,-1375,-0.6769435544131309,7070,0.9284149013878744,0.2831617402856194
1968,6,9,1967,1426,1047,1995,1355,-947,-0.9043704907037963,3695,-0.43569449940641075,0.3123308270676689
1968,7,10,1967,811,644,1015,790,-371,-0.5755027621500376,2171,-0.7254570074475287,0.16204472843450476
1968,8,11,1967,537,456,644,525,-188,-0.4108529355763007,1437,-0.7606951871657754,0.0903846153846154
1968,9,12,1967,403,354,452,405,-98,-0.27620232802283984,1044,-0.6712887438825449,0.08014440433212996
1968,10,1,1968,306,281,352,299,-70,-0.24945926217506761,820,-0.5008156606851549,0.1013029315960913
1968,11,2,1968,360,281,478,344,196,0.41092782883401063,934,-0.08396946564885496,0.11228915662650601
1968,12,3,1968,579,481,690,570,209,0.30270342465294636,1550,1.0034602076124568,0.10226086956521747
1969,1,4,1968,821,705,982,805,277,0.28242482607706093,2199,2.435146443514644,0.26516556291390736
1969,2,5,1968,1768,982,4599,1261,3617,0.7864589684939219,4277,5.405797101449275,0.19003975727139572
1969,3,6,1968,6863,5066,8243,6805,3177,0.3853868360367491,18383,14.668949771689498,0.02022316231793529
1969,4,7,1968,7415,5622,8558,7564,-2800,-0.49801584834499596,19219,9.061058344640434,0
1969,5,8,1968,3775,2557,5451,3612,-2894,-1.1317104839877725,10112,1.7574872169466764,0.05026946267541752
1969,6,9,1968,1857,1312,2487,1793,-1174,-0.8948167146863534,4813,-0.26513652552433714,0.0805640812940688
1969,7,10,1968,1032,827,1276,1007,-448,-0.5416707335332994,2764,-0.6506431956668923,0.04013840830449815
1969,8,11,1968,672,555,817,662,-263,-0.4733876944275271,1799,-0.7005347593582888,0.020038370387089485
