WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2008,365,791.7,192.8,19.45,90.38,723.6,160.4,2459,22.8,3.91,15.2,0.253,0.0604,0.538,0,0,0,0,0,0,0.502,0.24,0.15,0.22,0.38,0,0,0,7.6,0.17,0.67,0.33,34.7
2009,365,864.6,192.8,0,98.7,1143,178.8,3252,36,5.24,18.7,0.241,0.0667,0.54,0,9,0,0,0.025,0,0.548,0.38,0.1,0.2,0.31,0,9,0.024657534246575342,17.3,0.15,0.52,0.48,24
2010,365,905.1,192.8,24.16,103.3,1157,204.7,3223,36.5,5.34,19.4,0.252,0.0663,0.533,0,0,0,0,0,0,0.574,0.42,0.093,0.14,0.34,0,0,0,17.1,0.15,0.53,0.47,24.8
2011,366,738.3,192.8,0,84.05,528,155.2,1323,16.7,3.27,13.4,0.26,0.0945,0.505,0,15,0,0,0.041,0,0.468,0.16,0.19,0.25,0.41,0,15,0.0410958904109589,3.3,0.2,0.8,0.2,44.2
2012,365,846.9,192.8,0,96.68,817.8,140.8,2652,25.8,4.11,17,0.247,0.0736,0.504,0,4,0,0,0.011,0,0.537,0.34,0.1,0.13,0.42,0,4,0.010958904109589041,8.8,0.16,0.66,0.34,32.8
2013,365,913.4,192.8,21.19,104.3,940.9,169.2,2478,29.7,4.89,18.6,0.251,0.0793,0.516,0,0,0,0,0,0,0.579,0.39,0.1,0.14,0.36,0,0,0,11.1,0.16,0.63,0.37,30.8
2014,365,809.6,192.8,0,92.41,624.5,180.9,1498,19.7,3.78,15.3,0.265,0.0906,0.535,0,23,0,0,0.063,0,0.513,0.28,0.12,0.17,0.43,0,23,0.06301369863013699,4.4,0.19,0.78,0.22,41.1
2015,366,814.7,192.8,0,92.75,698.8,148.7,2016,22.1,3.85,15.6,0.247,0.0734,0.496,0,2,0,0,0.0055,0,0.517,0.27,0.15,0.17,0.42,0,2,0.005479452054794521,6.5,0.17,0.71,0.29,36.9
2016,365,835.8,192.8,18.2,95.41,997.5,154.7,3457,31.5,4.84,17.3,0.246,0.0548,0.531,0,0,0,0,0,0,0.53,0.33,0.14,0.16,0.37,0,0,0,14.2,0.15,0.55,0.45,26.5
2017,365,892.1,192.8,26.14,101.8,1040,213.8,3031,32.8,5.23,18.5,0.249,0.0716,0.48,0,0,0,0,0,0,0.566,0.35,0.16,0.18,0.31,0,0,0,14.3,0.16,0.56,0.44,27.2
2018,365,511.9,137.9,0,58.43,382,115.3,784.6,12,3.13,8.88,0.322,0.115,0.624,9,34,0,0.025,0.093,0,0.325,0,0.22,0.2,0.55,0.025,43,0.1178082191780822,3.12,0.26,0.74,0.26,42.7
2019,366,777.6,192.8,0,88.53,933.9,97.54,3298,29.5,4.71,16.4,0.278,0.0661,0.546,15,27,0,0.041,0.074,0,0.493,0.33,0.11,0.15,0.37,0.041,42,0.11506849315068493,13.1,0.16,0.56,0.44,26.4
2020,365,928.8,192.8,0,106,1076,182.6,2671,33.9,5.28,19.6,0.253,0.0661,0.536,0,12,0,0,0.033,0,0.589,0.43,0.11,0.13,0.33,0,12,0.03287671232876712,14.3,0.16,0.58,0.42,27.4
2021,365,837.1,192.8,20.86,95.56,724.8,206.9,2087,22.9,4.1,16.1,0.261,0.0714,0.555,0,0,0,0,0,0,0.531,0.29,0.13,0.2,0.38,0,0,0,6.8,0.18,0.7,0.3,36.6
2022,92,85.27,88.75,23.16,38.62,244.3,177.9,484.5,1.94,0.56,1.38,0.308,0.159,0.41,0,0,0,0,0,0,0.0541,0,0,0.055,0.2,0,0,0,0.56,0.29,0.71,0.29,44
