WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,562.4,192.8,0,64.2,422.7,105.1,1416,13.3,3.13,10.1,0.308,0.0883,0.501,0,25,0,0,0.068,0,0.357,0.079,0.18,0.22,0.52,0,25,0.0684931506849315,3.2,0.24,0.76,0.24,42.3
2003,366,740,192.8,19.55,84.25,814.1,159.3,3239,25.7,4.12,14.9,0.258,0.0505,0.521,0,0,0,0,0,0,0.469,0.25,0.12,0.18,0.44,0,0,0,10.8,0.16,0.58,0.42,28.8
2004,365,379.9,135,0,43.37,311.4,103.8,788.5,9.82,3.02,6.74,0.362,0.159,0.694,18,58,0,0.049,0.16,0,0.241,0,0.079,0.3,0.58,0.049,76,0.20821917808219179,3.08,0.31,0.69,0.31,38.7
2005,365,630.2,192.8,0,71.94,462.4,85.43,1319,14.6,2.95,11.4,0.29,0.0996,0.609,36,3,0,0.099,0.0082,0,0.4,0.16,0.12,0.22,0.4,0.099,39,0.10684931506849316,3.2,0.2,0.78,0.22,43.2
2006,365,821.5,192.8,19.66,93.77,827.5,151.6,2322,26.1,4.15,16.5,0.248,0.0692,0.506,0,0,0,0,0,0,0.521,0.32,0.11,0.17,0.41,0,0,0,9.6,0.16,0.63,0.37,31.5
2007,366,758.2,192.8,0,86.32,621.1,174.3,1750,19.6,3.53,14.3,0.257,0.0928,0.488,0,7,0,0,0.019,0,0.481,0.22,0.13,0.2,0.45,0,7,0.019178082191780823,5.3,0.18,0.73,0.27,38.7
2008,365,712.9,192.8,21.97,81.39,566,151.9,1863,17.8,3.27,13.1,0.247,0.0703,0.454,0,0,0,0,0,0,0.452,0.17,0.16,0.22,0.45,0,0,0,4.7,0.18,0.74,0.26,40.1
2009,365,825,192.8,21.56,94.18,920.9,171,2678,29,4.58,16.9,0.248,0.0707,0.5,0,0,0,0,0,0,0.523,0.32,0.11,0.18,0.39,0,0,0,12.1,0.16,0.58,0.42,28.4
2010,365,860.8,192.8,0,98.26,852.7,195.1,2485,26.9,4.41,17.3,0.259,0.0618,0.525,0,8,0,0,0.022,0,0.546,0.34,0.12,0.18,0.37,0,8,0.021917808219178082,9.6,0.16,0.64,0.36,32
2011,366,568.3,171.6,0,64.69,408.9,129.2,1019,12.9,2.96,9.97,0.288,0.122,0.557,0,21,0,0,0.058,0,0.36,0.06,0.18,0.27,0.49,0,21,0.057534246575342465,2.93,0.23,0.77,0.23,44.1
2012,365,736.3,192.8,15.47,84.06,593.5,122.6,2015,18.7,3.17,13.8,0.255,0.0683,0.436,0,0,0,0,0,0,0.467,0.22,0.16,0.15,0.47,0,0,0,4.9,0.17,0.74,0.26,39.4
2013,365,800.3,192.8,0,91.36,655.7,146.4,1843,20.7,3.49,15.2,0.24,0.0768,0.489,0,9,0,0,0.025,0,0.508,0.25,0.15,0.2,0.39,0,9,0.024657534246575342,5.5,0.17,0.73,0.27,38.7
2014,365,638.5,179.9,14.95,72.89,448.6,140.9,1053,14.1,2.94,11.2,0.271,0.102,0.511,0,0,0,0,0,0,0.405,0.13,0.16,0.18,0.52,0,0,0,2.9,0.21,0.79,0.21,45.3
2015,366,679.5,192.8,14.47,77.36,511.1,119.3,1523,16.2,3.08,12.4,0.264,0.0874,0.436,0,0,0,0,0,0,0.431,0.18,0.13,0.2,0.5,0,0,0,3.8,0.19,0.77,0.23,41.9
2016,365,768.7,192.8,18.16,87.75,785.5,133.6,2765,24.8,4.12,15.3,0.254,0.0689,0.49,0,0,0,0,0,0,0.487,0.27,0.1,0.2,0.42,0,0,0,9.5,0.17,0.62,0.38,31
2017,365,834.1,192.8,23.75,95.22,799.2,204.1,2378,25.2,4.5,16.4,0.259,0.0623,0.523,0,0,0,0,0,0,0.529,0.3,0.1,0.23,0.37,0,0,0,8.8,0.18,0.65,0.35,33.1
2018,365,363.1,104.1,0,41.45,301.3,95.82,606.9,9.5,3.05,6.33,0.381,0.161,0.751,35,51,0,0.096,0.14,0,0.23,0,0.025,0.28,0.59,0.096,86,0.2356164383561644,3.17,0.32,0.67,0.33,38.2
2019,366,718.1,192.8,0,81.75,750.6,84.07,2713,23.7,4.13,14.5,0.305,0.059,0.619,43,6,0,0.12,0.016,0,0.455,0.29,0.085,0.16,0.35,0.12,49,0.13424657534246576,9.2,0.17,0.61,0.39,30.3
2020,365,864.6,192.8,0,98.69,773.7,166.4,2058,24.4,4.18,16.9,0.255,0.0719,0.542,0,2,0,0,0.0055,0,0.548,0.32,0.13,0.18,0.37,0,2,0.005479452054794521,7.5,0.17,0.69,0.31,35.4
2021,365,738,192.8,0,84.25,568.9,179.8,1614,17.9,3.39,13.6,0.254,0.0917,0.454,0,2,0,0,0.0055,0,0.468,0.21,0.12,0.25,0.43,0,2,0.005479452054794521,4.3,0.19,0.76,0.24,41.2
2022,92,76.35,64.07,23.1,34.58,210.5,156.8,351.8,1.67,0.442,1.23,0.275,0.168,0.345,0,0,0,0,0,0,0.0484,0,0,0.036,0.22,0,0,0,0.44,0.26,0.74,0.26,45.7
